30, 3000, 700
15, 28, 0, 0, 0.02129, 0
15, 73, 0, 0, 0.04901, 0
15, 169, 0, 0, 0.015, 0
15, 231, 0, 0, 0.88475, 1
15, 244, 0, 0, 0.06369, 0
15, 247, 0, 0, 0.11553, 0
15, 278, 0, 0, 0.0147, 0
15, 309, 0, 0, 0.04048, 0
15, 320, 0, 0, 0.01561, 0
15, 345, 0, 0, 0.0189, 1
15, 439, 0, 0, 0.09737, 0
15, 480, 0, 0, 0.02745, 0
15, 534, 0, 0, 0.78842, 0
15, 543, 0, 0, 0.02094, 0
15, 559, 0, 0, 0.01014, 0
15, 563, 0, 0, 0.01983, 0
15, 615, 0, 0, 0.00727, 0
15, 650, 0, 0, 0.14332, 0
15, 651, 0, 0, 0.00244, 0
15, 676, 0, 0, 0.15423, 0
15, 709, 0, 0, 0.56687, 1
15, 738, 0, 0, 0.00899, 0
15, 756, 0, 0, 0.0029, 0
15, 762, 0, 0, 0.00886, 0
15, 786, 0, 0, 0.04348, 1
15, 832, 0, 0, 0.08264, 1
15, 850, 0, 0, 0.01183, 0
15, 859, 0, 0, 0.00454, 0
15, 879, 0, 0, 0.33363, 0
15, 901, 0, 0, 0.01563, 0
15, 910, 0, 0, 0.28872, 0
15, 978, 0, 0, 0.006, 0
15, 1018, 0, 0, 0.0048, 0
15, 1041, 0, 0, 0.4683, 0
15, 1052, 0, 0, 0.55397, 0
15, 1053, 0, 0, 0.05136, 0
15, 1056, 0, 0, 0.51189, 0
15, 1106, 0, 0, 0.02648, 0
15, 1125, 0, 0, 0.83869, 1
15, 1180, 0, 0, 0.18734, 1
15, 1215, 0, 0, 0.90366, 1
15, 1224, 0, 0, 0.07062, 0
15, 1234, 0, 0, 0.11238, 0
15, 1242, 0, 0, 0.12742, 0
15, 1253, 0, 0, 0.81939, 0
15, 1307, 0, 0, 0.11246, 0
15, 1350, 0, 0, 0.95626, 0
15, 1373, 0, 0, 0.00653, 0
15, 1413, 0, 0, 0.01139, 0
15, 1419, 0, 0, 0.04234, 0
15, 1421, 0, 0, 0.01688, 0
15, 1428, 0, 0, 0.02171, 0
15, 1433, 0, 0, 0.00932, 0
15, 1489, 0, 0, 0.03651, 0
15, 1493, 0, 0, 0.03801, 0
15, 1531, 0, 0, 0.01385, 0
15, 1540, 0, 0, 0.02129, 0
15, 1567, 0, 0, 0.02662, 0
15, 1589, 0, 0, 0.01356, 1
15, 1595, 0, 0, 0.03569, 0
15, 1598, 0, 0, 0.00758, 0
15, 1607, 0, 0, 0.06395, 0
15, 1628, 0, 0, 0.01493, 0
15, 1633, 0, 0, 0.00304, 0
15, 1658, 0, 0, 0.0019, 0
15, 1690, 0, 0, 0.03595, 0
15, 1721, 0, 0, 0.02761, 0
15, 1729, 0, 0, 0.06657, 0
15, 1761, 0, 0, 0.01089, 0
15, 1762, 0, 0, 0.00641, 0
15, 1793, 0, 0, 0.00411, 0
15, 1819, 0, 0, 0.04104, 0
15, 1822, 0, 0, 0.19167, 0
15, 1845, 0, 0, 0.00129, 0
15, 1856, 0, 0, 0.06221, 0
15, 1881, 0, 0, 0.04084, 0
15, 1887, 0, 0, 0.00787, 1
15, 1890, 0, 0, 0.6661, 0
15, 1914, 0, 0, 0.03257, 0
15, 1929, 0, 0, 0.00826, 0
15, 1947, 0, 0, 0.00637, 0
15, 1961, 0, 0, 0.04365, 0
15, 1979, 0, 0, 0.38501, 0
15, 1989, 0, 0, 0.1109, 0
15, 1996, 0, 0, 0.81067, 1
15, 2046, 0, 0, 0.02145, 0
15, 2067, 0, 0, 0.04361, 0
15, 2073, 0, 0, 0.15295, 1
15, 2090, 0, 0, 0.00131, 1
15, 2097, 0, 0, 0.01911, 0
15, 2119, 0, 0, 0.01711, 0
15, 2164, 0, 0, 0.08713, 0
15, 2214, 0, 0, 0.03546, 0
15, 2244, 0, 0, 0.02782, 0
15, 2316, 0, 0, 0.01824, 0
15, 2331, 0, 0, 0.02225, 0
15, 2367, 0, 0, 0.02978, 0
15, 2372, 0, 0, 0.02521, 0
15, 2390, 0, 0, 0.0118, 0
15, 2395, 0, 0, 0.05559, 0
15, 2426, 0, 0, 0.02257, 0
15, 2463, 0, 0, 0.02787, 0
15, 2474, 0, 0, 0.00676, 0
15, 2505, 0, 0, 0.12774, 0
15, 2510, 0, 0, 0.01917, 0
15, 2528, 0, 0, 0.00372, 1
15, 2535, 0, 0, 0.04248, 0
15, 2595, 0, 0, 0.12549, 0
15, 2623, 0, 0, 0.02512, 0
15, 2648, 0, 0, 0.53899, 1
15, 2668, 0, 0, 0.02745, 0
15, 2731, 0, 0, 0.03966, 0
15, 2771, 0, 0, 0.05384, 0
15, 2809, 0, 0, 0.27181, 1
15, 2813, 0, 0, 0.15445, 0
15, 2828, 0, 0, 0.01046, 0
15, 2838, 0, 0, 0.03328, 0
15, 2874, 0, 0, 0.00624, 0
15, 2883, 0, 0, 0.07883, 0
15, 2897, 0, 0, 0.09898, 0
15, 2898, 0, 0, 0.05356, 0
15, 2935, 0, 0, 0.00721, 0
15, 2975, 0, 0, 0.00759, 0
15, 2983, 0, 0, 0.03783, 0
15, 2987, 0, 0, 0.01399, 0
15, 2991, 0, 0, 0.00826, 0
15, 36, 0, 1, 0.00589, 0
15, 129, 0, 1, 0.0273, 0
15, 170, 0, 1, 0.03122, 0
15, 196, 0, 1, 0.00784, 0
15, 219, 0, 1, 0.2784, 0
15, 275, 0, 1, 0.00402, 0
15, 376, 0, 1, 0.02562, 0
15, 550, 0, 1, 0.0367, 0
15, 633, 0, 1, 0.0167, 0
15, 667, 0, 1, 0.00733, 0
15, 711, 0, 1, 0.03957, 0
15, 724, 0, 1, 0.00401, 0
15, 755, 0, 1, 0.0363, 0
15, 758, 0, 1, 0.01117, 0
15, 876, 0, 1, 0.0356, 0
15, 897, 0, 1, 0.00498, 0
15, 952, 0, 1, 0.01591, 0
15, 977, 0, 1, 0.00786, 0
15, 993, 0, 1, 0.0287, 0
15, 1087, 0, 1, 0.01368, 1
15, 1117, 0, 1, 0.03803, 0
15, 1256, 0, 1, 0.08661, 0
15, 1264, 0, 1, 0.57199, 0
15, 1293, 0, 1, 0.00716, 0
15, 1390, 0, 1, 0.01137, 0
15, 1507, 0, 1, 0.01762, 0
15, 1670, 0, 1, 0.00863, 0
15, 1672, 0, 1, 0.06855, 0
15, 1678, 0, 1, 0.10477, 0
15, 1685, 0, 1, 0.30719, 0
15, 1835, 0, 1, 0.013, 0
15, 1863, 0, 1, 0.22435, 0
15, 1911, 0, 1, 0.59252, 0
15, 1933, 0, 1, 0.02057, 0
15, 2101, 0, 1, 0.012, 0
15, 2148, 0, 1, 0.03946, 0
15, 2198, 0, 1, 0.03031, 0
15, 2303, 0, 1, 0.00597, 0
15, 2324, 0, 1, 0.35923, 1
15, 2437, 0, 1, 0.02956, 0
15, 2477, 0, 1, 0.02136, 0
15, 2637, 0, 1, 0.14315, 0
15, 2753, 0, 1, 0.03723, 0
15, 2763, 0, 1, 0.01184, 0
15, 2791, 0, 1, 0.00249, 0
15, 2844, 0, 1, 0.01925, 0
15, 2866, 0, 1, 0.65579, 0
15, 2899, 0, 1, 0.01747, 0
15, 2930, 0, 1, 0.59132, 1
15, 1, 0, 2, 0.02651, 0
15, 3, 0, 2, 0.01448, 0
15, 14, 0, 2, 0.96872, 0
15, 37, 0, 2, 0.34441, 0
15, 39, 0, 2, 0.00168, 0
15, 94, 0, 2, 0.14291, 0
15, 96, 0, 2, 0.02264, 0
15, 114, 0, 2, 0.01651, 0
15, 133, 0, 2, 0.01094, 0
15, 148, 0, 2, 0.00291, 0
15, 172, 0, 2, 0.04194, 0
15, 177, 0, 2, 0.04078, 0
15, 206, 0, 2, 0.07644, 0
15, 209, 0, 2, 0.01626, 0
15, 218, 0, 2, 0.00517, 0
15, 221, 0, 2, 0.00367, 1
15, 233, 0, 2, 0.00555, 0
15, 236, 0, 2, 0.03552, 1
15, 242, 0, 2, 0.02344, 0
15, 251, 0, 2, 0.10466, 0
15, 255, 0, 2, 0.06521, 0
15, 258, 0, 2, 0.01453, 0
15, 268, 0, 2, 0.05607, 0
15, 275, 0, 2, 0.00402, 0
15, 278, 0, 2, 0.0147, 0
15, 280, 0, 2, 0.00567, 0
15, 289, 0, 2, 0.1111, 0
15, 295, 0, 2, 0.04046, 0
15, 313, 0, 2, 0.00208, 0
15, 314, 0, 2, 0.02621, 0
15, 321, 0, 2, 0.03452, 0
15, 343, 0, 2, 0.01462, 0
15, 352, 0, 2, 0.00195, 0
15, 356, 0, 2, 0.00763, 0
15, 371, 0, 2, 0.00988, 0
15, 383, 0, 2, 0.86467, 0
15, 388, 0, 2, 0.0081, 0
15, 392, 0, 2, 0.00966, 0
15, 393, 0, 2, 0.03189, 0
15, 397, 0, 2, 0.22171, 0
15, 414, 0, 2, 0.04195, 0
15, 449, 0, 2, 0.0059, 0
15, 456, 0, 2, 0.05927, 0
15, 463, 0, 2, 0.03293, 0
15, 469, 0, 2, 0.04578, 0
15, 472, 0, 2, 0.01865, 0
15, 475, 0, 2, 0.05338, 0
15, 505, 0, 2, 0.0326, 0
15, 537, 0, 2, 0.02026, 0
15, 547, 0, 2, 0.03539, 0
15, 550, 0, 2, 0.0367, 0
15, 554, 0, 2, 0.00268, 0
15, 560, 0, 2, 0.0145, 0
15, 575, 0, 2, 0.02138, 0
15, 594, 0, 2, 0.02707, 0
15, 595, 0, 2, 0.00297, 1
15, 598, 0, 2, 0.05175, 0
15, 600, 0, 2, 0.00762, 0
15, 644, 0, 2, 0.03197, 0
15, 647, 0, 2, 0.04311, 0
15, 652, 0, 2, 0.01682, 0
15, 691, 0, 2, 0.00813, 1
15, 710, 0, 2, 0.06699, 0
15, 715, 0, 2, 0.02444, 0
15, 728, 0, 2, 0.92161, 0
