300, 600, 30
36, 258, 0, 83
36, 138, 0, 74
36, 557, 0, 18
36, 429, 0, 43
36, 563, 0, 82
36, 181, 0, 34
36, 319, 0, 26
36, 577, 0, 61
36, 449, 0, 13
36, 453, 0, 78
36, 454, 0, 20
36, 72, 0, 34
36, 74, 0, 24
36, 334, 0, 25
36, 338, 0, 62
36, 216, 0, 45
36, 227, 0, 72
36, 105, 0, 94
36, 240, 0, 59
36, 498, 0, 58
36, 372, 0, 78
36, 373, 0, 26
36, 502, 0, 80
36, 507, 0, 18
36, 257, 1, 25
36, 386, 1, 95
36, 137, 1, 80
36, 12, 1, 18
36, 407, 1, 38
36, 154, 1, 97
36, 288, 1, 68
36, 423, 1, 6
36, 299, 1, 14
36, 175, 1, 51
36, 315, 1, 34
36, 584, 1, 65
36, 90, 1, 23
36, 363, 1, 4
36, 240, 1, 59
36, 497, 1, 67
36, 249, 1, 24
36, 252, 1, 31
36, 127, 1, 66
36, 129, 2, 36
36, 141, 2, 65
36, 13, 2, 18
36, 280, 2, 91
36, 153, 2, 13
36, 410, 2, 38
36, 159, 2, 75
36, 416, 2, 10
36, 545, 2, 17
36, 44, 2, 77
36, 50, 2, 33
36, 311, 2, 18
36, 66, 2, 33
36, 324, 2, 16
36, 581, 2, 90
36, 198, 2, 50
36, 327, 2, 90
36, 201, 2, 33
36, 592, 2, 41
36, 92, 2, 25
36, 480, 2, 51
36, 485, 2, 58
36, 231, 2, 56
36, 492, 2, 47
36, 254, 2, 96
36, 256, 3, 61
36, 163, 3, 38
36, 466, 3, 40
36, 51, 3, 61
36, 500, 3, 52
36, 150, 3, 41
36, 124, 3, 42
36, 319, 3, 26
36, 67, 4, 88
36, 388, 4, 74
36, 38, 4, 19
36, 234, 4, 89
36, 75, 4, 44
36, 239, 4, 100
36, 367, 4, 92
36, 496, 4, 5
36, 318, 4, 14
36, 132, 5, 60
36, 134, 5, 72
36, 522, 5, 25
36, 11, 5, 57
36, 395, 5, 52
36, 13, 5, 18
36, 21, 5, 52
36, 23, 5, 1
36, 25, 5, 21
36, 543, 5, 3
36, 34, 5, 28
36, 296, 5, 54
36, 47, 5, 7
36, 177, 5, 66
36, 178, 5, 65
36, 51, 5, 61
36, 189, 5, 64
36, 68, 5, 79
36, 584, 5, 65
36, 462, 5, 68
36, 109, 5, 92
36, 495, 5, 16
36, 508, 5, 26
36, 228, 6, 30
36, 328, 6, 27
36, 73, 6, 46
36, 392, 6, 33
36, 589, 6, 31
36, 397, 6, 60
36, 113, 6, 17
36, 53, 6, 44
36, 343, 6, 49
36, 151, 6, 76
36, 217, 6, 38
36, 314, 6, 41
36, 445, 6, 70
36, 183, 6, 32
36, 191, 7, 66
36, 98, 7, 10
36, 37, 7, 66
36, 294, 7, 34
36, 488, 7, 83
36, 430, 7, 27
36, 463, 7, 52
36, 469, 7, 67
36, 95, 7, 10
36, 386, 8, 95
36, 535, 8, 93
36, 168, 8, 6
36, 144, 8, 100
36, 87, 8, 57
36, 185, 8, 100
36, 442, 8, 3
36, 390, 9, 2
36, 403, 9, 33
36, 275, 9, 56
36, 406, 9, 31
36, 286, 9, 19
36, 36, 9, 28
36, 42, 9, 86
36, 429, 9, 43
36, 306, 9, 24
36, 190, 9, 76
36, 69, 9, 79
36, 71, 9, 73
36, 77, 9, 36
36, 80, 9, 9
36, 94, 9, 86
36, 483, 9, 63
36, 356, 9, 7
36, 240, 9, 59
36, 379, 9, 3
36, 130, 10, 87
36, 132, 10, 60
36, 142, 10, 69
36, 532, 10, 26
36, 535, 10, 93
36, 411, 10, 68
36, 543, 10, 3
36, 427, 10, 23
36, 430, 10, 27
36, 182, 10, 92
36, 445, 10, 70
36, 65, 10, 13
36, 336, 10, 35
36, 465, 10, 27
36, 345, 10, 97
36, 476, 10, 9
36, 353, 10, 98
36, 100, 10, 88
36, 229, 10, 36
36, 101, 10, 98
36, 230, 10, 94
36, 110, 10, 65
36, 496, 10, 5
36, 131, 11, 83
36, 548, 11, 23
36, 329, 11, 25
36, 372, 11, 78
36, 220, 11, 86
36, 480, 12, 51
36, 576, 12, 53
36, 450, 12, 5
36, 226, 12, 50
36, 228, 12, 30
36, 26, 12, 67
36, 422, 12, 29
36, 587, 12, 17
36, 460, 12, 99
36, 268, 12, 93
36, 276, 12, 86
36, 504, 12, 12
36, 122, 12, 92
36, 412, 12, 28
36, 292, 13, 18
36, 583, 13, 40
36, 392, 13, 33
36, 435, 13, 45
36, 148, 13, 4
36, 52, 13, 79
36, 262, 14, 53
36, 266, 14, 49
36, 525, 14, 67
36, 33, 14, 69
36, 295, 14, 33
36, 39, 14, 65
36, 60, 14, 27
36, 61, 14, 5
36, 326, 14, 100
36, 73, 14, 46
36, 213, 14, 56
36, 484, 14, 45
36, 491, 14, 45
36, 366, 14, 57
36, 238, 14, 1
36, 241, 14, 65
36, 501, 14, 53
36, 250, 14, 47
36, 127, 14, 66
36, 426, 15, 81
36, 140, 15, 34
36, 432, 15, 12
36, 563, 15, 82
36, 342, 15, 75
36, 182, 15, 92
36, 188, 15, 34
36, 128, 16, 10
36, 7, 16, 35
36, 135, 16, 91
36, 535, 16, 93
36, 25, 16, 21
36, 289, 16, 98
36, 553, 16, 84
36, 299, 16, 14
36, 559, 16, 50
36, 177, 16, 66
36, 311, 16, 18
36, 571, 16, 12
36, 447, 16, 69
36, 451, 16, 25
36, 589, 16, 31
36, 340, 16, 90
36, 342, 16, 75
36, 217, 16, 38
36, 106, 16, 7
36, 508, 16, 26
36, 368, 16, 40
36, 116, 16, 3
36, 124, 16, 42
36, 512, 17, 14
36, 527, 17, 73
36, 273, 17, 78
36, 149, 17, 73
36, 278, 17, 100
36, 151, 17, 76
36, 25, 17, 21
36, 295, 17, 33
36, 46, 17, 17
36, 175, 17, 51
36, 435, 17, 45
36, 454, 17, 20
36, 336, 17, 35
36, 595, 17, 11
36, 233, 17, 34
36, 364, 17, 31
36, 367, 17, 92
