300, 600, 30
16, 97, 0, 71
16, 452, 0, 41
16, 293, 0, 60
16, 105, 0, 72
16, 108, 0, 89
16, 462, 0, 17
16, 207, 0, 38
16, 527, 0, 97
16, 156, 0, 4
16, 113, 0, 32
16, 570, 0, 69
16, 347, 0, 100
16, 124, 0, 19
16, 479, 0, 100
16, 67, 1, 6
16, 579, 1, 41
16, 266, 1, 25
16, 432, 1, 1
16, 176, 1, 70
16, 18, 1, 40
16, 116, 1, 3
16, 21, 1, 81
16, 59, 1, 42
16, 477, 1, 91
16, 129, 2, 42
16, 227, 2, 12
16, 548, 2, 40
16, 517, 2, 15
16, 487, 2, 72
16, 392, 2, 30
16, 393, 2, 60
16, 524, 2, 17
16, 145, 2, 35
16, 52, 2, 20
16, 438, 2, 26
16, 281, 2, 43
16, 90, 2, 3
16, 476, 2, 9
16, 508, 2, 44
16, 446, 2, 25
16, 31, 2, 17
16, 135, 3, 42
16, 139, 3, 51
16, 400, 3, 57
16, 401, 3, 12
16, 407, 3, 80
16, 536, 3, 47
16, 24, 3, 85
16, 558, 3, 89
16, 179, 3, 44
16, 568, 3, 38
16, 324, 3, 8
16, 583, 3, 63
16, 331, 3, 13
16, 203, 3, 89
16, 333, 3, 98
16, 459, 3, 6
16, 342, 3, 66
16, 472, 3, 33
16, 89, 3, 45
16, 225, 3, 52
16, 97, 3, 71
16, 105, 3, 72
16, 494, 3, 82
16, 255, 3, 35
16, 192, 4, 75
16, 35, 4, 14
16, 135, 4, 42
16, 489, 4, 46
16, 554, 4, 19
16, 428, 4, 81
16, 143, 4, 1
16, 496, 4, 60
16, 306, 4, 94
16, 436, 4, 45
16, 87, 4, 82
16, 184, 4, 99
16, 408, 4, 47
16, 29, 4, 67
16, 542, 4, 70
16, 480, 5, 10
16, 513, 5, 32
16, 193, 5, 82
16, 132, 5, 34
16, 446, 5, 25
16, 330, 5, 1
16, 522, 5, 81
16, 277, 5, 97
16, 565, 5, 67
16, 382, 5, 25
16, 224, 6, 52
16, 546, 6, 15
16, 107, 6, 99
16, 331, 6, 13
16, 141, 6, 100
16, 494, 6, 82
16, 431, 6, 65
16, 16, 6, 39
16, 370, 6, 76
16, 242, 6, 13
16, 115, 6, 90
16, 245, 6, 54
16, 438, 6, 26
16, 308, 6, 33
16, 507, 6, 41
16, 64, 7, 74
16, 453, 7, 72
16, 421, 7, 42
16, 359, 7, 71
16, 17, 7, 40
16, 439, 7, 33
16, 217, 7, 17
16, 6, 8, 36
16, 135, 8, 42
16, 13, 8, 22
16, 14, 8, 26
16, 280, 8, 16
16, 282, 8, 26
16, 160, 8, 27
16, 290, 8, 42
16, 420, 8, 91
16, 557, 8, 71
16, 303, 8, 98
16, 432, 8, 1
16, 181, 8, 18
16, 311, 8, 8
16, 66, 8, 57
16, 455, 8, 99
16, 73, 8, 20
16, 461, 8, 100
16, 102, 8, 12
16, 127, 8, 2
16, 514, 9, 22
16, 518, 9, 2
16, 401, 9, 12
16, 531, 9, 31
16, 283, 9, 74
16, 552, 9, 95
16, 169, 9, 29
16, 177, 9, 34
16, 563, 9, 6
16, 52, 9, 20
16, 58, 9, 65
16, 575, 9, 81
16, 579, 9, 41
16, 454, 9, 54
16, 198, 9, 46
16, 203, 9, 89
16, 333, 9, 98
16, 463, 9, 100
16, 219, 9, 38
16, 101, 9, 36
16, 366, 9, 32
16, 511, 9, 62
16, 548, 10, 40
16, 293, 10, 60
16, 325, 10, 83
16, 490, 10, 15
16, 556, 10, 86
16, 492, 10, 10
16, 527, 10, 97
16, 272, 10, 43
16, 239, 10, 23
16, 158, 10, 47
16, 131, 11, 44
16, 265, 11, 3
16, 138, 11, 8
16, 14, 11, 26
16, 408, 11, 47
16, 33, 11, 86
16, 34, 11, 78
16, 53, 11, 17
16, 190, 11, 9
16, 321, 11, 37
16, 581, 11, 18
16, 69, 11, 48
16, 327, 11, 5
16, 459, 11, 6
16, 597, 11, 8
16, 490, 11, 15
16, 493, 11, 54
16, 244, 11, 47
16, 119, 11, 7
16, 249, 11, 99
16, 136, 12, 63
16, 146, 12, 17
16, 533, 12, 79
16, 22, 12, 23
16, 412, 12, 21
16, 286, 12, 40
16, 162, 12, 18
16, 165, 12, 20
16, 300, 12, 8
16, 437, 12, 20
16, 440, 12, 9
16, 444, 12, 49
16, 62, 12, 63
16, 195, 12, 75
16, 324, 12, 8
16, 599, 12, 27
16, 231, 12, 88
16, 493, 12, 54
16, 238, 12, 79
16, 244, 12, 47
16, 501, 12, 56
16, 384, 13, 70
16, 387, 13, 74
16, 260, 13, 59
16, 516, 13, 46
16, 391, 13, 26
16, 270, 13, 11
16, 408, 13, 47
16, 29, 13, 67
16, 31, 13, 17
16, 421, 13, 42
16, 294, 13, 53
16, 296, 13, 98
16, 553, 13, 15
16, 175, 13, 29
16, 569, 13, 7
16, 192, 13, 75
16, 333, 13, 98
16, 349, 13, 42
16, 224, 13, 52
16, 103, 13, 48
16, 110, 13, 27
16, 370, 13, 76
16, 32, 14, 94
16, 129, 14, 42
16, 3, 14, 99
16, 324, 14, 8
16, 197, 14, 74
16, 7, 14, 86
16, 392, 14, 30
16, 587, 14, 19
16, 44, 14, 45
16, 398, 14, 92
16, 207, 14, 38
16, 474, 14, 49
16, 181, 14, 18
16, 86, 14, 19
16, 119, 14, 7
16, 90, 14, 3
16, 413, 14, 19
16, 542, 14, 70
16, 103, 15, 48
16, 362, 15, 57
16, 526, 15, 93
16, 400, 15, 57
16, 275, 15, 87
16, 289, 16, 24
16, 6, 16, 36
16, 426, 16, 24
16, 496, 16, 60
16, 540, 16, 81
16, 477, 16, 91
16, 446, 16, 25
16, 31, 16, 17
16, 352, 17, 75
16, 185, 17, 22
16, 196, 17, 58
16, 325, 17, 83
16, 422, 17, 6
16, 71, 17, 94
16, 520, 17, 8
16, 10, 17, 20
16, 204, 17, 61
16, 365, 17, 49
16, 344, 17, 89
16, 441, 17, 39
16, 219, 17, 38
16, 349, 17, 42
16, 126, 17, 79
16, 257, 18, 81
16, 8, 18, 80
16, 14, 18, 26
16, 527, 18, 97
16, 412, 18, 21
16, 31, 18, 17
16, 163, 18, 33
16, 300, 18, 8
16, 567, 18, 67
16, 446, 18, 25
16, 582, 18, 9
16, 71, 18, 94
16, 474, 18, 49
16, 482, 18, 22
16, 360, 18, 82
16, 105, 18, 72
16, 378, 18, 5
16, 252, 18, 100
16, 125, 18, 7
16, 255, 18, 35
16, 393, 19, 60
16, 11, 19, 88
16, 530, 19, 39
16, 276, 19, 15
16, 408, 19, 47
16, 539, 19, 27
16, 31, 19, 17
16, 159, 19, 97
16, 570, 19, 69
16, 316, 19, 12
16, 578, 19, 2
16, 583, 19, 63
16, 586, 19, 54
16, 591, 19, 64
16, 463, 19, 100
16, 594, 19, 93
16, 350, 19, 1
16, 101, 19, 36
16, 230, 19, 61
16, 488, 19, 55
16, 493, 19, 54
16, 248, 19, 22
16, 70, 20, 25
16, 299, 20, 55
16, 558, 20, 89
16, 532, 20, 83
16, 118, 20, 95
16, 260, 21, 59
16, 101, 21, 36
16, 422, 21, 6
16, 172, 21, 32
16, 152, 21, 68
16, 230, 22, 61
16, 169, 22, 29
16, 553, 22, 15
16, 269, 22, 18
16, 464, 22, 100
16, 214, 22, 40
16, 224, 23, 52
16, 102, 23, 12
16, 166, 23, 5
16, 263, 23, 55
16, 138, 23, 8
16, 140, 23, 88
16, 397, 23, 16
16, 463, 23, 100
16, 241, 23, 78
16, 209, 23, 16
16, 372, 23, 73
16, 213, 23, 56
16, 246, 23, 32
16, 183, 23, 93
16, 90, 23, 3
16, 542, 23, 70
16, 519, 24, 77
16, 141, 24, 100
16, 142, 24, 12
16, 144, 24, 26
16, 147, 24, 78
16, 22, 24, 23
16, 29, 24, 67
16, 549, 24, 29
16, 426, 24, 24
16, 438, 24, 26
16, 310, 24, 5
16, 70, 24, 25
16, 202, 24, 64
16, 596, 24, 16
16, 219, 24, 38
16, 233, 24, 73
16, 106, 24, 82
16, 236, 24, 26
16, 109, 24, 98
16, 240, 24, 91
16, 361, 25, 91
16, 554, 25, 19
16, 500, 25, 51
16, 309, 25, 57
16, 89, 25, 45
16, 287, 25, 23
16, 523, 26, 62
16, 272, 26, 43
16, 409, 26, 88
16, 25, 26, 44
16, 539, 26, 27
16, 415, 26, 29
16, 43, 26, 95
16, 306, 26, 94
16, 564, 26, 24
16, 315, 26, 48
16, 445, 26, 66
16, 318, 26, 37
16, 201, 26, 8
16, 215, 26, 43
16, 344, 26, 89
16, 472, 26, 33
16, 475, 26, 24
16, 94, 26, 36
16, 95, 26, 62
16, 223, 26, 78
16, 486, 26, 29
16, 361, 26, 91
16, 119, 26, 7
16, 508, 26, 44
16, 545, 27, 82
16, 419, 27, 18
16, 4, 27, 77
16, 38, 27, 62
16, 135, 27, 42
16, 170, 27, 7
16, 171, 27, 92
16, 331, 27, 13
16, 409, 27, 88
16, 144, 27, 26
16, 307, 27, 46
16, 563, 27, 6
16, 214, 27, 40
16, 55, 27, 71
16, 57, 27, 86
16, 476, 27, 9
16, 1, 28, 25
16, 131, 28, 44
16, 489, 28, 46
16, 138, 28, 8
16, 555, 28, 46
16, 585, 28, 84
16, 557, 28, 71
16, 48, 28, 62
16, 593, 28, 79
16, 210, 28, 12
16, 595, 28, 46
16, 536, 28, 47
16, 281, 28, 43
16, 573, 28, 60
16, 128, 29, 88
16, 280, 29, 16
16, 66, 29, 57
16, 164, 29, 32
16, 261, 29, 72
16, 137, 29, 61
16, 145, 29, 35
16, 152, 29, 68
16, 307, 29, 46
16, 116, 29, 3
16, 184, 29, 99
16, 221, 29, 40
16, 539, 29, 27
16, 156, 29, 4
16, 317, 29, 6
16, 542, 29, 70
16, 415, 29, 29
16, 576, 30, 41
16, 295, 30, 55
16, 263, 30, 55
16, 330, 30, 1
16, 140, 30, 88
16, 529, 30, 48
16, 403, 30, 63
16, 340, 30, 66
16, 19, 30, 89
16, 246, 30, 32
16, 151, 30, 87
16, 380, 30, 44
16, 121, 30, 91
16, 412, 30, 21
16, 94, 30, 36
16, 351, 30, 22
16, 138, 31, 8
16, 141, 31, 100
16, 279, 31, 54
16, 159, 31, 97
16, 163, 31, 33
16, 431, 31, 65
16, 562, 31, 44
16, 188, 31, 16
16, 189, 31, 25
16, 62, 31, 63
16, 446, 31, 25
16, 64, 31, 74
16, 339, 31, 35
16, 467, 31, 38
16, 86, 31, 19
16, 88, 31, 92
16, 235, 31, 29
16, 116, 31, 3
16, 118, 31, 95
16, 379, 31, 14
16, 517, 32, 15
16, 521, 32, 81
16, 274, 32, 18
16, 531, 32, 31
16, 21, 32, 81
16, 149, 32, 18
16, 31, 32, 17
16, 168, 32, 90
16, 425, 32, 90
16, 554, 32, 19
16, 177, 32, 34
16, 307, 32, 46
16, 209, 32, 16
16, 214, 32, 40
16, 98, 32, 73
16, 359, 32, 71
16, 231, 32, 88
16, 491, 32, 11
16, 109, 32, 98
16, 245, 32, 54
16, 484, 33, 46
16, 583, 33, 63
16, 362, 33, 57
16, 555, 33, 46
16, 47, 33, 26
16, 17, 33, 40
16, 434, 33, 85
16, 308, 33, 33
16, 567, 33, 67
16, 24, 33, 85
16, 152, 33, 68
16, 95, 33, 62
16, 521, 34, 81
16, 523, 34, 62
16, 526, 34, 93
16, 16, 34, 39
16, 145, 34, 35
16, 406, 34, 57
16, 27, 34, 47
16, 311, 34, 8
16, 62, 34, 63
16, 318, 34, 37
16, 322, 34, 29
16, 458, 34, 34
16, 339, 34, 35
16, 219, 34, 38
16, 481, 34, 30
16, 365, 34, 49
16, 495, 34, 13
16, 240, 34, 91
16, 242, 34, 13
16, 245, 34, 54
16, 257, 35, 81
16, 258, 35, 100
16, 534, 35, 68
16, 541, 35, 64
16, 293, 35, 60
16, 165, 35, 20
16, 298, 35, 67
16, 427, 35, 80
16, 304, 35, 30
16, 56, 35, 72
16, 333, 35, 98
16, 590, 35, 51
16, 207, 35, 38
16, 212, 35, 66
16, 342, 35, 66
16, 219, 35, 38
16, 93, 35, 99
16, 232, 35, 14
16, 238, 35, 79
16, 494, 35, 82
16, 112, 35, 56
16, 450, 36, 27
16, 514, 36, 22
16, 359, 36, 71
16, 168, 36, 90
16, 394, 36, 51
16, 298, 36, 67
16, 172, 36, 32
16, 204, 36, 61
16, 78, 36, 27
16, 110, 36, 27
16, 48, 36, 62
16, 331, 36, 13
16, 211, 36, 6
16, 308, 36, 33
16, 597, 36, 8
16, 121, 36, 91
16, 61, 36, 8
16, 382, 36, 25
16, 257, 37, 81
16, 35, 37, 14
16, 517, 37, 15
16, 69, 37, 48
16, 229, 37, 5
16, 361, 37, 91
16, 10, 37, 20
16, 267, 37, 59
16, 461, 37, 100
16, 378, 37, 5
16, 334, 37, 48
16, 529, 37, 48
16, 467, 37, 38
16, 119, 37, 7
16, 437, 37, 20
16, 151, 37, 87
16, 186, 37, 32
16, 539, 37, 27
16, 212, 38, 66
16, 532, 38, 83
16, 308, 38, 33
16, 343, 38, 97
16, 280, 38, 16
16, 190, 38, 9
16, 511, 38, 62
16, 578, 39, 2
16, 419, 39, 18
16, 230, 39, 61
16, 401, 39, 12
16, 403, 39, 63
16, 128, 40, 88
16, 223, 40, 78
16, 13, 40, 22
16, 110, 40, 27
16, 495, 40, 13
16, 210, 40, 12
16, 533, 40, 79
16, 406, 40, 57
16, 599, 40, 27
16, 566, 40, 23
16, 250, 40, 32
16, 445, 40, 66
16, 511, 40, 62
16, 354, 41, 8
16, 3, 41, 99
16, 335, 41, 10
16, 498, 41, 1
16, 436, 41, 45
16, 251, 41, 10
16, 124, 41, 19
16, 258, 42, 100
16, 3, 42, 99
16, 392, 42, 30
16, 394, 42, 51
16, 524, 42, 17
16, 148, 42, 24
16, 409, 42, 88
16, 548, 42, 40
16, 423, 42, 56
16, 295, 42, 55
16, 304, 42, 30
16, 181, 42, 18
16, 311, 42, 8
16, 187, 42, 55
16, 323, 42, 80
16, 330, 42, 1
16, 204, 42, 61
16, 237, 42, 52
16, 240, 42, 91
16, 247, 42, 88
16, 506, 42, 4
16, 7, 43, 86
16, 401, 43, 12
16, 533, 43, 79
16, 152, 43, 68
16, 418, 43, 86
16, 547, 43, 29
16, 295, 43, 55
16, 40, 43, 38
16, 177, 43, 34
16, 191, 43, 4
16, 194, 43, 82
16, 67, 43, 6
16, 586, 43, 54
16, 459, 43, 6
16, 593, 43, 79
16, 219, 43, 38
16, 347, 43, 100
16, 499, 43, 84
16, 373, 43, 4
16, 119, 43, 7
16, 378, 43, 5
16, 320, 44, 88
16, 580, 44, 49
16, 392, 44, 30
16, 556, 44, 86
16, 178, 44, 57
16, 502, 44, 67
16, 509, 44, 67
16, 259, 45, 57
16, 520, 45, 8
16, 524, 45, 17
16, 13, 45, 22
16, 158, 45, 47
16, 30, 45, 14
16, 169, 45, 29
16, 308, 45, 33
16, 437, 45, 20
16, 185, 45, 22
16, 57, 45, 86
16, 190, 45, 9
16, 195, 45, 75
16, 207, 45, 38
16, 94, 45, 36
16, 480, 45, 10
16, 228, 45, 56
16, 114, 45, 33
16, 373, 45, 4
16, 508, 45, 44
16, 392, 46, 30
16, 138, 46, 8
16, 30, 46, 14
16, 306, 46, 94
16, 566, 46, 23
16, 64, 46, 74
16, 579, 46, 41
16, 197, 46, 74
16, 455, 46, 99
16, 79, 46, 48
16, 464, 46, 100
16, 336, 46, 25
16, 338, 46, 56
16, 474, 46, 49
16, 483, 46, 25
16, 105, 46, 72
16, 114, 46, 33
16, 371, 46, 98
16, 372, 46, 73
16, 387, 47, 74
16, 390, 47, 15
16, 10, 47, 20
16, 535, 47, 56
16, 153, 47, 50
16, 410, 47, 43
16, 287, 47, 23
16, 545, 47, 82
16, 557, 47, 71
16, 53, 47, 17
16, 438, 47, 26
16, 192, 47, 75
16, 585, 47, 84
16, 88, 47, 92
16, 91, 47, 66
16, 351, 47, 22
16, 223, 47, 78
16, 226, 47, 79
16, 231, 47, 88
16, 488, 47, 55
16, 233, 47, 73
16, 494, 47, 82
16, 247, 47, 88
16, 505, 47, 90
16, 379, 47, 14
16, 9, 48, 21
16, 269, 48, 18
16, 365, 48, 49
16, 77, 48, 86
16, 240, 48, 91
16, 471, 48, 20
16, 94, 48, 36
16, 313, 49, 100
16, 424, 49, 35
16, 16, 49, 39
16, 179, 49, 44
16, 117, 49, 87
16, 310, 49, 5
16, 535, 49, 56
16, 473, 49, 87
16, 314, 49, 10
16, 138, 50, 8
16, 271, 50, 6
16, 17, 50, 40
16, 146, 50, 17
16, 156, 50, 4
16, 285, 50, 23
16, 287, 50, 23
16, 170, 50, 7
16, 556, 50, 86
16, 174, 50, 28
16, 185, 50, 22
16, 326, 50, 93
16, 205, 50, 45
16, 337, 50, 81
16, 85, 50, 10
16, 476, 50, 9
16, 351, 50, 22
16, 240, 50, 91
16, 244, 50, 47
16, 322, 51, 29
16, 453, 51, 72
16, 599, 51, 27
16, 27, 51, 47
16, 74, 51, 27
16, 429, 51, 55
16, 175, 51, 29
16, 528, 51, 79
16, 433, 51, 96
16, 20, 51, 85
16, 501, 51, 56
16, 212, 51, 66
16, 279, 51, 54
16, 440, 51, 9
16, 87, 51, 82
16, 59, 51, 42
16, 477, 51, 91
16, 225, 52, 52
16, 129, 52, 42
16, 132, 52, 34
16, 421, 52, 42
16, 261, 52, 72
16, 551, 52, 8
16, 457, 52, 77
16, 74, 52, 27
16, 16, 52, 39
16, 595, 52, 46
16, 596, 52, 16
16, 181, 52, 18
16, 377, 52, 97
16, 346, 52, 32
16, 477, 52, 91
16, 223, 52, 78
16, 256, 53, 61
16, 577, 53, 100
16, 422, 53, 6
16, 440, 53, 9
16, 550, 53, 3
16, 361, 53, 91
16, 536, 53, 47
16, 491, 53, 11
16, 236, 53, 26
16, 107, 53, 99
16, 80, 53, 33
16, 568, 53, 38
16, 185, 53, 22
16, 218, 53, 83
16, 223, 54, 78
16, 360, 54, 82
16, 232, 54, 14
16, 266, 54, 25
16, 205, 54, 45
16, 48, 54, 62
16, 401, 54, 12
16, 400, 54, 57
16, 84, 54, 41
16, 373, 54, 4
16, 405, 54, 23
16, 123, 54, 70
16, 127, 54, 2
16, 96, 55, 91
16, 387, 55, 74
16, 356, 55, 68
16, 520, 55, 8
16, 394, 55, 51
16, 426, 55, 24
16, 333, 55, 98
16, 78, 55, 27
16, 557, 55, 71
16, 558, 55, 89
16, 529, 55, 48
16, 593, 55, 79
16, 440, 55, 9
16, 512, 56, 74
16, 132, 56, 34
16, 133, 56, 52
16, 233, 56, 73
16, 234, 56, 79
16, 525, 56, 74
16, 206, 56, 43
16, 494, 56, 82
16, 496, 56, 60
16, 498, 56, 1
16, 467, 56, 38
16, 532, 56, 83
16, 212, 56, 66
16, 406, 56, 57
16, 251, 56, 10
16, 481, 57, 30
16, 353, 57, 6
16, 37, 57, 47
16, 345, 57, 79
16, 424, 57, 35
16, 428, 57, 81
16, 237, 57, 52
16, 13, 57, 22
16, 172, 57, 32
16, 530, 57, 39
16, 179, 57, 44
16, 86, 57, 19
16, 185, 57, 22
16, 254, 57, 73
16, 319, 57, 78
16, 451, 58, 22
16, 424, 58, 35
16, 9, 58, 21
16, 237, 58, 52
16, 560, 58, 39
16, 379, 58, 14
16, 221, 58, 40
16, 447, 58, 16
16, 2, 59, 98
16, 68, 59, 99
16, 421, 59, 42
16, 520, 59, 8
16, 557, 59, 71
16, 431, 59, 65
16, 272, 59, 43
16, 189, 59, 25
16, 387, 60, 74
16, 326, 60, 93
16, 551, 60, 8
16, 231, 60, 88
16, 397, 60, 16
16, 46, 60, 53
16, 526, 60, 93
16, 493, 60, 54
16, 338, 60, 56
16, 372, 60, 73
16, 564, 60, 24
16, 246, 60, 32
16, 440, 60, 9
16, 539, 60, 27
16, 317, 60, 6
16, 382, 60, 25
16, 384, 61, 70
16, 389, 61, 35
16, 265, 61, 3
16, 530, 61, 39
16, 23, 61, 82
16, 32, 61, 94
16, 549, 61, 29
16, 167, 61, 71
16, 168, 61, 90
16, 177, 61, 34
16, 565, 61, 67
16, 441, 61, 39
16, 456, 61, 92
16, 334, 61, 48
16, 591, 61, 64
16, 599, 61, 27
16, 90, 61, 3
16, 479, 61, 100
16, 354, 61, 8
16, 489, 61, 46
16, 244, 61, 47
16, 245, 61, 54
16, 126, 61, 79
16, 513, 62, 32
16, 2, 62, 98
16, 391, 62, 26
16, 415, 62, 29
16, 418, 62, 86
16, 40, 62, 38
16, 424, 62, 35
16, 169, 62, 29
16, 307, 62, 46
16, 574, 62, 40
16, 198, 62, 46
16, 71, 62, 94
16, 221, 62, 40
16, 94, 62, 36
16, 351, 62, 22
16, 370, 62, 76
16, 118, 62, 95
16, 246, 62, 32
16, 506, 62, 4
16, 273, 63, 81
16, 402, 63, 7
16, 148, 63, 24
16, 22, 63, 23
16, 38, 63, 62
16, 424, 63, 35
16, 555, 63, 46
16, 299, 63, 55
16, 557, 63, 71
16, 178, 63, 57
16, 308, 63, 33
16, 439, 63, 33
16, 459, 63, 6
