300, 600, 30
21, 519, 0, 59
21, 13, 0, 37
21, 404, 0, 68
21, 277, 0, 100
21, 536, 0, 39
21, 414, 0, 22
21, 32, 0, 90
21, 545, 0, 38
21, 40, 0, 69
21, 172, 0, 99
21, 429, 0, 99
21, 176, 0, 84
21, 566, 0, 95
21, 64, 0, 46
21, 450, 0, 38
21, 327, 0, 23
21, 75, 0, 46
21, 348, 0, 95
21, 240, 0, 82
21, 498, 0, 69
21, 114, 0, 59
21, 116, 0, 71
21, 374, 0, 87
21, 375, 0, 98
21, 384, 1, 68
21, 388, 1, 41
21, 518, 1, 44
21, 407, 1, 64
21, 156, 1, 44
21, 420, 1, 96
21, 170, 1, 85
21, 299, 1, 78
21, 308, 1, 34
21, 182, 1, 66
21, 439, 1, 87
21, 183, 1, 27
21, 186, 1, 74
21, 319, 1, 28
21, 196, 1, 45
21, 340, 1, 33
21, 214, 1, 53
21, 346, 1, 31
21, 357, 1, 1
21, 231, 1, 57
21, 365, 1, 45
21, 380, 1, 98
21, 387, 2, 16
21, 263, 2, 81
21, 393, 2, 91
21, 144, 2, 24
21, 273, 2, 67
21, 411, 2, 56
21, 415, 2, 20
21, 423, 2, 38
21, 173, 2, 7
21, 432, 2, 67
21, 177, 2, 65
21, 51, 2, 21
21, 439, 2, 87
21, 442, 2, 6
21, 456, 2, 16
21, 588, 2, 58
21, 78, 2, 60
21, 334, 2, 77
21, 464, 2, 98
21, 465, 2, 69
21, 590, 2, 1
21, 479, 2, 100
21, 234, 2, 11
21, 242, 2, 26
21, 513, 3, 99
21, 527, 3, 66
21, 534, 3, 72
21, 280, 3, 4
21, 29, 3, 32
21, 33, 3, 60
21, 555, 3, 34
21, 172, 3, 99
21, 171, 3, 83
21, 177, 3, 65
21, 178, 3, 68
21, 436, 3, 77
21, 568, 3, 88
21, 184, 3, 12
21, 189, 3, 100
21, 203, 3, 90
21, 207, 3, 90
21, 212, 3, 58
21, 350, 3, 74
21, 352, 3, 4
21, 97, 3, 81
21, 227, 3, 12
21, 233, 3, 48
21, 116, 3, 71
21, 254, 3, 51
21, 392, 4, 50
