300, 600, 30
60, 547, 0, 83
60, 358, 0, 65
60, 424, 0, 81
60, 73, 0, 81
60, 553, 0, 3
60, 91, 0, 33
60, 142, 0, 87
60, 47, 0, 27
60, 401, 0, 61
60, 119, 0, 50
60, 566, 0, 14
60, 502, 0, 74
60, 376, 0, 98
60, 379, 0, 20
60, 450, 1, 5
60, 388, 1, 2
60, 4, 1, 82
60, 390, 1, 31
60, 391, 1, 37
60, 154, 1, 27
60, 140, 1, 81
60, 461, 1, 10
60, 400, 1, 28
60, 250, 1, 29
60, 29, 1, 49
60, 576, 2, 35
60, 484, 2, 86
60, 517, 2, 56
60, 102, 2, 76
60, 313, 2, 95
60, 168, 2, 2
60, 138, 2, 17
60, 523, 2, 48
60, 236, 2, 75
60, 268, 2, 32
60, 111, 2, 83
60, 180, 2, 28
60, 505, 2, 75
60, 572, 2, 32
60, 510, 2, 72
60, 454, 3, 19
60, 203, 3, 47
60, 139, 3, 99
60, 110, 3, 46
60, 469, 3, 46
60, 280, 3, 25
60, 89, 3, 28
60, 1, 4, 25
60, 4, 4, 82
60, 5, 4, 42
60, 526, 4, 85
60, 402, 4, 12
60, 418, 4, 64
60, 419, 4, 67
60, 35, 4, 90
60, 41, 4, 85
60, 173, 4, 53
60, 561, 4, 89
60, 191, 4, 65
60, 577, 4, 67
60, 452, 4, 93
60, 325, 4, 57
60, 338, 4, 93
60, 471, 4, 39
60, 483, 4, 35
60, 357, 4, 75
60, 115, 4, 30
60, 127, 4, 38
60, 128, 5, 76
60, 513, 5, 64
60, 2, 5, 70
60, 516, 5, 83
60, 389, 5, 8
60, 536, 5, 29
60, 282, 5, 43
60, 285, 5, 55
60, 544, 5, 35
60, 162, 5, 44
60, 290, 5, 95
60, 164, 5, 78
60, 301, 5, 33
60, 429, 5, 12
60, 452, 5, 93
60, 200, 5, 24
60, 208, 5, 92
60, 469, 5, 46
60, 475, 5, 46
60, 351, 5, 28
60, 106, 5, 19
60, 114, 5, 47
60, 243, 5, 65
60, 381, 5, 63
60, 2, 6, 70
60, 514, 6, 5
60, 521, 6, 89
60, 13, 6, 20
60, 280, 6, 25
60, 416, 6, 41
60, 420, 6, 2
60, 554, 6, 2
60, 556, 6, 75
60, 175, 6, 88
60, 57, 6, 100
60, 317, 6, 42
60, 72, 6, 70
60, 598, 6, 62
60, 342, 6, 99
60, 214, 6, 89
60, 220, 6, 15
60, 354, 6, 11
60, 492, 6, 3
60, 239, 6, 74
60, 496, 6, 6
60, 498, 6, 34
60, 4, 7, 82
60, 389, 7, 8
60, 519, 7, 44
60, 393, 7, 82
60, 142, 7, 87
60, 30, 7, 78
60, 163, 7, 49
60, 39, 7, 36
60, 180, 7, 28
60, 184, 7, 88
60, 318, 7, 37
60, 593, 7, 19
60, 82, 7, 87
60, 221, 7, 70
60, 95, 7, 89
60, 96, 7, 45
60, 228, 7, 44
60, 359, 7, 35
60, 235, 7, 67
60, 251, 7, 6
60, 252, 7, 64
60, 381, 7, 63
60, 448, 8, 13
60, 385, 8, 23
60, 579, 8, 81
60, 36, 8, 7
60, 40, 8, 7
60, 362, 8, 15
60, 106, 8, 19
60, 108, 8, 94
60, 333, 8, 88
60, 302, 8, 73
60, 431, 8, 62
60, 176, 8, 3
60, 535, 8, 47
60, 153, 8, 20
60, 254, 8, 48
60, 195, 9, 22
60, 292, 9, 85
60, 389, 9, 8
60, 11, 9, 54
60, 46, 9, 61
60, 593, 9, 19
60, 497, 9, 95
60, 437, 9, 72
60, 120, 9, 86
60, 122, 9, 7
60, 571, 9, 33
60, 64, 10, 68
60, 256, 10, 28
60, 418, 10, 64
60, 71, 10, 4
60, 168, 10, 2
60, 394, 10, 37
60, 170, 10, 25
60, 235, 10, 67
60, 206, 10, 95
60, 17, 10, 33
60, 305, 10, 76
60, 147, 10, 46
60, 564, 10, 98
60, 406, 10, 46
60, 512, 11, 64
60, 132, 11, 81
60, 264, 11, 11
60, 139, 11, 99
60, 144, 11, 96
60, 280, 11, 25
60, 284, 11, 16
60, 34, 11, 58
60, 295, 11, 47
60, 556, 11, 75
60, 300, 11, 65
60, 174, 11, 78
60, 55, 11, 60
60, 60, 11, 51
60, 316, 11, 51
60, 203, 11, 47
60, 475, 11, 46
60, 348, 11, 98
