300, 600, 30
40, 97, 0, 18
40, 326, 0, 8
40, 264, 0, 43
40, 8, 0, 56
40, 42, 0, 10
40, 104, 0, 54
40, 460, 0, 82
40, 400, 0, 71
40, 336, 0, 45
40, 178, 0, 44
40, 538, 0, 34
40, 93, 0, 75
40, 567, 0, 19
40, 506, 0, 68
40, 187, 0, 46
40, 220, 0, 86
40, 413, 0, 82
40, 95, 0, 96
40, 576, 1, 95
40, 161, 1, 48
40, 512, 1, 59
40, 260, 1, 97
40, 37, 1, 99
40, 555, 1, 12
40, 334, 1, 12
40, 273, 1, 52
40, 594, 1, 81
40, 403, 1, 36
40, 439, 1, 74
40, 421, 2, 98
40, 522, 2, 22
40, 12, 2, 15
40, 91, 2, 82
40, 284, 2, 54
40, 1, 3, 64
40, 257, 3, 44
40, 270, 3, 41
40, 142, 3, 84
40, 283, 3, 99
40, 30, 3, 12
40, 418, 3, 29
40, 163, 3, 87
40, 165, 3, 93
40, 550, 3, 87
40, 179, 3, 81
40, 567, 3, 19
40, 571, 3, 52
40, 445, 3, 50
40, 68, 3, 10
40, 203, 3, 59
40, 79, 3, 70
40, 218, 3, 40
40, 358, 3, 25
40, 114, 3, 12
40, 502, 3, 10
40, 120, 3, 45
40, 507, 3, 62
40, 381, 3, 77
40, 522, 4, 22
40, 266, 4, 75
40, 138, 4, 72
40, 368, 4, 80
40, 189, 4, 84
40, 0, 5, 82
40, 34, 5, 84
40, 452, 5, 15
40, 40, 5, 93
40, 459, 5, 27
40, 16, 5, 72
40, 81, 5, 50
40, 57, 5, 87
40, 512, 6, 59
40, 162, 6, 20
40, 66, 6, 37
40, 4, 6, 83
40, 69, 6, 91
40, 580, 6, 99
40, 37, 6, 99
40, 169, 6, 18
40, 112, 6, 88
40, 432, 6, 86
40, 305, 6, 10
40, 530, 6, 83
40, 22, 6, 65
40, 278, 6, 88
40, 313, 6, 79
40, 219, 6, 89
40, 476, 6, 4
40, 130, 7, 86
40, 383, 7, 14
40, 391, 7, 40
40, 265, 7, 37
40, 139, 7, 11
40, 400, 7, 71
40, 18, 7, 5
40, 543, 7, 51
40, 160, 7, 65
40, 419, 7, 11
40, 549, 7, 36
40, 423, 7, 4
40, 180, 7, 91
40, 565, 7, 42
40, 458, 7, 82
40, 464, 7, 87
40, 475, 7, 32
40, 480, 7, 45
40, 241, 7, 76
