150, 300, 15
14, 64, 0, 95
14, 291, 0, 82
14, 196, 0, 51
14, 101, 0, 85
14, 138, 0, 99
14, 171, 0, 77
14, 269, 0, 17
14, 17, 0, 55
14, 146, 0, 44
14, 53, 0, 42
14, 215, 0, 59
14, 129, 1, 83
14, 286, 1, 73
14, 159, 1, 100
14, 31, 1, 41
14, 33, 1, 84
14, 295, 1, 92
14, 296, 1, 74
14, 169, 1, 22
14, 167, 1, 83
14, 184, 1, 10
14, 199, 1, 36
14, 200, 1, 55
14, 203, 1, 63
14, 204, 1, 49
14, 81, 1, 58
14, 85, 1, 29
14, 215, 1, 59
14, 97, 1, 86
14, 104, 1, 2
14, 256, 2, 6
14, 224, 2, 69
14, 289, 2, 29
14, 35, 2, 45
14, 36, 2, 28
14, 37, 2, 49
14, 292, 2, 72
14, 167, 2, 83
14, 138, 2, 99
14, 203, 2, 63
14, 268, 2, 75
14, 237, 2, 15
14, 143, 2, 10
14, 124, 2, 29
14, 55, 2, 89
14, 121, 2, 16
14, 252, 2, 89
14, 223, 2, 38
14, 194, 3, 69
14, 98, 3, 87
14, 198, 3, 65
14, 233, 3, 93
14, 138, 3, 99
14, 137, 3, 40
14, 48, 3, 38
14, 49, 3, 1
14, 212, 3, 11
14, 214, 3, 55
14, 55, 3, 89
14, 94, 3, 83
14, 287, 3, 43
14, 96, 4, 51
14, 256, 4, 6
14, 66, 4, 52
14, 68, 4, 45
14, 133, 4, 74
14, 70, 4, 56
14, 7, 4, 15
14, 232, 4, 50
14, 297, 4, 78
14, 206, 4, 81
14, 48, 4, 38
14, 273, 4, 95
14, 121, 4, 16
14, 28, 4, 84
14, 127, 4, 72
14, 66, 5, 52
14, 197, 5, 98
14, 75, 5, 5
14, 107, 5, 19
14, 282, 5, 92
14, 129, 6, 83
14, 97, 6, 86
14, 163, 6, 83
14, 226, 6, 73
14, 8, 6, 86
14, 72, 6, 35
14, 74, 6, 96
14, 267, 6, 61
14, 15, 6, 27
14, 145, 6, 56
14, 146, 6, 44
14, 210, 6, 95
14, 279, 6, 65
14, 152, 6, 38
14, 94, 6, 83
14, 58, 6, 69
14, 30, 6, 20
14, 216, 6, 43
14, 131, 7, 86
14, 231, 7, 38
14, 112, 7, 19
14, 49, 7, 1
14, 95, 7, 27
14, 256, 8, 6
14, 150, 8, 11
14, 182, 8, 59
14, 183, 8, 6
14, 184, 8, 10
14, 187, 8, 80
14, 188, 8, 100
14, 194, 8, 69
14, 196, 8, 51
14, 211, 8, 97
14, 84, 8, 1
14, 216, 8, 43
14, 89, 8, 36
14, 220, 8, 58
14, 221, 8, 73
14, 222, 8, 63
14, 234, 8, 51
14, 110, 8, 94
14, 112, 8, 19
14, 259, 9, 2
14, 163, 9, 83
14, 74, 9, 96
14, 115, 9, 65
14, 118, 9, 48
14, 184, 9, 10
14, 156, 9, 100
14, 127, 9, 72
14, 290, 10, 23
14, 103, 10, 64
14, 239, 10, 66
14, 113, 10, 31
14, 177, 10, 47
14, 85, 10, 29
14, 153, 10, 94
14, 153, 11, 94
14, 111, 11, 37
14, 178, 11, 62
14, 51, 11, 76
14, 82, 11, 17
14, 180, 11, 46
14, 181, 11, 69
14, 89, 11, 36
14, 59, 11, 38
14, 221, 11, 73
14, 64, 12, 95
14, 257, 12, 46
14, 265, 12, 69
14, 43, 12, 15
14, 76, 12, 62
14, 235, 12, 19
14, 204, 12, 49
14, 113, 12, 31
14, 114, 12, 82
14, 19, 12, 61
14, 84, 12, 1
14, 178, 12, 62
14, 20, 12, 14
14, 120, 12, 89
14, 121, 12, 16
14, 62, 12, 36
14, 163, 13, 83
14, 165, 13, 76
14, 72, 13, 35
14, 233, 13, 93
14, 204, 13, 49
14, 207, 13, 30
14, 49, 13, 1
14, 242, 13, 100
14, 20, 13, 14
14, 52, 13, 94
14, 121, 13, 16
14, 254, 13, 33
14, 259, 14, 2
14, 103, 14, 64
14, 264, 14, 29
14, 233, 14, 93
14, 298, 14, 10
14, 282, 14, 92
14, 234, 14, 51
14, 143, 14, 10
14, 49, 14, 1
14, 19, 14, 61
14, 53, 14, 42
14, 87, 14, 53
14, 151, 14, 93
14, 281, 14, 20
14, 122, 14, 21
14, 286, 14, 73
14, 256, 15, 6
14, 8, 15, 86
14, 154, 15, 37
14, 155, 15, 92
14, 286, 15, 73
14, 288, 15, 31
14, 34, 15, 76
14, 293, 15, 31
14, 178, 15, 62
14, 193, 15, 27
14, 68, 15, 45
14, 197, 15, 98
14, 72, 15, 35
14, 208, 15, 27
14, 230, 15, 24
14, 231, 15, 38
14, 236, 15, 23
14, 246, 15, 54
14, 122, 15, 21
14, 161, 16, 80
14, 296, 16, 74
14, 169, 16, 22
14, 202, 16, 59
14, 206, 16, 81
14, 175, 16, 86
14, 24, 16, 50
14, 153, 16, 94
14, 120, 16, 89
14, 259, 17, 2
14, 9, 17, 13
14, 299, 17, 63
14, 140, 17, 70
14, 175, 17, 86
14, 124, 17, 29
14, 32, 18, 95
14, 2, 18, 51
14, 195, 18, 24
14, 5, 18, 88
14, 38, 18, 79
14, 37, 18, 49
14, 297, 18, 78
14, 41, 18, 12
14, 174, 18, 68
14, 81, 18, 58
14, 177, 18, 47
14, 115, 18, 65
14, 86, 18, 90
14, 55, 18, 89
14, 153, 18, 94
14, 193, 19, 27
14, 37, 19, 49
14, 133, 19, 74
14, 109, 19, 49
14, 210, 19, 95
14, 147, 19, 43
14, 160, 20, 89
14, 33, 20, 84
14, 289, 20, 29
14, 26, 20, 98
14, 154, 20, 37
14, 265, 20, 69
14, 44, 20, 30
14, 269, 20, 17
14, 268, 20, 75
14, 111, 20, 37
14, 19, 20, 61
14, 86, 20, 90
14, 217, 20, 35
14, 186, 20, 20
14, 219, 20, 5
14, 95, 20, 27
14, 66, 21, 52
14, 194, 21, 69
14, 136, 21, 68
14, 200, 21, 55
14, 299, 21, 63
14, 172, 21, 8
14, 12, 21, 84
14, 112, 21, 19
14, 113, 21, 31
14, 81, 21, 58
14, 213, 21, 99
14, 184, 21, 10
14, 132, 22, 35
14, 7, 22, 15
14, 44, 22, 30
14, 174, 22, 68
14, 18, 22, 74
14, 123, 22, 36
14, 222, 22, 63
14, 257, 23, 46
14, 154, 23, 37
14, 78, 23, 91
14, 245, 23, 40
14, 58, 23, 69
14, 289, 24, 29
14, 66, 24, 52
14, 290, 24, 23
14, 294, 24, 15
14, 218, 24, 18
14, 206, 24, 81
14, 113, 24, 31
14, 210, 24, 95
14, 147, 24, 43
14, 50, 24, 56
14, 55, 24, 89
14, 280, 24, 50
14, 90, 24, 33
14, 59, 24, 38
14, 121, 25, 16
14, 228, 25, 76
14, 263, 25, 33
14, 106, 25, 39
14, 79, 25, 96
14, 280, 25, 50
14, 185, 25, 24
14, 225, 26, 2
14, 34, 26, 76
14, 35, 26, 45
14, 39, 26, 8
14, 138, 26, 99
14, 173, 26, 11
14, 174, 26, 68
14, 239, 26, 66
14, 112, 26, 19
14, 79, 26, 96
14, 50, 26, 56
14, 20, 26, 14
14, 180, 26, 46
14, 151, 26, 93
14, 283, 26, 83
14, 220, 26, 58
14, 1, 27, 29
14, 99, 27, 17
14, 134, 27, 27
14, 70, 27, 56
14, 8, 27, 86
14, 39, 27, 8
14, 235, 27, 19
14, 11, 27, 24
14, 13, 27, 99
14, 259, 28, 2
14, 270, 28, 11
14, 147, 28, 43
