150, 300, 15
26, 256, 0, 99
26, 129, 0, 1
26, 153, 0, 16
26, 217, 0, 23
26, 229, 0, 19
26, 294, 0, 71
26, 199, 0, 12
26, 198, 0, 3
26, 265, 0, 75
26, 235, 0, 89
26, 171, 0, 39
26, 50, 0, 27
26, 252, 0, 21
26, 119, 0, 2
26, 88, 0, 51
26, 89, 0, 71
26, 60, 0, 30
26, 158, 0, 18
26, 0, 1, 58
26, 227, 1, 90
26, 70, 1, 88
26, 231, 1, 65
26, 137, 1, 66
26, 201, 1, 46
26, 139, 1, 11
26, 79, 1, 42
26, 48, 1, 86
26, 80, 1, 97
26, 93, 1, 37
26, 85, 1, 87
26, 189, 1, 2
26, 88, 1, 51
26, 90, 1, 64
26, 221, 1, 86
26, 63, 1, 3
26, 101, 2, 41
26, 293, 2, 85
26, 198, 2, 3
26, 40, 2, 76
26, 297, 2, 21
26, 234, 2, 85
26, 141, 2, 61
26, 48, 2, 86
26, 144, 2, 43
26, 243, 2, 44
26, 276, 2, 35
26, 214, 2, 20
26, 246, 2, 26
26, 121, 2, 58
26, 58, 2, 20
26, 124, 2, 30
26, 61, 2, 62
26, 255, 2, 64
26, 257, 3, 52
26, 196, 3, 62
26, 200, 3, 82
26, 267, 3, 61
26, 205, 3, 41
26, 20, 3, 43
26, 88, 3, 51
26, 186, 3, 12
26, 27, 3, 32
26, 100, 4, 38
26, 37, 4, 71
26, 142, 4, 20
26, 213, 4, 35
26, 53, 4, 85
26, 183, 4, 17
26, 157, 4, 1
26, 288, 5, 28
26, 89, 5, 71
26, 4, 5, 48
26, 36, 5, 44
26, 137, 5, 66
26, 266, 5, 38
26, 75, 5, 52
26, 238, 5, 83
26, 112, 5, 7
26, 209, 5, 83
26, 114, 5, 82
26, 86, 5, 14
26, 22, 5, 87
26, 249, 5, 78
26, 157, 5, 1
26, 62, 5, 93
26, 287, 5, 34
26, 256, 6, 99
26, 11, 6, 40
26, 111, 6, 53
26, 81, 6, 76
26, 51, 6, 21
26, 53, 6, 85
26, 277, 6, 45
26, 89, 6, 71
26, 122, 6, 15
26, 286, 6, 87
26, 162, 7, 85
26, 194, 7, 92
26, 166, 7, 54
26, 103, 7, 56
26, 8, 7, 26
26, 105, 7, 8
26, 297, 7, 21
26, 299, 7, 12
26, 239, 7, 28
26, 273, 7, 37
26, 114, 7, 82
26, 245, 7, 7
26, 250, 7, 32
26, 189, 7, 2
26, 201, 8, 46
26, 209, 8, 83
26, 273, 8, 37
26, 212, 8, 8
26, 244, 8, 76
26, 56, 8, 5
26, 187, 8, 58
26, 225, 9, 70
26, 3, 9, 51
26, 72, 9, 90
26, 202, 9, 37
26, 18, 9, 88
26, 84, 9, 62
26, 148, 9, 61
26, 86, 9, 14
26, 24, 9, 26
26, 218, 9, 89
26, 27, 9, 32
26, 161, 10, 93
26, 99, 10, 53
26, 227, 10, 90
26, 236, 10, 60
26, 172, 10, 57
26, 76, 10, 31
26, 113, 10, 69
26, 277, 10, 45
26, 279, 10, 43
26, 185, 10, 36
26, 157, 10, 1
26, 96, 11, 76
26, 197, 11, 98
26, 59, 11, 4
26, 10, 11, 21
26, 139, 11, 11
26, 140, 11, 61
26, 237, 11, 64
26, 206, 11, 89
26, 207, 11, 43
26, 145, 11, 43
26, 82, 11, 23
26, 243, 11, 44
26, 212, 11, 8
26, 150, 11, 85
26, 185, 11, 36
26, 91, 11, 39
26, 61, 11, 62
26, 6, 12, 18
26, 105, 12, 8
26, 243, 12, 44
26, 180, 12, 93
26, 88, 12, 51
26, 90, 12, 64
26, 155, 12, 22
26, 37, 13, 71
26, 165, 13, 23
26, 231, 13, 65
26, 44, 13, 34
26, 211, 13, 62
26, 182, 13, 64
26, 247, 13, 84
26, 246, 13, 26
26, 289, 14, 54
26, 38, 14, 4
26, 13, 14, 24
26, 78, 14, 20
26, 273, 14, 37
26, 19, 14, 14
26, 3, 15, 51
26, 6, 15, 18
26, 102, 15, 8
26, 233, 15, 25
26, 207, 15, 43
26, 222, 15, 14
26, 192, 16, 41
26, 64, 16, 68
26, 133, 16, 99
26, 271, 16, 13
26, 80, 16, 97
26, 177, 16, 60
26, 55, 16, 1
26, 88, 16, 51
26, 281, 16, 100
26, 126, 16, 97
26, 256, 17, 99
26, 259, 17, 39
26, 102, 17, 8
26, 71, 17, 87
26, 230, 17, 85
26, 172, 17, 57
26, 208, 17, 5
26, 51, 17, 21
26, 55, 17, 1
26, 285, 17, 54
26, 158, 17, 18
26, 5, 18, 90
26, 201, 18, 46
26, 13, 18, 24
26, 207, 18, 43
26, 49, 18, 52
26, 148, 18, 61
26, 215, 18, 11
26, 59, 18, 4
26, 96, 19, 76
26, 161, 19, 93
26, 132, 19, 100
26, 36, 19, 44
26, 134, 19, 52
26, 109, 19, 32
26, 278, 19, 14
26, 55, 19, 1
26, 183, 19, 17
26, 285, 19, 54
26, 6, 20, 18
26, 7, 20, 45
26, 15, 20, 88
26, 271, 20, 13
26, 281, 20, 100
26, 34, 20, 36
26, 36, 20, 44
26, 41, 20, 28
26, 170, 20, 11
26, 187, 20, 58
26, 189, 20, 2
26, 72, 20, 90
26, 204, 20, 46
26, 210, 20, 62
26, 217, 20, 23
26, 226, 20, 31
26, 227, 20, 90
26, 229, 20, 19
26, 240, 20, 56
26, 33, 21, 74
26, 223, 21, 72
26, 34, 21, 36
26, 100, 21, 38
26, 39, 21, 39
26, 105, 21, 8
26, 45, 21, 34
26, 14, 21, 49
26, 205, 21, 41
26, 208, 21, 5
26, 219, 21, 31
26, 82, 21, 23
26, 19, 21, 14
26, 214, 21, 20
26, 120, 21, 43
26, 59, 21, 4
26, 63, 21, 3
26, 257, 22, 52
26, 132, 22, 100
26, 196, 22, 62
26, 133, 22, 99
26, 295, 22, 34
26, 263, 22, 4
26, 5, 22, 90
26, 139, 22, 11
26, 204, 22, 46
26, 79, 22, 42
26, 51, 22, 21
26, 275, 22, 100
26, 214, 22, 20
26, 247, 22, 84
26, 250, 22, 32
26, 155, 22, 22
26, 160, 23, 29
26, 98, 23, 5
26, 42, 23, 42
26, 252, 23, 21
26, 54, 23, 53
26, 87, 23, 29
26, 56, 23, 5
26, 92, 23, 44
26, 125, 23, 100
26, 257, 24, 52
26, 195, 24, 95
26, 166, 24, 54
26, 39, 24, 39
26, 201, 24, 46
26, 43, 24, 32
26, 140, 24, 61
26, 175, 24, 41
26, 55, 24, 1
26, 282, 24, 36
26, 255, 24, 64
26, 98, 25, 5
26, 136, 25, 49
26, 235, 25, 89
26, 12, 25, 80
26, 173, 25, 13
26, 237, 25, 64
26, 16, 25, 90
26, 242, 25, 65
26, 51, 25, 21
26, 86, 25, 14
26, 22, 25, 87
26, 152, 25, 100
26, 151, 25, 34
26, 154, 25, 74
26, 155, 25, 22
26, 93, 25, 37
26, 30, 25, 36
26, 0, 26, 58
26, 193, 26, 59
26, 228, 26, 17
26, 295, 26, 34
26, 135, 26, 48
26, 299, 26, 12
26, 173, 26, 13
26, 216, 26, 3
26, 26, 26, 67
26, 156, 26, 5
26, 285, 26, 54
26, 95, 26, 23
26, 44, 27, 34
26, 80, 27, 97
26, 179, 27, 83
26, 253, 27, 40
26, 255, 27, 64
26, 160, 28, 29
26, 256, 28, 99
26, 98, 28, 5
26, 259, 28, 39
26, 132, 28, 100
26, 73, 28, 65
26, 268, 28, 46
26, 13, 28, 24
26, 142, 28, 20
26, 175, 28, 41
26, 115, 28, 66
26, 184, 28, 21
26, 26, 28, 67
26, 284, 28, 2
26, 190, 28, 16
26, 196, 29, 62
26, 133, 29, 99
26, 104, 29, 93
26, 40, 29, 76
26, 298, 29, 85
26, 265, 29, 75
26, 267, 29, 61
26, 271, 29, 13
26, 119, 29, 2
26, 152, 29, 100
26, 222, 29, 14
26, 261, 30, 36
26, 6, 30, 18
26, 5, 30, 90
26, 233, 30, 25
26, 10, 30, 21
26, 43, 30, 32
26, 238, 30, 83
26, 149, 30, 38
26, 54, 30, 53
26, 245, 30, 7
26, 165, 31, 23
26, 170, 31, 11
26, 266, 31, 38
26, 140, 31, 61
26, 111, 31, 53
26, 18, 31, 88
26, 244, 31, 76
26, 125, 31, 100
26, 25, 31, 45
26, 124, 31, 30
26, 253, 31, 40
26, 66, 32, 14
26, 133, 32, 99
26, 267, 32, 61
26, 146, 32, 51
26, 18, 32, 88
26, 150, 32, 85
26, 62, 32, 93
26, 161, 33, 93
26, 162, 33, 85
26, 36, 33, 44
26, 230, 33, 85
26, 264, 33, 45
26, 265, 33, 75
26, 170, 33, 11
26, 233, 33, 25
26, 206, 33, 89
26, 273, 33, 37
26, 51, 33, 21
26, 23, 33, 93
26, 151, 33, 34
26, 88, 33, 51
26, 66, 34, 14
26, 35, 34, 3
26, 132, 34, 100
26, 232, 34, 93
26, 298, 34, 85
26, 203, 34, 15
26, 244, 34, 76
26, 180, 34, 93
26, 246, 34, 26
26, 30, 34, 36
26, 94, 34, 13
26, 96, 35, 76
26, 128, 35, 6
26, 7, 35, 45
26, 136, 35, 49
26, 41, 35, 28
26, 106, 35, 93
26, 43, 35, 32
26, 155, 35, 22
26, 119, 35, 2
26, 21, 35, 59
26, 23, 35, 93
26, 187, 35, 58
26, 226, 36, 31
26, 8, 36, 26
26, 267, 36, 61
26, 75, 36, 52
26, 203, 36, 15
26, 142, 36, 20
26, 79, 36, 42
26, 207, 36, 43
26, 141, 36, 61
26, 215, 36, 11
26, 25, 36, 45
26, 155, 36, 22
26, 30, 36, 36
26, 127, 36, 74
26, 10, 37, 21
26, 235, 37, 89
26, 269, 37, 25
26, 126, 37, 97
26, 286, 37, 87
26, 66, 38, 14
26, 37, 38, 71
26, 138, 38, 27
26, 109, 38, 32
26, 273, 38, 37
26, 212, 38, 8
26, 117, 38, 98
26, 159, 39, 83
26, 101, 39, 41
26, 230, 39, 85
26, 14, 39, 49
26, 143, 39, 75
26, 272, 39, 87
26, 46, 39, 51
26, 242, 39, 65
26, 241, 39, 86
26, 181, 39, 41
26, 23, 39, 93
26, 88, 39, 51
26, 282, 39, 36
26, 155, 39, 22
26, 125, 39, 100
26, 95, 39, 23
26, 4, 40, 48
26, 7, 40, 45
26, 240, 40, 56
26, 273, 40, 37
26, 274, 40, 22
26, 181, 40, 41
26, 55, 40, 1
26, 153, 40, 16
26, 285, 40, 54
26, 193, 41, 59
26, 35, 41, 3
26, 36, 41, 44
26, 262, 41, 20
26, 237, 41, 64
26, 269, 41, 25
26, 79, 41, 42
26, 176, 41, 89
26, 145, 41, 43
26, 19, 41, 14
26, 276, 41, 35
26, 245, 41, 7
26, 53, 41, 85
26, 119, 41, 2
26, 282, 41, 36
26, 251, 41, 81
26, 290, 42, 51
26, 37, 42, 71
26, 204, 42, 46
26, 14, 42, 49
26, 81, 42, 76
26, 50, 42, 27
26, 241, 42, 86
