150, 300, 15
30, 289, 0, 20
30, 196, 0, 96
30, 73, 0, 89
30, 107, 0, 34
30, 208, 0, 24
30, 49, 0, 8
30, 25, 0, 78
30, 155, 0, 75
30, 60, 0, 40
30, 290, 1, 87
30, 67, 1, 4
30, 196, 1, 96
30, 133, 1, 72
30, 287, 1, 9
30, 168, 1, 25
30, 200, 1, 40
30, 105, 1, 12
30, 236, 1, 99
30, 272, 1, 27
30, 177, 1, 97
30, 119, 1, 41
30, 250, 1, 35
30, 61, 1, 26
30, 191, 1, 36
30, 263, 2, 97
30, 265, 2, 48
30, 274, 2, 62
30, 282, 2, 37
30, 287, 2, 9
30, 36, 2, 77
30, 42, 2, 95
30, 183, 2, 80
30, 70, 2, 81
30, 209, 2, 60
30, 88, 2, 81
30, 89, 2, 92
30, 98, 2, 85
30, 227, 2, 94
30, 100, 2, 39
30, 101, 2, 64
30, 103, 2, 39
30, 104, 2, 70
30, 108, 2, 47
30, 247, 2, 21
30, 256, 3, 57
30, 98, 3, 85
30, 102, 3, 98
30, 40, 3, 67
30, 73, 3, 89
30, 170, 3, 35
30, 278, 3, 32
30, 86, 3, 48
30, 25, 3, 78
30, 215, 3, 4
30, 91, 3, 79
30, 98, 4, 85
30, 199, 4, 29
30, 297, 4, 12
30, 115, 4, 100
30, 121, 4, 5
30, 158, 4, 63
30, 257, 5, 35
30, 133, 5, 72
30, 10, 5, 60
30, 139, 5, 81
30, 268, 5, 9
30, 267, 5, 24
30, 16, 5, 21
30, 272, 5, 27
30, 158, 5, 63
30, 288, 5, 66
30, 167, 5, 8
30, 66, 5, 7
30, 201, 5, 15
30, 209, 5, 60
30, 83, 5, 90
30, 84, 5, 86
30, 89, 5, 92
30, 95, 5, 89
30, 228, 5, 50
30, 102, 5, 98
30, 163, 6, 44
30, 170, 6, 35
30, 275, 6, 74
30, 185, 6, 65
30, 186, 6, 56
30, 220, 6, 89
30, 159, 6, 15
30, 129, 7, 5
30, 292, 7, 91
30, 71, 7, 38
30, 233, 7, 89
30, 236, 7, 99
30, 237, 7, 14
30, 206, 7, 16
30, 48, 7, 51
30, 209, 7, 60
30, 242, 7, 88
30, 284, 7, 81
30, 285, 7, 56
30, 288, 8, 66
30, 35, 8, 67
30, 260, 8, 38
30, 166, 8, 13
30, 38, 8, 75
30, 169, 8, 18
30, 12, 8, 14
30, 206, 8, 16
30, 78, 8, 7
30, 81, 8, 18
30, 146, 8, 74
30, 273, 8, 41
30, 53, 8, 46
30, 214, 8, 47
30, 55, 8, 43
30, 90, 8, 84
30, 252, 8, 74
30, 289, 9, 20
30, 162, 9, 71
30, 33, 9, 4
30, 1, 9, 21
30, 226, 9, 37
30, 70, 9, 81
30, 259, 9, 44
30, 232, 9, 42
30, 137, 9, 54
30, 170, 9, 35
30, 236, 9, 99
30, 272, 9, 27
30, 146, 9, 74
30, 86, 9, 48
30, 156, 9, 24
30, 157, 9, 91
30, 254, 9, 39
30, 127, 9, 33
30, 226, 10, 37
30, 67, 10, 4
30, 68, 10, 38
30, 293, 10, 18
30, 34, 10, 58
30, 264, 10, 53
30, 72, 10, 83
30, 75, 10, 23
30, 83, 10, 90
30, 117, 10, 94
30, 183, 10, 80
30, 120, 10, 17
30, 24, 10, 54
30, 27, 10, 60
30, 189, 10, 84
30, 1, 11, 21
30, 263, 11, 97
30, 238, 11, 92
30, 59, 11, 53
30, 223, 11, 33
30, 64, 12, 74
30, 32, 12, 9
30, 194, 12, 70
30, 195, 12, 69
30, 98, 12, 85
30, 165, 12, 6
30, 199, 12, 29
