150, 300, 15
68, 161, 0, 27
68, 293, 0, 39
68, 205, 0, 55
68, 174, 0, 99
68, 154, 0, 25
68, 291, 1, 72
68, 109, 1, 84
68, 60, 1, 99
68, 45, 1, 98
68, 81, 1, 27
68, 209, 1, 54
68, 115, 1, 73
68, 212, 1, 49
68, 187, 1, 88
68, 127, 1, 68
68, 190, 1, 18
68, 255, 1, 65
68, 258, 2, 8
68, 202, 2, 57
68, 239, 2, 87
68, 16, 2, 14
68, 112, 2, 98
68, 249, 2, 86
68, 122, 2, 87
68, 192, 3, 65
68, 133, 3, 16
68, 266, 3, 9
68, 267, 3, 63
68, 74, 3, 13
68, 299, 3, 23
68, 271, 3, 71
68, 120, 3, 17
68, 127, 3, 68
68, 287, 3, 58
68, 225, 4, 63
68, 226, 4, 69
68, 177, 4, 44
68, 115, 4, 73
68, 282, 4, 85
68, 224, 5, 11
68, 161, 5, 27
68, 1, 5, 11
68, 132, 5, 6
68, 293, 5, 39
68, 68, 5, 10
68, 41, 5, 33
68, 233, 5, 12
68, 12, 5, 38
68, 237, 5, 52
68, 243, 5, 10
68, 26, 5, 7
68, 219, 5, 26
68, 252, 5, 74
68, 160, 6, 47
68, 2, 6, 50
68, 292, 6, 43
68, 101, 6, 69
68, 166, 6, 66
68, 169, 6, 47
68, 202, 6, 57
68, 267, 6, 63
68, 171, 6, 41
68, 77, 6, 8
68, 109, 6, 84
68, 15, 6, 30
68, 80, 6, 31
68, 177, 6, 44
68, 144, 6, 43
68, 244, 6, 53
68, 85, 6, 43
68, 116, 6, 27
68, 96, 7, 36
68, 291, 7, 72
68, 5, 7, 11
68, 102, 7, 79
68, 230, 7, 44
68, 169, 7, 47
68, 77, 7, 8
68, 207, 7, 87
68, 277, 7, 40
68, 21, 7, 91
68, 151, 7, 94
68, 29, 7, 92
68, 225, 8, 63
68, 130, 8, 79
68, 267, 8, 63
68, 268, 8, 37
68, 216, 8, 11
68, 61, 8, 43
68, 222, 8, 22
68, 142, 9, 44
68, 286, 9, 91
68, 40, 9, 33
68, 47, 9, 44
68, 56, 9, 79
68, 196, 9, 72
68, 70, 9, 100
68, 203, 9, 70
68, 210, 9, 76
68, 90, 9, 59
68, 218, 9, 14
68, 98, 9, 78
68, 232, 9, 39
68, 236, 9, 87
68, 109, 9, 84
68, 237, 9, 52
68, 112, 9, 98
68, 114, 9, 93
68, 248, 9, 87
68, 249, 9, 86
68, 68, 10, 10
68, 133, 10, 16
68, 198, 10, 31
68, 37, 10, 90
68, 231, 10, 7
68, 75, 10, 34
68, 267, 10, 63
68, 79, 10, 83
68, 81, 10, 27
68, 51, 10, 17
68, 244, 10, 53
68, 278, 10, 5
68, 184, 10, 82
68, 217, 10, 34
68, 28, 10, 63
68, 286, 10, 91
68, 34, 11, 30
68, 76, 11, 60
68, 113, 11, 96
68, 276, 11, 17
68, 212, 11, 49
68, 26, 11, 7
68, 126, 11, 18
68, 291, 12, 72
68, 292, 12, 43
68, 195, 12, 28
68, 74, 12, 13
68, 43, 12, 43
68, 282, 12, 85
68, 251, 12, 86
68, 253, 12, 59
68, 126, 12, 18
68, 288, 13, 18
68, 33, 13, 27
68, 6, 13, 17
68, 141, 13, 96
68, 186, 13, 13
68, 166, 14, 66
68, 135, 14, 14
68, 8, 14, 83
68, 201, 14, 72
68, 40, 14, 33
68, 236, 14, 87
68, 269, 14, 65
68, 172, 14, 61
68, 47, 14, 44
68, 218, 14, 14
68, 129, 15, 93
68, 257, 15, 12
68, 260, 15, 51
68, 135, 15, 14
68, 140, 15, 12
68, 149, 15, 40
68, 278, 15, 5
68, 32, 15, 11
68, 164, 15, 58
68, 298, 15, 63
68, 50, 15, 42
68, 179, 15, 3
68, 84, 15, 71
68, 85, 15, 43
68, 90, 15, 59
68, 222, 15, 22
68, 101, 15, 69
68, 240, 15, 6
68, 251, 15, 86
68, 101, 16, 69
68, 79, 16, 83
68, 272, 16, 51
68, 81, 16, 27
68, 17, 16, 96
68, 185, 16, 94
68, 252, 16, 74
68, 157, 16, 97
68, 294, 17, 96
68, 102, 17, 79
68, 43, 17, 43
68, 269, 17, 65
68, 110, 17, 27
68, 47, 17, 44
68, 18, 17, 46
68, 218, 17, 14
68, 221, 17, 99
68, 35, 18, 65
68, 132, 18, 6
68, 69, 18, 13
68, 5, 18, 11
68, 40, 18, 33
68, 9, 18, 55
68, 235, 18, 25
68, 141, 18, 96
68, 272, 18, 51
68, 241, 18, 91
68, 83, 18, 16
68, 84, 18, 71
68, 165, 19, 40
68, 72, 19, 25
68, 80, 19, 31
68, 273, 19, 95
68, 243, 19, 10
68, 277, 19, 40
68, 118, 19, 47
68, 222, 19, 22
68, 224, 20, 11
68, 1, 20, 11
68, 99, 20, 74
68, 166, 20, 66
68, 231, 20, 7
68, 169, 20, 47
68, 42, 20, 65
68, 44, 20, 55
68, 269, 20, 65
68, 15, 20, 30
68, 240, 20, 6
68, 113, 20, 96
68, 241, 20, 91
68, 272, 20, 51
68, 53, 20, 21
68, 246, 20, 40
68, 283, 20, 61
68, 192, 21, 65
68, 1, 21, 11
68, 226, 21, 69
68, 37, 21, 90
68, 135, 21, 14
68, 295, 21, 82
68, 169, 21, 47
68, 76, 21, 60
68, 141, 21, 96
68, 109, 21, 84
68, 49, 21, 45
68, 50, 21, 42
68, 180, 21, 35
68, 246, 21, 40
68, 184, 21, 82
68, 59, 21, 94
68, 92, 21, 91
68, 93, 21, 10
68, 167, 22, 1
68, 279, 22, 38
68, 88, 22, 86
68, 185, 22, 94
68, 286, 22, 91
68, 192, 23, 65
68, 289, 23, 38
68, 98, 23, 78
68, 131, 23, 51
68, 101, 23, 69
68, 135, 23, 14
68, 265, 23, 13
68, 282, 23, 85
68, 13, 23, 64
68, 45, 23, 98
68, 79, 23, 83
68, 273, 23, 95
68, 83, 23, 16
68, 250, 23, 18
68, 251, 23, 86
68, 157, 23, 97
68, 256, 24, 52
68, 5, 24, 11
68, 262, 24, 43
68, 144, 24, 43
68, 155, 24, 53
68, 158, 24, 6
68, 171, 24, 41
68, 46, 24, 79
68, 183, 24, 86
68, 58, 24, 46
68, 65, 24, 8
68, 196, 24, 72
68, 72, 24, 25
68, 201, 24, 72
68, 203, 24, 70
68, 79, 24, 83
68, 215, 24, 88
68, 97, 24, 94
68, 106, 24, 45
68, 114, 24, 93
68, 161, 25, 27
68, 7, 25, 45
68, 232, 25, 39
68, 201, 25, 72
68, 106, 25, 45
68, 72, 25, 25
68, 9, 25, 55
68, 142, 25, 44
68, 176, 25, 45
68, 54, 25, 39
68, 283, 25, 61
68, 31, 25, 67
68, 32, 26, 11
68, 89, 26, 23
68, 218, 26, 14
68, 243, 26, 10
68, 85, 26, 43
68, 153, 26, 10
68, 186, 26, 13
68, 286, 26, 91
68, 224, 27, 11
68, 168, 27, 98
68, 73, 27, 30
68, 140, 27, 12
68, 173, 27, 16
68, 240, 27, 6
68, 17, 27, 96
68, 117, 27, 69
68, 278, 27, 5
68, 55, 27, 3
68, 221, 27, 99
68, 123, 27, 74
68, 285, 27, 98
68, 193, 28, 6
68, 35, 28, 65
68, 260, 28, 51
68, 134, 28, 66
68, 74, 28, 13
68, 202, 28, 57
68, 171, 28, 41
68, 240, 28, 6
68, 117, 28, 69
68, 58, 28, 46
68, 27, 28, 67
68, 125, 28, 68
68, 257, 29, 12
68, 258, 29, 8
68, 197, 29, 77
68, 168, 29, 98
68, 266, 29, 9
68, 16, 29, 14
68, 151, 29, 94
68, 152, 29, 10
68, 285, 29, 98
68, 190, 29, 18
68, 1, 30, 11
68, 2, 30, 50
68, 226, 30, 69
68, 258, 30, 8
68, 293, 30, 39
68, 71, 30, 91
68, 234, 30, 88
68, 205, 30, 55
68, 110, 30, 27
68, 219, 30, 26
68, 78, 30, 88
68, 55, 30, 3
68, 27, 30, 67
68, 111, 31, 23
68, 222, 31, 22
68, 275, 31, 83
68, 148, 31, 14
68, 154, 31, 25
68, 221, 31, 99
68, 158, 31, 6
68, 134, 32, 66
68, 296, 32, 22
68, 264, 32, 65
68, 234, 32, 88
68, 299, 32, 23
68, 42, 32, 65
68, 205, 32, 55
68, 0, 33, 54
68, 268, 33, 37
68, 140, 33, 12
68, 141, 33, 96
68, 146, 33, 94
68, 292, 33, 43
68, 42, 33, 65
68, 43, 33, 43
68, 57, 33, 97
68, 59, 33, 94
68, 63, 33, 98
68, 204, 33, 65
68, 208, 33, 58
68, 209, 33, 54
68, 80, 33, 31
68, 219, 33, 26
68, 223, 33, 15
68, 240, 33, 6
68, 242, 33, 94
68, 126, 33, 18
68, 65, 34, 8
68, 69, 34, 13
68, 197, 34, 77
68, 262, 34, 43
68, 73, 34, 30
68, 137, 34, 6
68, 109, 34, 84
68, 110, 34, 27
68, 238, 34, 71
68, 17, 34, 96
68, 93, 34, 10
68, 55, 34, 3
68, 56, 34, 79
68, 121, 34, 96
68, 90, 34, 59
68, 125, 34, 68
68, 57, 34, 97
68, 131, 35, 51
68, 140, 35, 12
68, 18, 35, 46
68, 274, 35, 61
68, 23, 35, 5
68, 280, 35, 71
68, 297, 35, 27
68, 174, 35, 99
68, 50, 35, 42
68, 58, 35, 46
68, 212, 35, 49
68, 92, 35, 91
68, 99, 35, 74
68, 230, 35, 44
68, 102, 35, 79
68, 107, 35, 92
68, 110, 35, 27
68, 239, 35, 87
68, 116, 35, 27
68, 0, 36, 54
68, 129, 36, 93
68, 4, 36, 33
68, 16, 36, 14
68, 18, 36, 46
68, 148, 36, 14
68, 288, 36, 18
68, 36, 36, 39
68, 297, 36, 27
68, 171, 36, 41
68, 47, 36, 44
68, 56, 36, 79
68, 190, 36, 18
68, 200, 36, 49
68, 77, 36, 8
68, 81, 36, 27
68, 216, 36, 11
68, 94, 36, 6
68, 237, 36, 52
68, 123, 36, 74
68, 160, 37, 47
68, 257, 37, 12
68, 134, 37, 66
68, 296, 37, 22
68, 172, 37, 61
68, 179, 37, 3
68, 180, 37, 35
68, 21, 37, 91
68, 84, 37, 71
68, 119, 37, 73
68, 251, 37, 86
68, 28, 37, 63
68, 159, 37, 44
68, 257, 38, 12
68, 37, 38, 90
68, 201, 38, 72
68, 236, 38, 87
68, 125, 38, 68
68, 106, 39, 45
68, 14, 39, 47
68, 112, 39, 98
68, 215, 39, 88
68, 155, 39, 53
68, 128, 40, 83
68, 258, 40, 8
68, 261, 40, 48
68, 134, 40, 66
68, 10, 40, 90
68, 75, 40, 34
68, 204, 40, 65
68, 106, 40, 45
