150, 300, 15
5, 288, 0, 42
5, 228, 0, 13
5, 260, 0, 18
5, 170, 0, 37
5, 268, 0, 69
5, 109, 0, 56
5, 19, 0, 70
5, 252, 0, 60
5, 21, 0, 12
5, 247, 0, 68
5, 58, 0, 85
5, 60, 0, 37
5, 288, 1, 42
5, 97, 1, 22
5, 292, 1, 11
5, 74, 1, 3
5, 206, 1, 32
5, 147, 1, 4
5, 244, 1, 99
5, 248, 1, 68
5, 152, 1, 21
5, 160, 2, 82
5, 2, 2, 4
5, 35, 2, 51
5, 230, 2, 91
5, 108, 2, 76
5, 79, 2, 61
5, 80, 2, 90
5, 18, 2, 53
5, 87, 2, 82
5, 288, 3, 42
5, 0, 3, 52
5, 100, 3, 77
5, 294, 3, 83
5, 39, 3, 19
5, 59, 3, 26
5, 299, 3, 31
5, 76, 3, 62
5, 270, 3, 92
5, 175, 3, 46
5, 144, 3, 20
5, 81, 3, 92
5, 50, 3, 82
5, 115, 3, 52
5, 186, 3, 99
5, 155, 3, 50
5, 223, 3, 42
5, 132, 4, 45
5, 134, 4, 90
5, 199, 4, 76
5, 201, 4, 53
5, 43, 4, 16
5, 172, 4, 83
5, 123, 4, 16
5, 174, 4, 41
5, 207, 4, 8
5, 273, 4, 59
5, 82, 4, 22
5, 83, 4, 60
5, 146, 4, 37
5, 283, 4, 86
5, 31, 4, 22
5, 256, 5, 49
5, 130, 5, 86
5, 167, 5, 59
5, 8, 5, 42
5, 71, 5, 81
5, 268, 5, 69
5, 109, 5, 56
5, 48, 5, 17
5, 209, 5, 75
5, 51, 5, 44
5, 211, 5, 12
5, 150, 5, 17
5, 278, 5, 2
5, 254, 5, 65
5, 223, 5, 42
5, 33, 6, 89
5, 2, 6, 4
5, 133, 6, 69
5, 262, 6, 19
5, 72, 6, 57
5, 11, 6, 53
5, 45, 6, 18
5, 269, 6, 35
5, 207, 6, 8
5, 109, 6, 56
5, 81, 6, 92
5, 82, 6, 22
5, 252, 6, 60
5, 245, 6, 56
5, 28, 6, 61
5, 157, 6, 87
5, 225, 7, 10
5, 98, 7, 75
5, 195, 7, 31
5, 165, 7, 70
5, 294, 7, 83
5, 264, 7, 99
5, 76, 7, 62
5, 45, 7, 18
5, 237, 7, 46
5, 239, 7, 64
5, 52, 7, 14
5, 27, 7, 56
5, 161, 8, 86
5, 228, 8, 13
5, 166, 8, 12
5, 204, 8, 61
5, 93, 8, 68
5, 0, 9, 52
5, 130, 9, 86
5, 259, 9, 44
5, 4, 9, 53
5, 264, 9, 99
5, 144, 9, 20
5, 275, 9, 12
5, 278, 9, 2
5, 29, 9, 39
5, 30, 9, 20
5, 50, 9, 82
5, 56, 9, 8
5, 203, 9, 76
5, 84, 9, 19
5, 94, 9, 43
5, 238, 9, 30
5, 240, 9, 73
5, 124, 9, 24
5, 126, 9, 17
5, 128, 10, 83
5, 68, 10, 95
5, 233, 10, 38
5, 298, 10, 44
5, 12, 10, 87
5, 155, 10, 50
5, 274, 10, 36
5, 115, 10, 52
5, 180, 10, 72
5, 244, 10, 99
5, 278, 10, 2
5, 87, 10, 82
5, 280, 10, 54
5, 61, 10, 84
5, 252, 10, 60
5, 88, 10, 6
5, 92, 10, 47
5, 93, 10, 68
5, 32, 11, 5
5, 103, 11, 42
5, 265, 11, 70
5, 49, 11, 96
5, 53, 11, 45
5, 250, 11, 43
5, 93, 11, 68
5, 94, 11, 43
5, 65, 12, 37
5, 290, 12, 21
5, 291, 12, 43
5, 38, 12, 87
5, 296, 12, 21
5, 235, 12, 53
5, 206, 12, 32
5, 52, 12, 14
5, 21, 12, 12
5, 214, 12, 68
5, 88, 12, 6
5, 125, 12, 48
5, 216, 12, 78
5, 295, 13, 92
5, 268, 13, 69
5, 271, 13, 71
5, 208, 13, 70
5, 273, 13, 59
5, 111, 13, 3
5, 179, 13, 98
5, 124, 13, 24
5, 21, 13, 12
5, 47, 13, 20
5, 88, 13, 6
5, 27, 13, 56
5, 28, 13, 61
5, 189, 13, 81
5, 126, 13, 17
5, 96, 14, 78
5, 70, 14, 71
5, 233, 14, 38
5, 41, 14, 33
5, 111, 14, 3
5, 221, 14, 33
5, 256, 15, 49
5, 6, 15, 28
5, 12, 15, 87
5, 143, 15, 19
5, 22, 15, 35
5, 150, 15, 17
5, 154, 15, 1
5, 283, 15, 86
5, 285, 15, 71
5, 292, 15, 11
5, 296, 15, 21
5, 168, 15, 68
5, 42, 15, 10
5, 182, 15, 28
5, 186, 15, 99
5, 61, 15, 84
5, 67, 15, 87
5, 206, 15, 32
5, 86, 15, 84
5, 125, 15, 48
5, 161, 16, 86
5, 33, 16, 89
5, 203, 16, 76
5, 81, 16, 92
5, 23, 16, 86
5, 89, 16, 83
5, 58, 16, 85
5, 155, 16, 50
5, 233, 17, 38
5, 177, 17, 44
5, 210, 17, 14
5, 212, 17, 32
5, 284, 17, 25
5, 189, 17, 81
5, 98, 18, 75
5, 165, 18, 70
5, 166, 18, 12
5, 295, 18, 92
5, 10, 18, 39
5, 86, 18, 84
5, 217, 18, 53
5, 62, 18, 61
5, 32, 19, 5
5, 289, 19, 75
5, 291, 19, 43
5, 132, 19, 45
5, 69, 19, 13
5, 166, 19, 12
5, 105, 19, 78
5, 207, 19, 8
5, 17, 19, 18
5, 150, 19, 17
5, 151, 19, 38
5, 54, 19, 24
5, 57, 19, 99
5, 285, 19, 71
5, 126, 19, 17
5, 167, 20, 59
5, 111, 20, 3
5, 113, 20, 52
5, 90, 20, 99
5, 91, 20, 40
5, 258, 21, 37
5, 269, 21, 35
5, 147, 21, 4
5, 29, 21, 39
5, 286, 21, 69
5, 291, 21, 43
5, 295, 21, 92
5, 176, 21, 67
5, 187, 21, 34
5, 80, 21, 90
5, 217, 21, 53
5, 90, 21, 99
5, 94, 21, 43
5, 96, 21, 78
5, 224, 21, 58
5, 106, 21, 37
5, 109, 21, 56
5, 249, 21, 40
5, 123, 21, 16
5, 0, 22, 52
5, 10, 22, 39
5, 139, 22, 48
5, 274, 22, 36
5, 20, 22, 12
5, 27, 22, 56
5, 157, 22, 87
5, 43, 22, 16
5, 47, 22, 20
5, 183, 22, 81
5, 197, 22, 82
5, 199, 22, 76
5, 203, 22, 76
5, 210, 22, 14
5, 221, 22, 33
5, 222, 22, 23
5, 96, 22, 78
5, 227, 22, 47
5, 245, 22, 56
5, 289, 23, 75
5, 139, 23, 48
5, 176, 23, 67
5, 51, 23, 44
5, 275, 23, 12
5, 277, 23, 98
5, 127, 23, 67
5, 287, 23, 3
5, 257, 24, 86
5, 194, 24, 51
5, 258, 24, 37
5, 196, 24, 43
5, 5, 24, 48
5, 42, 24, 10
5, 206, 24, 32
5, 15, 24, 51
5, 210, 24, 14
5, 212, 24, 32
5, 254, 24, 65
5, 120, 24, 48
5, 222, 24, 23
5, 94, 24, 43
5, 32, 25, 5
5, 98, 25, 75
5, 3, 25, 30
5, 69, 25, 13
5, 231, 25, 72
5, 9, 25, 78
5, 15, 25, 51
5, 177, 25, 44
5, 211, 25, 12
5, 52, 25, 14
5, 147, 25, 4
5, 184, 25, 66
5, 281, 25, 9
5, 3, 26, 30
5, 6, 26, 28
5, 141, 26, 88
5, 16, 26, 99
5, 144, 26, 20
5, 274, 26, 36
5, 282, 26, 100
5, 157, 26, 87
5, 30, 26, 20
5, 46, 26, 97
5, 180, 26, 72
5, 189, 26, 81
5, 66, 26, 28
5, 203, 26, 76
5, 207, 26, 8
5, 82, 26, 22
5, 218, 26, 41
5, 237, 26, 46
5, 110, 26, 64
5, 116, 26, 17
5, 225, 27, 10
5, 290, 27, 21
5, 35, 27, 51
5, 164, 27, 99
5, 101, 27, 44
5, 262, 27, 19
5, 203, 27, 76
5, 52, 27, 14
5, 276, 27, 72
5, 54, 27, 24
5, 55, 27, 99
5, 280, 27, 54
5, 56, 27, 8
5, 255, 27, 51
5, 128, 28, 83
5, 289, 28, 75
5, 162, 28, 1
5, 260, 28, 18
5, 101, 28, 44
5, 134, 28, 90
5, 167, 28, 59
5, 8, 28, 42
5, 106, 28, 37
5, 269, 28, 35
5, 46, 28, 97
5, 239, 28, 64
5, 173, 28, 8
5, 81, 28, 92
5, 17, 28, 18
5, 179, 28, 98
5, 243, 28, 42
5, 89, 28, 83
5, 32, 29, 5
5, 262, 29, 19
5, 44, 29, 37
5, 141, 29, 88
5, 238, 29, 30
5, 206, 29, 32
5, 176, 29, 67
5, 47, 29, 20
5, 242, 29, 40
5, 51, 29, 44
5, 76, 29, 62
5, 182, 29, 28
5, 86, 29, 84
5, 154, 29, 1
5, 254, 29, 65
5, 191, 29, 79
5, 291, 30, 43
5, 167, 30, 59
5, 41, 30, 33
5, 123, 30, 16
5, 45, 30, 18
5, 78, 30, 62
5, 77, 30, 38
5, 79, 30, 61
5, 50, 30, 82
5, 148, 30, 18
5, 84, 30, 19
5, 182, 30, 28
5, 221, 30, 33
5, 281, 30, 9
5, 59, 30, 26
5, 253, 30, 62
5, 94, 30, 43
5, 255, 30, 51
5, 292, 31, 11
5, 9, 31, 78
5, 121, 31, 40
5, 91, 31, 40
5, 92, 31, 47
5, 193, 32, 76
5, 131, 32, 6
5, 101, 32, 44
5, 231, 32, 72
5, 75, 32, 29
5, 172, 32, 83
5, 205, 32, 49
5, 22, 32, 35
5, 155, 32, 50
5, 284, 32, 25
5, 94, 32, 43
5, 128, 33, 83
5, 41, 33, 33
5, 170, 33, 37
5, 234, 33, 80
5, 171, 33, 82
5, 13, 33, 35
5, 276, 33, 72
5, 54, 33, 24
5, 247, 33, 68
5, 25, 33, 41
5, 63, 33, 74
5, 129, 34, 93
5, 130, 34, 86
5, 7, 34, 99
5, 105, 34, 78
5, 43, 34, 16
5, 142, 34, 72
5, 78, 34, 62
5, 80, 34, 90
5, 82, 34, 22
5, 86, 34, 84
5, 248, 34, 68
5, 26, 34, 64
5, 220, 34, 17
5, 196, 35, 43
5, 293, 35, 29
5, 231, 35, 72
5, 12, 35, 87
5, 271, 35, 71
5, 51, 35, 44
5, 85, 35, 90
5, 29, 35, 39
5, 95, 35, 68
5, 159, 35, 98
5, 161, 36, 86
5, 194, 36, 51
5, 133, 36, 69
5, 75, 36, 29
5, 187, 36, 34
5, 174, 36, 41
5, 239, 36, 64
5, 113, 36, 52
5, 115, 36, 52
5, 118, 36, 82
5, 55, 36, 99
5, 281, 36, 9
5, 219, 36, 10
5, 189, 36, 81
5, 75, 37, 29
5, 204, 37, 61
5, 12, 37, 87
5, 28, 37, 61
5, 207, 37, 8
5, 50, 37, 82
5, 249, 37, 40
5, 60, 37, 37
5, 133, 38, 69
5, 136, 38, 25
5, 140, 38, 42
5, 153, 38, 60
5, 35, 38, 51
