150, 300, 15
21, 128, 0, 2
21, 1, 0, 51
21, 229, 0, 49
21, 294, 0, 40
21, 41, 0, 65
21, 73, 0, 6
21, 279, 0, 33
21, 222, 0, 33
21, 189, 0, 2
21, 23, 0, 44
21, 186, 0, 27
21, 123, 0, 58
21, 284, 0, 43
21, 125, 0, 100
21, 30, 0, 43
21, 137, 1, 59
21, 277, 1, 27
21, 152, 1, 76
21, 283, 1, 65
21, 156, 1, 15
21, 160, 1, 68
21, 162, 1, 100
21, 43, 1, 36
21, 69, 1, 44
21, 198, 1, 87
21, 202, 1, 48
21, 79, 1, 9
21, 215, 1, 9
21, 231, 1, 13
21, 105, 1, 85
21, 234, 1, 86
21, 110, 1, 1
21, 240, 1, 97
21, 121, 1, 69
21, 127, 1, 60
21, 226, 2, 87
21, 3, 2, 85
21, 229, 2, 49
21, 199, 2, 39
21, 27, 2, 98
21, 235, 2, 31
21, 299, 2, 75
21, 238, 2, 12
21, 79, 2, 9
21, 177, 2, 9
21, 81, 2, 28
21, 85, 2, 97
21, 214, 2, 1
21, 155, 2, 24
21, 125, 2, 100
21, 7, 3, 17
21, 266, 3, 5
21, 107, 3, 13
21, 206, 3, 44
21, 56, 3, 98
21, 124, 3, 68
21, 259, 4, 87
21, 134, 4, 21
21, 7, 4, 17
21, 140, 4, 57
21, 271, 4, 32
21, 284, 4, 43
21, 288, 4, 45
21, 45, 4, 75
21, 189, 4, 2
21, 67, 4, 94
21, 197, 4, 28
21, 71, 4, 71
21, 205, 4, 32
21, 228, 4, 82
21, 230, 4, 8
21, 231, 4, 13
21, 232, 4, 90
21, 234, 4, 86
21, 117, 4, 54
21, 164, 5, 95
21, 103, 5, 31
21, 168, 5, 10
21, 181, 5, 97
21, 57, 5, 60
21, 258, 6, 48
21, 73, 6, 6
21, 280, 6, 100
21, 188, 6, 87
21, 30, 6, 43
21, 191, 6, 56
21, 288, 7, 45
21, 4, 7, 18
21, 263, 7, 1
21, 72, 7, 85
21, 135, 7, 91
21, 75, 7, 20
21, 77, 7, 72
21, 216, 7, 27
21, 190, 7, 94
21, 289, 8, 11
21, 129, 8, 58
21, 163, 8, 49
21, 39, 8, 52
21, 264, 8, 67
21, 263, 8, 1
21, 268, 8, 60
21, 13, 8, 47
21, 16, 8, 90
21, 81, 8, 28
21, 115, 8, 40
21, 52, 8, 67
21, 56, 8, 98
21, 91, 8, 3
21, 62, 8, 98
21, 127, 8, 60
21, 258, 9, 48
21, 6, 9, 48
21, 166, 9, 88
21, 264, 9, 67
21, 8, 9, 91
21, 202, 9, 48
21, 75, 9, 20
21, 230, 9, 8
21, 141, 9, 68
21, 76, 9, 75
21, 111, 9, 46
21, 280, 9, 100
21, 285, 9, 32
21, 0, 10, 4
21, 257, 10, 66
21, 136, 10, 88
21, 13, 10, 47
21, 282, 10, 68
21, 28, 10, 52
21, 168, 10, 10
21, 296, 10, 77
21, 171, 10, 31
21, 186, 10, 27
21, 188, 10, 87
21, 214, 10, 1
21, 93, 10, 73
21, 103, 10, 31
21, 238, 10, 12
21, 239, 10, 59
21, 112, 10, 41
21, 244, 10, 32
21, 120, 10, 26
21, 249, 10, 57
21, 128, 11, 2
21, 2, 11, 26
21, 168, 11, 10
21, 246, 11, 21
21, 118, 11, 27
21, 120, 11, 26
21, 281, 11, 99
21, 124, 11, 68
21, 30, 11, 43
21, 96, 12, 7
21, 259, 12, 87
21, 261, 12, 62
21, 200, 12, 78
21, 201, 12, 24
21, 170, 12, 21
21, 139, 12, 31
21, 204, 12, 50
21, 205, 12, 32
21, 11, 12, 48
21, 271, 12, 32
21, 168, 12, 10
21, 145, 12, 40
