100, 200, 10
34, 2, 0, 11
34, 99, 0, 28
34, 103, 0, 40
34, 136, 0, 51
34, 139, 0, 16
34, 172, 0, 67
34, 141, 0, 74
34, 13, 0, 89
34, 83, 0, 67
34, 179, 0, 50
34, 184, 0, 32
34, 158, 0, 31
34, 191, 0, 63
34, 0, 1, 73
34, 164, 1, 50
34, 132, 1, 59
34, 41, 1, 95
34, 43, 1, 43
34, 180, 1, 37
34, 150, 1, 41
34, 121, 1, 82
34, 92, 1, 83
34, 96, 2, 26
34, 129, 2, 2
34, 65, 2, 75
34, 38, 2, 26
34, 7, 2, 4
34, 9, 2, 94
34, 110, 2, 57
34, 80, 2, 96
34, 177, 2, 66
34, 176, 2, 81
34, 179, 2, 50
34, 119, 2, 1
34, 154, 2, 82
34, 123, 2, 52
34, 130, 3, 49
34, 6, 3, 66
34, 9, 3, 94
34, 144, 3, 47
34, 21, 3, 53
34, 151, 3, 24
34, 31, 3, 7
34, 34, 3, 83
34, 164, 3, 50
34, 40, 3, 7
34, 49, 3, 93
34, 181, 3, 81
34, 186, 3, 30
34, 192, 3, 1
34, 79, 3, 55
34, 95, 3, 69
34, 115, 3, 97
34, 121, 3, 82
34, 124, 3, 54
34, 68, 4, 46
34, 165, 4, 92
34, 181, 4, 81
34, 85, 4, 100
34, 88, 4, 40
34, 154, 4, 82
34, 126, 4, 28
34, 169, 5, 41
34, 59, 5, 95
34, 12, 5, 56
34, 141, 5, 74
34, 110, 5, 57
34, 15, 5, 8
34, 177, 5, 66
34, 25, 5, 25
34, 91, 5, 65
34, 126, 5, 28
34, 161, 6, 84
34, 130, 6, 49
34, 197, 6, 42
34, 167, 6, 18
34, 108, 6, 88
34, 13, 6, 89
34, 187, 6, 1
34, 116, 6, 73
34, 119, 6, 1
34, 88, 6, 40
34, 58, 6, 34
34, 27, 6, 53
34, 158, 6, 31
34, 34, 7, 83
34, 163, 7, 52
34, 2, 7, 11
34, 98, 7, 51
34, 7, 7, 4
34, 105, 7, 57
34, 106, 7, 29
34, 107, 7, 33
34, 169, 7, 41
34, 41, 7, 95
34, 46, 7, 80
34, 143, 7, 26
34, 172, 7, 67
34, 146, 7, 82
34, 118, 7, 96
34, 25, 7, 25
34, 187, 7, 1
34, 28, 7, 75
34, 96, 8, 26
34, 193, 8, 45
34, 67, 8, 13
34, 6, 8, 66
34, 39, 8, 97
