100, 200, 10
65, 129, 0, 79
65, 6, 0, 65
65, 167, 0, 23
65, 166, 0, 50
65, 42, 0, 31
65, 43, 0, 68
65, 11, 0, 76
65, 109, 0, 37
65, 15, 0, 20
65, 112, 0, 80
65, 18, 0, 64
65, 51, 0, 15
65, 20, 0, 71
65, 149, 0, 19
65, 183, 0, 43
65, 154, 0, 63
65, 96, 1, 65
65, 33, 1, 7
65, 65, 1, 99
65, 6, 1, 65
65, 199, 1, 60
65, 71, 1, 40
65, 166, 1, 50
65, 107, 1, 43
65, 75, 1, 88
65, 108, 1, 83
65, 46, 1, 31
65, 112, 1, 80
65, 80, 1, 86
65, 178, 1, 1
65, 151, 1, 6
65, 58, 1, 33
65, 27, 1, 30
65, 61, 1, 47
65, 64, 2, 4
65, 129, 2, 79
65, 98, 2, 56
65, 163, 2, 42
65, 35, 2, 43
65, 103, 2, 20
65, 44, 2, 76
65, 77, 2, 77
65, 176, 2, 52
65, 144, 2, 65
65, 18, 2, 64
65, 16, 2, 95
65, 55, 2, 39
65, 183, 2, 43
65, 122, 2, 91
65, 157, 2, 37
65, 98, 3, 56
65, 162, 3, 91
65, 164, 3, 72
65, 136, 3, 61
65, 41, 3, 9
65, 169, 3, 1
65, 174, 3, 52
65, 14, 3, 87
65, 17, 3, 51
65, 149, 3, 19
65, 22, 3, 30
65, 183, 3, 43
65, 150, 3, 26
65, 118, 3, 36
65, 61, 3, 47
65, 159, 3, 19
65, 5, 4, 80
65, 11, 4, 76
65, 13, 4, 15
65, 23, 4, 55
65, 25, 4, 60
65, 26, 4, 38
65, 31, 4, 61
65, 38, 4, 10
65, 177, 4, 3
65, 183, 4, 43
65, 186, 4, 62
65, 60, 4, 19
65, 65, 4, 99
65, 71, 4, 40
65, 73, 4, 24
65, 76, 4, 48
65, 87, 4, 32
65, 99, 4, 64
65, 106, 4, 51
65, 125, 4, 20
65, 161, 5, 26
65, 38, 5, 10
65, 199, 5, 60
65, 7, 5, 29
65, 76, 5, 48
65, 141, 5, 44
65, 111, 5, 40
65, 176, 5, 52
65, 152, 5, 1
65, 126, 5, 61
65, 5, 6, 80
65, 69, 6, 83
65, 102, 6, 95
65, 38, 6, 10
65, 184, 6, 34
65, 156, 6, 30
65, 5, 7, 80
65, 74, 7, 24
65, 76, 7, 48
65, 173, 7, 67
65, 176, 7, 52
65, 20, 7, 71
65, 148, 7, 45
65, 181, 7, 59
65, 56, 7, 82
65, 90, 7, 72
65, 157, 7, 37
65, 126, 7, 61
65, 65, 8, 99
65, 196, 8, 88
65, 72, 8, 95
65, 47, 8, 9
65, 145, 8, 76
65, 94, 8, 11
65, 59, 8, 41
65, 28, 8, 85
65, 30, 8, 8
65, 95, 8, 80
65, 163, 9, 42
65, 138, 9, 41
65, 11, 9, 76
65, 110, 9, 32
65, 150, 9, 26
65, 160, 10, 60
65, 1, 10, 16
65, 35, 10, 43
65, 132, 10, 8
65, 197, 10, 59
65, 4, 10, 64
65, 10, 10, 32
65, 139, 10, 65
65, 45, 10, 39
65, 77, 10, 77
65, 179, 10, 58
65, 53, 10, 84
65, 154, 10, 63
65, 124, 10, 19
65, 127, 10, 25
65, 32, 11, 82
65, 33, 11, 7
65, 34, 11, 35
65, 128, 11, 25
65, 96, 11, 65
65, 107, 11, 43
65, 13, 11, 15
65, 29, 11, 94
65, 83, 11, 95
65, 180, 11, 82
65, 149, 11, 19
65, 53, 11, 84
65, 23, 11, 55
65, 51, 11, 15
65, 121, 11, 52
65, 186, 11, 62
65, 92, 11, 42
65, 157, 11, 37
65, 128, 12, 25
65, 2, 12, 9
65, 134, 12, 83
65, 12, 12, 97
65, 19, 12, 12
65, 21, 12, 37
65, 151, 12, 6
65, 27, 12, 30
65, 160, 12, 60
65, 166, 12, 50
65, 39, 12, 52
65, 47, 12, 9
65, 181, 12, 59
65, 185, 12, 94
65, 82, 12, 61
65, 99, 12, 64
65, 101, 12, 79
65, 108, 12, 83
65, 122, 12, 91
65, 125, 12, 20
65, 0, 13, 72
65, 99, 13, 64
65, 36, 13, 32
65, 80, 13, 86
65, 115, 13, 19
65, 117, 13, 3
65, 88, 13, 95
65, 59, 13, 41
65, 97, 14, 77
65, 2, 14, 9
