100, 200, 10
25, 65, 0, 71
25, 169, 0, 75
25, 15, 0, 69
25, 55, 0, 28
25, 56, 0, 5
25, 185, 0, 41
25, 30, 0, 47
25, 33, 1, 16
25, 67, 1, 63
25, 5, 1, 37
25, 37, 1, 31
25, 167, 1, 59
25, 199, 1, 58
25, 169, 1, 75
25, 135, 1, 92
25, 46, 1, 93
25, 79, 1, 73
25, 144, 1, 1
25, 18, 1, 7
25, 51, 1, 15
25, 180, 1, 42
25, 186, 1, 78
25, 123, 1, 38
25, 188, 1, 39
25, 93, 1, 89
25, 32, 2, 72
25, 64, 2, 91
25, 195, 2, 30
25, 99, 2, 64
25, 101, 2, 60
25, 39, 2, 71
25, 43, 2, 57
25, 76, 2, 8
25, 15, 2, 69
25, 143, 2, 93
25, 113, 2, 91
25, 52, 2, 48
25, 182, 2, 46
25, 87, 2, 58
25, 91, 2, 33
25, 30, 2, 47
25, 95, 2, 25
25, 192, 3, 52
25, 37, 3, 31
25, 198, 3, 76
25, 9, 3, 66
25, 42, 3, 92
25, 171, 3, 32
25, 16, 3, 2
25, 82, 3, 35
25, 26, 3, 38
25, 62, 3, 92
25, 3, 4, 9
25, 4, 4, 15
25, 144, 4, 1
25, 153, 4, 45
25, 159, 4, 55
25, 161, 4, 64
25, 169, 4, 75
25, 41, 4, 89
25, 46, 4, 93
25, 48, 4, 97
25, 189, 4, 5
25, 199, 4, 58
25, 76, 4, 8
25, 77, 4, 77
25, 87, 4, 58
25, 88, 4, 34
25, 97, 4, 76
25, 98, 4, 53
25, 124, 4, 60
25, 100, 5, 56
25, 168, 5, 22
25, 9, 5, 66
25, 42, 5, 92
25, 8, 5, 16
25, 173, 5, 59
25, 47, 5, 1
25, 114, 5, 25
25, 22, 5, 59
25, 31, 5, 5
25, 192, 6, 52
25, 1, 6, 61
25, 194, 6, 91
25, 129, 6, 23
25, 4, 6, 15
25, 100, 6, 56
25, 166, 6, 56
25, 39, 6, 71
25, 134, 6, 68
25, 44, 6, 76
25, 174, 6, 65
25, 15, 6, 69
25, 142, 6, 5
25, 52, 6, 48
25, 88, 6, 34
25, 155, 6, 72
25, 5, 7, 37
25, 104, 7, 30
25, 76, 7, 8
25, 112, 7, 78
25, 93, 7, 89
25, 126, 7, 21
25, 64, 8, 91
25, 97, 8, 76
25, 41, 8, 89
25, 45, 8, 46
25, 142, 8, 5
25, 177, 8, 73
25, 84, 8, 71
25, 149, 8, 43
25, 150, 8, 37
25, 119, 8, 49
25, 189, 8, 5
25, 60, 8, 65
25, 125, 8, 36
25, 62, 8, 92
25, 95, 8, 25
