100, 200, 10
51, 3, 0, 2
51, 25, 0, 10
51, 158, 0, 68
51, 163, 0, 17
51, 42, 0, 91
51, 186, 0, 58
51, 58, 0, 36
51, 190, 0, 92
51, 64, 0, 44
51, 195, 0, 77
51, 197, 0, 25
51, 77, 0, 3
51, 88, 0, 13
51, 100, 0, 13
51, 109, 0, 7
51, 116, 0, 90
51, 117, 0, 74
51, 123, 0, 46
51, 125, 0, 19
51, 35, 1, 3
51, 101, 1, 27
51, 44, 1, 4
51, 49, 1, 88
51, 20, 1, 23
51, 182, 1, 43
51, 66, 2, 11
51, 39, 2, 63
51, 44, 2, 4
51, 78, 2, 36
51, 15, 2, 34
51, 21, 2, 31
51, 85, 2, 65
51, 153, 2, 31
51, 122, 2, 51
51, 27, 2, 90
51, 29, 2, 36
51, 126, 2, 18
51, 191, 2, 83
51, 1, 3, 32
51, 6, 3, 8
51, 167, 3, 35
51, 158, 3, 68
51, 105, 3, 88
51, 9, 3, 17
51, 45, 3, 75
51, 173, 3, 54
51, 85, 3, 65
51, 187, 3, 56
51, 61, 3, 87
51, 126, 3, 18
51, 127, 3, 13
51, 194, 4, 49
51, 199, 4, 17
51, 137, 4, 89
51, 171, 4, 86
51, 140, 4, 88
51, 46, 4, 8
51, 49, 4, 88
51, 188, 4, 64
51, 115, 4, 76
51, 20, 4, 23
51, 52, 4, 66
51, 118, 4, 55
51, 84, 4, 52
51, 23, 4, 13
51, 25, 4, 10
51, 119, 4, 25
51, 92, 4, 22
51, 184, 4, 98
51, 64, 5, 44
51, 195, 5, 77
51, 99, 5, 76
51, 70, 5, 51
51, 104, 5, 94
51, 168, 5, 33
51, 27, 5, 90
51, 173, 5, 54
51, 81, 5, 35
51, 179, 5, 87
51, 84, 5, 52
51, 51, 5, 4
51, 182, 5, 43
51, 183, 5, 33
51, 181, 5, 1
51, 187, 5, 56
51, 188, 5, 64
51, 158, 5, 68
51, 32, 6, 35
51, 64, 6, 44
51, 1, 6, 32
51, 135, 6, 49
51, 12, 6, 64
51, 76, 6, 3
51, 172, 6, 2
51, 180, 6, 97
51, 181, 6, 1
51, 149, 6, 99
51, 84, 6, 52
51, 182, 6, 43
51, 153, 6, 31
51, 54, 6, 36
51, 93, 6, 94
51, 30, 6, 89
51, 191, 6, 83
51, 97, 7, 77
51, 194, 7, 49
51, 68, 7, 24
51, 165, 7, 4
51, 137, 7, 89
51, 171, 7, 86
51, 76, 7, 3
51, 12, 7, 64
51, 44, 7, 4
51, 177, 7, 74
51, 49, 7, 88
51, 61, 7, 87
51, 118, 7, 55
51, 58, 7, 36
51, 92, 7, 22
51, 157, 7, 48
51, 126, 7, 18
51, 63, 7, 48
51, 96, 8, 48
51, 34, 8, 46
51, 135, 8, 49
51, 138, 8, 86
51, 75, 8, 34
51, 175, 8, 10
51, 117, 8, 74
51, 182, 8, 43
51, 150, 8, 42
51, 5, 9, 83
51, 37, 9, 13
51, 44, 9, 4
51, 173, 9, 54
51, 82, 9, 32
51, 117, 9, 74
51, 150, 9, 42
51, 61, 9, 87
51, 139, 10, 7
51, 144, 10, 15
51, 146, 10, 48
51, 156, 10, 76
51, 30, 10, 89
51, 163, 10, 17
51, 45, 10, 75
51, 175, 10, 10
51, 48, 10, 40
51, 52, 10, 66
51, 53, 10, 14
51, 55, 10, 91
51, 187, 10, 56
51, 191, 10, 83
51, 196, 10, 98
51, 84, 10, 52
51, 86, 10, 80
51, 107, 10, 54
51, 116, 10, 90
51, 129, 11, 5
51, 2, 11, 61
51, 162, 11, 71
51, 101, 11, 27
51, 71, 11, 44
51, 138, 11, 86
51, 79, 11, 92
51, 178, 11, 30
51, 84, 11, 52
51, 125, 11, 19
51, 53, 11, 14
51, 122, 11, 51
51, 93, 11, 94
51, 30, 11, 89
51, 0, 12, 100
51, 36, 12, 70
51, 199, 12, 17
51, 139, 12, 7
51, 109, 12, 7
51, 45, 12, 75
51, 79, 12, 92
51, 145, 12, 80
51, 50, 12, 95
51, 115, 12, 76
51, 178, 12, 30
51, 119, 12, 25
51, 57, 12, 74
51, 122, 12, 51
51, 91, 12, 50
51, 124, 12, 33
51, 2, 13, 61
51, 66, 13, 11
51, 100, 13, 13
51, 35, 13, 3
51, 4, 13, 64
51, 72, 13, 89
51, 139, 13, 7
51, 78, 13, 36
51, 111, 13, 47
51, 142, 13, 35
51, 174, 13, 23
51, 53, 13, 14
