100, 200, 10
58, 65, 0, 36
58, 100, 0, 20
58, 37, 0, 43
58, 136, 0, 72
58, 75, 0, 62
58, 175, 0, 87
58, 148, 0, 94
58, 180, 0, 65
58, 118, 0, 93
58, 183, 0, 57
58, 26, 0, 96
58, 62, 0, 69
58, 159, 0, 52
58, 192, 1, 67
58, 173, 1, 24
58, 111, 1, 57
58, 176, 1, 40
58, 147, 1, 33
58, 180, 1, 65
58, 26, 1, 96
58, 62, 1, 69
58, 96, 2, 7
58, 1, 2, 51
58, 6, 2, 80
58, 167, 2, 31
58, 103, 2, 89
58, 78, 2, 88
58, 47, 2, 3
58, 114, 2, 11
58, 148, 2, 94
58, 62, 2, 69
58, 89, 2, 82
58, 190, 2, 43
58, 197, 3, 92
58, 7, 3, 6
58, 140, 3, 79
58, 78, 3, 88
58, 145, 3, 77
58, 19, 3, 76
58, 84, 3, 79
58, 25, 3, 11
58, 93, 3, 47
58, 190, 3, 43
58, 192, 4, 67
58, 160, 4, 37
58, 194, 4, 16
58, 101, 4, 1
58, 167, 4, 31
58, 104, 4, 75
58, 173, 4, 24
58, 46, 4, 89
58, 143, 4, 75
58, 14, 4, 68
58, 79, 4, 62
58, 82, 4, 34
58, 52, 4, 7
58, 55, 4, 62
58, 117, 4, 62
58, 23, 4, 34
58, 118, 4, 93
58, 89, 4, 82
58, 5, 5, 26
58, 134, 5, 60
58, 136, 5, 72
58, 13, 5, 51
58, 15, 5, 23
58, 17, 5, 74
58, 149, 5, 93
58, 158, 5, 7
58, 162, 5, 45
58, 37, 5, 43
58, 173, 5, 24
58, 48, 5, 43
58, 186, 5, 21
58, 193, 5, 27
58, 76, 5, 20
58, 82, 5, 34
58, 90, 5, 40
58, 101, 5, 1
58, 127, 5, 51
58, 32, 6, 35
58, 162, 6, 45
58, 5, 6, 26
58, 70, 6, 62
58, 108, 6, 47
58, 141, 6, 22
58, 15, 6, 23
58, 145, 6, 77
58, 51, 6, 22
58, 180, 6, 65
58, 23, 6, 34
58, 31, 6, 85
58, 126, 6, 92
58, 159, 6, 52
58, 129, 7, 49
58, 34, 7, 67
58, 99, 7, 12
58, 97, 7, 74
58, 69, 7, 26
58, 8, 7, 25
58, 72, 7, 80
58, 107, 7, 86
58, 172, 7, 13
58, 47, 7, 3
58, 19, 7, 76
58, 117, 7, 62
58, 22, 7, 1
58, 121, 7, 67
58, 58, 7, 41
58, 124, 7, 23
58, 1, 8, 51
58, 164, 8, 53
58, 196, 8, 98
58, 71, 8, 53
58, 72, 8, 80
58, 47, 8, 3
58, 79, 8, 62
58, 53, 8, 30
58, 56, 8, 85
58, 122, 8, 84
58, 102, 9, 59
58, 54, 9, 96
58, 56, 9, 85
58, 186, 9, 21
58, 91, 9, 59
58, 152, 9, 10
58, 160, 10, 37
58, 162, 10, 45
58, 198, 10, 42
58, 41, 10, 83
58, 106, 10, 28
58, 157, 10, 59
58, 63, 10, 70
58, 96, 11, 7
58, 192, 11, 67
58, 101, 11, 1
58, 43, 11, 64
58, 80, 11, 18
58, 177, 11, 61
58, 146, 11, 86
58, 23, 11, 34
58, 119, 11, 87
58, 120, 11, 18
58, 155, 11, 34
58, 31, 11, 85
58, 0, 12, 89
58, 162, 12, 45
58, 196, 12, 98
58, 138, 12, 5
58, 11, 12, 91
58, 176, 12, 40
58, 112, 12, 29
58, 87, 12, 60
58, 23, 12, 34
58, 152, 12, 10
58, 27, 12, 25
58, 61, 12, 24
58, 78, 13, 88
58, 79, 13, 62
58, 49, 13, 81
58, 146, 13, 86
58, 85, 13, 85
58, 187, 13, 6
58, 60, 13, 27
58, 96, 14, 7
58, 98, 14, 83
58, 67, 14, 45
58, 3, 14, 9
58, 104, 14, 75
58, 168, 14, 8
58, 106, 14, 28
58, 82, 14, 34
58, 115, 14, 44
58, 188, 14, 17
58, 62, 14, 69
58, 96, 15, 7
58, 2, 15, 24
58, 66, 15, 79
58, 195, 15, 66
58, 131, 15, 52
58, 135, 15, 17
58, 59, 15, 24
58, 44, 15, 13
58, 18, 15, 94
58, 117, 15, 62
58, 120, 15, 18
58, 56, 15, 85
58, 187, 15, 6
58, 157, 15, 59
58, 32, 16, 35
58, 26, 16, 96
58, 165, 16, 59
58, 6, 16, 80
58, 73, 16, 25
58, 107, 16, 86
58, 13, 16, 51
58, 78, 16, 88
58, 109, 16, 34
58, 14, 16, 68
58, 50, 16, 87
58, 179, 16, 32
58, 186, 16, 21
58, 124, 16, 23
58, 61, 16, 24
58, 95, 16, 8
58, 161, 17, 17
58, 130, 17, 30
58, 35, 17, 27
58, 196, 17, 98
58, 66, 17, 79
58, 154, 17, 68
58, 169, 17, 11
58, 185, 17, 78
58, 186, 17, 21
58, 98, 18, 83
58, 67, 18, 45
58, 164, 18, 53
58, 14, 18, 68
58, 112, 18, 29
58, 122, 18, 84
58, 96, 19, 7
58, 65, 19, 36
58, 98, 19, 83
58, 70, 19, 62
58, 39, 19, 88
58, 6, 19, 80
58, 12, 19, 19
58, 14, 19, 68
58, 79, 19, 62
58, 16, 19, 58
58, 144, 19, 63
58, 25, 19, 11
58, 57, 19, 72
58, 68, 20, 72
58, 6, 20, 80
58, 109, 20, 34
58, 146, 20, 86
58, 185, 20, 78
58, 59, 20, 24
58, 33, 21, 82
58, 104, 21, 75
58, 138, 21, 5
58, 139, 21, 31
58, 42, 21, 66
58, 11, 21, 91
58, 111, 21, 57
58, 20, 21, 2
58, 54, 21, 96
58, 86, 21, 5
58, 58, 21, 41
58, 27, 21, 25
58, 30, 21, 56
58, 32, 22, 35
58, 37, 22, 43
58, 198, 22, 42
58, 168, 22, 8
58, 156, 22, 49
58, 161, 23, 17
58, 194, 23, 16
58, 66, 23, 79
58, 132, 23, 12
58, 133, 23, 25
58, 103, 23, 89
58, 106, 23, 28
58, 76, 23, 20
58, 177, 23, 61
58, 20, 23, 2
58, 183, 23, 57
58, 56, 23, 85
58, 95, 23, 8
58, 191, 23, 29
58, 160, 24, 37
58, 108, 24, 47
58, 109, 24, 34
58, 13, 24, 51
58, 141, 24, 22
58, 144, 24, 63
58, 152, 24, 10
58, 83, 24, 57
58, 184, 24, 20
58, 88, 24, 15
58, 156, 24, 49
58, 29, 24, 46
58, 191, 24, 29
58, 131, 25, 52
58, 8, 25, 25
58, 14, 25, 68
58, 15, 25, 23
58, 151, 25, 82
58, 24, 25, 82
58, 164, 25, 53
58, 44, 25, 13
58, 174, 25, 65
58, 175, 25, 87
58, 52, 25, 7
58, 185, 25, 78
58, 187, 25, 6
58, 194, 25, 16
58, 78, 25, 88
58, 82, 25, 34
58, 95, 25, 8
58, 119, 25, 87
58, 121, 25, 67
58, 0, 26, 89
58, 1, 26, 51
