200, 400, 20
66, 355, 0, 37
66, 359, 0, 81
66, 234, 0, 81
66, 75, 0, 39
66, 13, 0, 94
66, 19, 0, 37
66, 148, 0, 51
66, 24, 0, 14
66, 279, 0, 21
66, 344, 0, 11
66, 25, 0, 43
66, 284, 0, 88
66, 62, 0, 77
66, 159, 0, 53
66, 64, 1, 89
66, 0, 1, 32
66, 358, 1, 36
66, 392, 1, 84
66, 106, 1, 56
66, 239, 1, 68
66, 336, 1, 41
66, 212, 1, 1
66, 374, 1, 21
66, 344, 1, 11
66, 313, 1, 94
66, 154, 1, 6
66, 354, 2, 6
66, 102, 2, 6
66, 73, 2, 29
66, 76, 2, 83
66, 109, 2, 16
66, 399, 2, 81
66, 180, 2, 21
66, 310, 2, 82
66, 23, 2, 59
66, 103, 3, 45
66, 73, 3, 29
66, 139, 3, 61
66, 302, 3, 78
66, 178, 3, 68
66, 306, 3, 20
66, 247, 3, 27
66, 56, 3, 81
66, 215, 3, 82
66, 187, 3, 73
66, 317, 3, 72
66, 126, 3, 90
66, 127, 3, 10
66, 195, 4, 24
66, 298, 4, 78
66, 10, 4, 24
66, 140, 4, 48
66, 399, 4, 81
66, 113, 4, 50
66, 309, 4, 21
66, 251, 4, 27
66, 28, 4, 62
66, 94, 4, 58
66, 255, 4, 85
66, 249, 5, 24
66, 71, 5, 31
66, 360, 5, 69
66, 41, 5, 49
66, 345, 5, 71
66, 363, 5, 5
66, 393, 5, 16
66, 336, 5, 41
66, 337, 5, 43
66, 144, 5, 47
66, 305, 5, 27
66, 20, 5, 94
66, 248, 5, 51
66, 313, 5, 94
66, 349, 5, 53
66, 266, 6, 32
66, 146, 6, 27
66, 291, 6, 96
66, 165, 6, 39
66, 179, 6, 52
66, 56, 6, 81
66, 318, 6, 70
66, 195, 6, 24
66, 333, 6, 50
66, 218, 6, 23
66, 346, 6, 97
66, 355, 6, 37
66, 103, 6, 45
66, 231, 6, 91
66, 114, 6, 94
66, 376, 6, 13
66, 251, 6, 27
66, 382, 6, 62
66, 255, 6, 85
66, 192, 7, 37
66, 70, 7, 15
66, 203, 7, 19
66, 237, 7, 88
66, 247, 7, 27
66, 313, 7, 94
66, 58, 7, 79
66, 31, 7, 36
66, 36, 8, 56
66, 235, 8, 73
66, 365, 8, 22
66, 305, 8, 27
66, 338, 8, 53
66, 146, 8, 27
66, 57, 8, 19
66, 33, 9, 33
66, 289, 9, 28
66, 359, 9, 81
66, 169, 9, 86
66, 118, 9, 83
66, 256, 10, 98
66, 2, 10, 73
66, 355, 10, 37
66, 293, 10, 76
66, 397, 10, 45
66, 398, 10, 73
66, 304, 10, 17
66, 243, 10, 36
66, 377, 10, 46
66, 250, 10, 72
66, 253, 10, 22
66, 287, 10, 87
66, 357, 11, 60
66, 166, 11, 38
66, 72, 11, 14
66, 201, 11, 57
66, 266, 11, 32
66, 395, 11, 59
66, 10, 11, 24
66, 45, 11, 46
66, 143, 11, 8
66, 111, 11, 32
66, 210, 11, 30
66, 274, 11, 24
66, 87, 11, 92
66, 216, 11, 83
66, 281, 11, 1
66, 186, 11, 8
66, 128, 12, 70
66, 121, 12, 90
66, 388, 12, 58
66, 101, 12, 92
66, 105, 12, 2
66, 138, 12, 55
66, 74, 12, 90
66, 109, 12, 16
66, 302, 12, 78
66, 271, 12, 61
66, 369, 12, 37
66, 82, 12, 22
66, 151, 12, 27
66, 313, 12, 94
66, 221, 12, 63
66, 0, 13, 32
66, 64, 13, 89
66, 2, 13, 73
66, 35, 13, 44
66, 324, 13, 20
66, 195, 13, 24
66, 393, 13, 16
66, 74, 13, 90
66, 12, 13, 37
66, 206, 13, 60
66, 399, 13, 81
66, 146, 13, 27
66, 311, 13, 83
66, 29, 13, 14
66, 0, 14, 32
66, 134, 14, 35
66, 269, 14, 10
66, 399, 14, 81
66, 275, 14, 5
66, 162, 14, 15
66, 307, 14, 85
66, 55, 14, 88
66, 59, 14, 60
66, 199, 14, 17
66, 341, 14, 58
66, 231, 14, 91
66, 359, 14, 81
66, 105, 14, 2
66, 369, 14, 37
66, 245, 14, 64
66, 249, 14, 24
66, 250, 14, 72
66, 254, 14, 27
66, 193, 15, 38
66, 166, 15, 38
66, 295, 15, 76
66, 231, 15, 91
66, 139, 15, 61
66, 333, 15, 50
66, 143, 15, 8
66, 308, 15, 68
66, 151, 15, 27
66, 376, 15, 13
66, 25, 15, 43
66, 284, 15, 88
66, 126, 15, 90
66, 196, 16, 10
66, 357, 16, 60
66, 327, 16, 43
66, 202, 16, 18
66, 364, 16, 1
66, 176, 16, 21
66, 114, 16, 94
66, 243, 16, 36
66, 85, 16, 65
66, 22, 16, 8
66, 325, 17, 31
66, 357, 17, 60
66, 232, 17, 1
66, 200, 17, 26
66, 296, 17, 96
66, 208, 17, 34
66, 240, 17, 73
66, 371, 17, 78
66, 121, 17, 90
66, 93, 17, 25
66, 65, 18, 25
66, 266, 18, 32
66, 28, 18, 62
66, 50, 18, 80
66, 151, 18, 27
66, 27, 18, 66
66, 156, 18, 74
66, 299, 19, 57
66, 14, 19, 9
66, 304, 19, 17
66, 273, 19, 87
66, 29, 19, 14
66, 257, 20, 61
66, 66, 20, 52
66, 259, 20, 52
66, 35, 20, 44
66, 102, 20, 6
66, 108, 20, 68
66, 269, 20, 10
66, 144, 20, 47
66, 16, 20, 59
66, 84, 20, 68
66, 277, 20, 91
66, 61, 20, 2
66, 62, 20, 77
66, 31, 20, 36
66, 65, 21, 25
66, 5, 21, 33
66, 43, 21, 61
66, 109, 21, 16
66, 305, 21, 27
66, 22, 21, 8
66, 152, 21, 86
66, 63, 21, 29
66, 256, 22, 98
66, 129, 22, 59
66, 2, 22, 73
66, 355, 22, 37
66, 128, 22, 70
66, 132, 22, 82
66, 352, 22, 11
66, 263, 22, 35
66, 169, 22, 86
66, 266, 22, 32
66, 268, 22, 40
66, 335, 22, 12
66, 176, 22, 21
66, 50, 22, 80
66, 155, 22, 26
66, 221, 22, 63
66, 31, 22, 36
66, 65, 23, 25
66, 355, 23, 37
66, 227, 23, 38
66, 292, 23, 35
66, 298, 23, 78
66, 308, 23, 68
66, 347, 23, 25
66, 254, 23, 27
66, 65, 24, 25
66, 162, 24, 15
66, 100, 24, 94
66, 134, 24, 35
66, 42, 24, 53
66, 110, 24, 98
66, 369, 24, 37
66, 177, 24, 93
66, 116, 24, 51
66, 340, 24, 25
66, 312, 24, 62
66, 382, 24, 62
66, 255, 24, 85
66, 353, 25, 9
66, 134, 25, 35
66, 102, 25, 6
66, 74, 25, 90
66, 362, 25, 24
66, 269, 25, 10
66, 366, 25, 80
66, 347, 25, 25
66, 149, 25, 26
66, 151, 25, 27
66, 249, 25, 24
66, 186, 25, 8
66, 251, 25, 27
66, 189, 25, 72
66, 126, 25, 90
66, 89, 26, 33
66, 193, 26, 38
66, 225, 26, 9
66, 261, 26, 73
66, 102, 26, 6
66, 266, 26, 32
66, 106, 26, 56
66, 202, 26, 18
66, 365, 26, 22
66, 238, 26, 67
66, 87, 26, 92
66, 345, 26, 71
66, 247, 26, 27
66, 158, 26, 10
66, 224, 27, 76
66, 226, 27, 48
66, 228, 27, 87
66, 135, 27, 78
66, 330, 27, 47
66, 76, 27, 83
66, 268, 27, 40
66, 208, 27, 34
66, 309, 27, 21
66, 118, 27, 83
66, 282, 27, 38
66, 1, 28, 53
66, 388, 28, 58
66, 295, 28, 76
66, 41, 28, 49
66, 170, 28, 63
66, 265, 28, 77
66, 364, 28, 1
66, 301, 28, 45
66, 140, 28, 48
66, 270, 28, 35
66, 108, 28, 68
66, 174, 28, 36
66, 366, 28, 80
66, 297, 28, 80
66, 24, 28, 14
66, 89, 28, 33
66, 62, 28, 77
66, 130, 29, 91
66, 265, 29, 77
66, 11, 29, 10
66, 13, 29, 94
66, 142, 29, 11
66, 398, 29, 73
66, 20, 29, 94
66, 150, 29, 89
66, 284, 29, 88
66, 39, 29, 82
66, 64, 29, 89
66, 201, 29, 57
66, 226, 29, 48
66, 356, 29, 22
66, 230, 29, 10
66, 234, 29, 81
66, 239, 29, 68
66, 115, 29, 22
66, 117, 29, 70
66, 251, 29, 27
66, 352, 30, 11
66, 193, 30, 38
66, 130, 30, 91
66, 198, 30, 85
66, 7, 30, 59
66, 294, 30, 5
66, 233, 30, 8
66, 203, 30, 19
66, 172, 30, 35
66, 239, 30, 68
66, 368, 30, 19
66, 303, 30, 58
66, 176, 30, 21
66, 19, 30, 37
66, 242, 30, 13
66, 87, 30, 92
66, 284, 30, 88
66, 262, 31, 49
66, 391, 31, 45
66, 144, 31, 47
66, 21, 31, 43
66, 23, 31, 59
66, 40, 31, 78
66, 299, 31, 57
66, 53, 31, 26
66, 67, 31, 59
66, 71, 31, 31
66, 330, 31, 47
66, 85, 31, 65
66, 349, 31, 53
66, 357, 31, 60
66, 233, 31, 8
66, 108, 31, 68
66, 373, 31, 58
66, 124, 31, 87
66, 255, 31, 85
66, 357, 32, 60
66, 5, 32, 33
66, 261, 32, 73
66, 10, 32, 24
66, 395, 32, 59
66, 234, 32, 81
66, 173, 32, 82
66, 366, 32, 80
66, 45, 32, 46
66, 148, 32, 51
66, 213, 32, 14
66, 181, 32, 93
66, 246, 32, 24
66, 380, 32, 8
66, 219, 32, 98
66, 156, 32, 74
66, 194, 33, 13
66, 6, 33, 44
66, 390, 33, 52
