200, 400, 20
28, 159, 0, 12
28, 322, 0, 21
28, 389, 0, 72
28, 229, 0, 50
28, 167, 0, 21
28, 198, 0, 73
28, 73, 0, 88
28, 331, 0, 10
28, 282, 0, 81
28, 86, 0, 54
28, 58, 0, 9
28, 30, 0, 8
28, 31, 0, 63
28, 192, 1, 77
28, 356, 1, 33
28, 229, 1, 50
28, 294, 1, 91
28, 231, 1, 87
28, 73, 1, 88
28, 206, 1, 4
28, 29, 1, 62
28, 371, 1, 34
28, 52, 1, 98
28, 90, 1, 50
28, 28, 1, 38
28, 381, 1, 3
28, 62, 1, 70
28, 96, 2, 23
28, 3, 2, 65
28, 363, 2, 90
28, 300, 2, 53
28, 397, 2, 21
28, 60, 2, 43
28, 240, 2, 51
28, 284, 2, 43
28, 254, 2, 42
28, 160, 3, 20
28, 289, 3, 26
28, 10, 3, 90
28, 173, 3, 65
28, 270, 3, 98
28, 271, 3, 69
28, 175, 3, 22
28, 367, 3, 60
28, 238, 3, 52
28, 23, 3, 39
28, 84, 3, 58
28, 375, 3, 86
28, 217, 3, 29
28, 379, 3, 95
28, 125, 3, 75
28, 63, 3, 83
28, 257, 4, 87
28, 387, 4, 2
28, 103, 4, 92
28, 266, 4, 63
28, 12, 4, 12
28, 45, 4, 65
28, 301, 4, 14
28, 177, 4, 40
28, 347, 4, 59
28, 18, 4, 25
28, 339, 4, 1
28, 309, 4, 71
28, 213, 4, 5
28, 246, 4, 15
28, 280, 4, 94
28, 187, 4, 98
28, 348, 4, 42
28, 293, 5, 67
28, 262, 5, 47
28, 71, 5, 86
28, 137, 5, 6
28, 239, 5, 86
28, 49, 5, 77
28, 51, 5, 67
28, 347, 5, 59
28, 31, 5, 63
28, 285, 5, 100
28, 159, 5, 12
28, 0, 6, 97
28, 288, 6, 21
28, 384, 6, 46
28, 387, 6, 2
28, 4, 6, 90
28, 65, 6, 18
28, 42, 6, 9
28, 370, 6, 53
28, 343, 6, 44
28, 123, 6, 1
28, 159, 6, 12
28, 257, 7, 87
28, 130, 7, 3
28, 161, 7, 10
28, 263, 7, 49
28, 367, 7, 60
28, 82, 7, 29
28, 244, 7, 65
28, 123, 7, 1
28, 224, 8, 15
28, 229, 8, 50
28, 102, 8, 78
28, 104, 8, 42
28, 173, 8, 65
28, 397, 8, 21
28, 399, 8, 16
28, 240, 8, 51
28, 205, 8, 7
28, 23, 8, 39
28, 357, 9, 24
28, 165, 9, 19
28, 236, 9, 51
28, 84, 9, 58
28, 187, 9, 98
28, 121, 10, 80
28, 387, 10, 2
28, 356, 10, 33
28, 262, 10, 47
28, 169, 10, 63
28, 331, 10, 10
28, 78, 10, 59
28, 111, 10, 16
28, 79, 10, 44
28, 145, 10, 94
28, 367, 10, 60
28, 366, 10, 44
28, 368, 10, 28
28, 313, 10, 40
28, 351, 10, 53
28, 228, 11, 33
28, 261, 11, 29
28, 198, 11, 73
28, 327, 11, 90
28, 232, 11, 30
28, 326, 11, 6
28, 330, 11, 5
28, 367, 11, 60
28, 242, 11, 89
28, 341, 11, 6
28, 380, 11, 10
28, 318, 11, 45
28, 31, 11, 63
28, 384, 12, 46
28, 2, 12, 88
28, 262, 12, 47
28, 397, 12, 21
28, 177, 12, 40
28, 308, 12, 100
28, 214, 12, 69
28, 275, 13, 90
28, 283, 13, 46
28, 158, 13, 56
28, 168, 13, 70
28, 40, 13, 93
28, 306, 13, 75
28, 317, 13, 79
28, 64, 13, 19
28, 65, 13, 18
28, 194, 13, 47
28, 198, 13, 73
28, 206, 13, 4
28, 208, 13, 5
28, 343, 13, 44
28, 88, 13, 35
28, 226, 13, 26
28, 359, 13, 64
28, 242, 13, 89
28, 248, 13, 69
28, 383, 13, 70
28, 322, 14, 21
28, 259, 14, 94
28, 261, 14, 29
28, 166, 14, 93
28, 104, 14, 42
28, 297, 14, 63
28, 43, 14, 39
28, 203, 14, 91
28, 305, 14, 10
28, 306, 14, 75
28, 284, 14, 43
28, 119, 14, 75
28, 155, 14, 5
28, 316, 14, 1
28, 93, 14, 83
28, 287, 14, 28
28, 353, 15, 99
28, 291, 15, 74
28, 166, 15, 93
28, 327, 15, 90
28, 297, 15, 63
28, 169, 15, 63
28, 206, 15, 4
28, 240, 15, 51
28, 16, 15, 45
28, 51, 15, 67
28, 115, 15, 53
28, 374, 15, 10
28, 348, 15, 42
28, 222, 15, 39
28, 255, 15, 91
28, 35, 16, 83
28, 229, 16, 50
28, 327, 16, 90
28, 73, 16, 88
28, 287, 16, 28
28, 258, 17, 73
28, 195, 17, 48
28, 223, 17, 9
28, 234, 17, 33
28, 365, 17, 8
