200, 400, 20
61, 389, 0, 40
61, 327, 0, 75
61, 186, 0, 9
61, 106, 0, 15
61, 19, 0, 91
61, 84, 0, 45
61, 250, 0, 86
61, 155, 0, 21
61, 33, 1, 5
61, 350, 1, 77
61, 163, 1, 42
61, 259, 1, 75
61, 166, 1, 74
61, 359, 1, 38
61, 9, 1, 15
61, 141, 1, 63
61, 398, 1, 16
61, 337, 1, 68
61, 146, 1, 25
61, 50, 1, 24
61, 51, 1, 21
61, 153, 1, 47
61, 186, 1, 9
61, 219, 1, 9
61, 126, 1, 90
61, 127, 1, 37
61, 224, 2, 27
61, 1, 2, 81
61, 34, 2, 30
61, 291, 2, 93
61, 292, 2, 66
61, 326, 2, 8
61, 313, 2, 14
61, 8, 2, 69
61, 299, 2, 91
61, 76, 2, 7
61, 368, 2, 29
61, 148, 2, 93
61, 278, 2, 8
61, 89, 2, 51
61, 154, 2, 24
61, 92, 2, 47
61, 65, 3, 6
61, 4, 3, 19
61, 325, 3, 7
61, 356, 3, 36
61, 203, 3, 9
61, 300, 3, 4
61, 235, 3, 1
61, 269, 3, 62
61, 53, 3, 30
61, 181, 3, 37
61, 54, 3, 56
61, 214, 3, 78
61, 0, 4, 85
61, 385, 4, 12
61, 98, 4, 2
61, 290, 4, 13
61, 35, 4, 41
61, 138, 4, 93
61, 332, 4, 88
61, 77, 4, 83
61, 16, 4, 44
61, 49, 4, 77
61, 117, 4, 98
61, 24, 4, 21
61, 185, 4, 6
61, 88, 4, 56
61, 220, 4, 69
61, 318, 4, 92
61, 223, 4, 6
61, 161, 5, 17
61, 258, 5, 46
61, 225, 5, 71
61, 185, 5, 6
61, 198, 5, 54
61, 326, 5, 8
61, 12, 5, 8
61, 174, 5, 64
61, 335, 5, 51
61, 80, 5, 23
61, 217, 5, 11
61, 94, 5, 61
61, 353, 6, 95
61, 257, 6, 71
61, 35, 6, 41
61, 324, 6, 7
61, 172, 6, 69
61, 365, 6, 45
61, 141, 6, 63
61, 367, 6, 66
61, 80, 6, 23
61, 209, 6, 28
61, 16, 6, 44
61, 275, 6, 22
61, 212, 6, 16
61, 344, 6, 2
61, 220, 6, 69
61, 381, 6, 26
61, 128, 7, 58
61, 322, 7, 57
61, 102, 7, 81
61, 71, 7, 61
61, 7, 7, 57
61, 39, 7, 51
