200, 400, 20
21, 0, 0, 55
21, 160, 0, 72
21, 280, 0, 88
21, 68, 0, 2
21, 6, 0, 8
21, 328, 0, 28
21, 337, 0, 42
21, 343, 0, 7
21, 184, 0, 97
21, 315, 0, 62
21, 157, 0, 78
21, 100, 1, 39
21, 360, 1, 64
21, 297, 1, 33
21, 232, 1, 34
21, 363, 1, 18
21, 268, 1, 56
21, 14, 1, 72
21, 243, 1, 81
21, 20, 1, 62
21, 118, 1, 72
21, 347, 1, 76
21, 65, 2, 94
21, 2, 2, 8
21, 292, 2, 30
21, 388, 2, 87
21, 198, 2, 19
21, 202, 2, 24
21, 203, 2, 10
21, 174, 2, 80
21, 181, 2, 76
21, 123, 2, 50
21, 125, 2, 94
21, 126, 2, 51
21, 95, 2, 19
21, 288, 3, 70
21, 194, 3, 11
21, 228, 3, 98
21, 7, 3, 36
21, 200, 3, 79
21, 143, 3, 60
21, 241, 3, 49
21, 211, 3, 80
21, 2, 4, 8
21, 5, 4, 46
21, 10, 4, 7
21, 363, 4, 18
21, 174, 4, 80
21, 175, 4, 82
21, 143, 4, 60
21, 116, 4, 53
21, 118, 4, 72
21, 282, 4, 17
21, 124, 4, 28
21, 189, 4, 29
21, 192, 5, 41
21, 225, 5, 62
21, 384, 5, 54
21, 326, 5, 61
21, 9, 5, 15
21, 330, 5, 72
21, 202, 5, 24
21, 396, 5, 98
21, 80, 5, 99
21, 209, 5, 75
21, 87, 5, 71
21, 154, 5, 67
21, 347, 5, 76
21, 135, 6, 76
21, 7, 6, 36
21, 364, 6, 46
21, 45, 6, 29
21, 268, 6, 56
21, 333, 6, 13
21, 335, 6, 35
21, 145, 6, 30
21, 115, 6, 42
21, 51, 6, 12
21, 375, 6, 17
21, 184, 6, 97
21, 159, 6, 12
21, 226, 7, 67
21, 67, 7, 97
21, 168, 7, 90
21, 299, 7, 89
21, 203, 7, 10
21, 17, 7, 62
21, 146, 7, 1
21, 351, 7, 83
21, 64, 8, 75
21, 385, 8, 46
21, 322, 8, 78
21, 355, 8, 34
21, 100, 8, 39
21, 393, 8, 49
21, 266, 8, 85
21, 123, 8, 50
21, 77, 8, 7
21, 79, 8, 59
21, 49, 8, 87
21, 308, 8, 43
21, 316, 8, 51
21, 348, 8, 23
21, 120, 8, 70
21, 347, 8, 76
21, 60, 8, 63
21, 318, 8, 35
21, 224, 9, 10
21, 192, 9, 41
21, 4, 9, 53
21, 102, 9, 68
21, 328, 9, 28
21, 42, 9, 46
21, 80, 9, 99
21, 145, 9, 30
21, 242, 9, 29
21, 370, 9, 3
21, 82, 9, 25
21, 309, 9, 69
21, 243, 9, 81
21, 184, 9, 97
21, 378, 9, 71
21, 315, 9, 62
21, 349, 9, 26
21, 29, 9, 95
21, 0, 10, 55
21, 322, 10, 78
21, 201, 10, 75
21, 330, 10, 72
21, 44, 10, 38
21, 13, 10, 81
21, 375, 10, 17
21, 376, 10, 75
21, 217, 10, 3
21, 349, 10, 26
21, 223, 10, 5
21, 0, 11, 55
21, 356, 11, 28
21, 395, 11, 100
21, 76, 11, 47
21, 45, 11, 29
21, 302, 11, 52
21, 270, 11, 82
21, 82, 11, 25
21, 185, 11, 29
21, 352, 12, 55
21, 323, 12, 79
21, 356, 12, 28
21, 133, 12, 40
21, 197, 12, 17
21, 68, 12, 2
21, 334, 12, 58
21, 53, 12, 51
21, 56, 12, 67
21, 281, 12, 20
21, 282, 12, 17
21, 316, 12, 51
21, 285, 12, 63
21, 254, 12, 8
21, 248, 13, 49
21, 162, 13, 86
21, 134, 13, 39
21, 71, 13, 52
21, 391, 13, 76
21, 237, 13, 53
21, 78, 13, 3
21, 176, 13, 39
21, 306, 13, 90
21, 24, 13, 87
21, 125, 13, 94
21, 382, 13, 82
21, 102, 14, 68
21, 391, 14, 76
21, 199, 14, 69
21, 198, 14, 19
21, 107, 14, 45
21, 237, 14, 53
21, 78, 14, 3
21, 275, 14, 64
21, 85, 14, 42
21, 279, 14, 52
21, 219, 14, 42
21, 95, 14, 19
21, 224, 15, 10
21, 387, 15, 7
21, 3, 15, 80
21, 43, 15, 48
21, 364, 15, 46
21, 76, 15, 47
21, 174, 15, 80
21, 399, 15, 11
21, 144, 15, 44
21, 49, 15, 87
21, 175, 15, 82
21, 179, 15, 76
21, 374, 15, 95
21, 312, 15, 46
21, 282, 15, 17
21, 88, 15, 10
21, 190, 15, 67
21, 194, 16, 11
