200, 400, 20
43, 5, 0, 36
43, 263, 0, 60
43, 18, 0, 55
43, 21, 0, 37
43, 152, 0, 87
43, 159, 0, 18
43, 166, 0, 30
43, 41, 0, 30
43, 298, 0, 74
43, 45, 0, 19
43, 59, 0, 8
43, 199, 0, 95
43, 353, 0, 54
43, 235, 0, 15
43, 107, 0, 23
43, 237, 0, 44
43, 111, 0, 33
43, 372, 0, 21
43, 122, 0, 38
43, 0, 1, 76
43, 195, 1, 84
43, 164, 1, 7
43, 197, 1, 8
43, 263, 1, 60
43, 41, 1, 30
43, 329, 1, 73
43, 246, 1, 61
43, 187, 1, 90
43, 316, 1, 38
43, 32, 2, 51
43, 193, 2, 55
43, 131, 2, 54
43, 356, 2, 93
43, 358, 2, 12
43, 359, 2, 78
43, 208, 2, 21
43, 244, 2, 48
43, 86, 2, 49
43, 343, 2, 36
43, 248, 2, 6
43, 313, 2, 86
43, 25, 2, 12
43, 319, 2, 82
43, 384, 3, 29
43, 74, 3, 55
43, 209, 3, 58
43, 246, 3, 61
43, 154, 3, 98
43, 323, 4, 66
43, 68, 4, 59
43, 132, 4, 7
43, 113, 4, 2
43, 82, 4, 48
43, 369, 4, 99
43, 309, 4, 12
43, 55, 4, 35
43, 313, 4, 86
43, 251, 4, 19
43, 3, 5, 69
43, 132, 5, 7
43, 197, 5, 8
43, 131, 5, 54
43, 263, 5, 60
43, 7, 5, 45
43, 329, 5, 73
43, 72, 5, 38
43, 39, 5, 61
43, 42, 5, 10
43, 336, 5, 38
43, 146, 5, 97
43, 276, 5, 11
43, 21, 5, 37
43, 308, 5, 66
43, 90, 5, 19
43, 219, 5, 40
43, 361, 6, 32
43, 233, 6, 33
43, 203, 6, 12
43, 314, 6, 23
43, 212, 6, 57
43, 150, 6, 8
43, 154, 6, 98
43, 254, 6, 65
43, 385, 7, 57
43, 129, 7, 72
43, 67, 7, 22
43, 102, 7, 24
43, 262, 7, 27
43, 328, 7, 41
43, 8, 7, 53
43, 235, 7, 15
43, 300, 7, 55
43, 364, 7, 95
43, 307, 7, 18
43, 158, 7, 23
43, 351, 7, 65
43, 332, 8, 41
43, 368, 8, 68
43, 278, 8, 56
43, 151, 8, 32
43, 222, 8, 89
43, 192, 9, 21
43, 32, 9, 51
43, 292, 9, 3
43, 133, 9, 18
43, 388, 9, 46
43, 74, 9, 55
43, 45, 9, 19
43, 46, 9, 46
43, 367, 9, 8
43, 272, 9, 80
43, 145, 9, 1
43, 82, 9, 48
43, 366, 9, 65
43, 333, 9, 90
43, 149, 9, 68
43, 222, 9, 89
43, 63, 9, 26
43, 352, 10, 39
43, 34, 10, 22
43, 294, 10, 88
43, 75, 10, 84
43, 300, 10, 55
43, 339, 10, 54
