200, 400, 20
37, 194, 0, 67
37, 3, 0, 21
37, 355, 0, 70
37, 234, 0, 49
37, 235, 0, 35
37, 301, 0, 83
37, 15, 0, 52
37, 308, 0, 3
37, 148, 0, 11
37, 286, 0, 54
37, 390, 1, 40
37, 235, 1, 35
37, 364, 1, 24
37, 13, 1, 25
37, 366, 1, 57
37, 251, 1, 35
37, 283, 1, 59
37, 192, 2, 11
37, 232, 2, 90
37, 234, 2, 49
37, 397, 2, 20
37, 115, 2, 54
37, 251, 2, 35
37, 169, 3, 79
37, 11, 3, 55
37, 147, 3, 93
37, 341, 3, 43
37, 118, 3, 75
37, 99, 4, 17
37, 197, 4, 8
37, 167, 4, 1
37, 268, 4, 14
37, 333, 4, 92
37, 45, 4, 66
37, 209, 4, 25
37, 243, 4, 93
37, 53, 4, 94
37, 342, 4, 74
37, 320, 5, 91
37, 384, 5, 28
37, 288, 5, 71
37, 257, 5, 3
37, 164, 5, 91
37, 4, 5, 48
37, 357, 5, 73
37, 327, 5, 58
37, 110, 5, 52
37, 209, 5, 25
37, 84, 5, 5
37, 311, 5, 68
37, 123, 5, 43
37, 157, 5, 84
37, 230, 6, 21
37, 139, 6, 42
37, 300, 6, 8
37, 18, 6, 52
37, 148, 6, 11
37, 341, 6, 43
37, 120, 6, 33
37, 121, 6, 70
37, 218, 6, 74
37, 140, 7, 31
37, 269, 7, 88
37, 281, 7, 36
37, 166, 7, 6
37, 44, 7, 60
37, 301, 7, 83
37, 310, 7, 32
37, 183, 7, 85
37, 184, 7, 62
37, 185, 7, 66
37, 193, 7, 78
37, 65, 7, 48
37, 199, 7, 36
37, 200, 7, 7
37, 204, 7, 62
37, 333, 7, 92
37, 336, 7, 11
37, 377, 7, 87
37, 126, 7, 70
37, 353, 8, 55
37, 291, 8, 51
37, 70, 8, 43
37, 295, 8, 8
37, 171, 8, 25
37, 331, 8, 5
37, 304, 8, 22
37, 48, 8, 34
37, 115, 8, 54
37, 20, 8, 14
37, 277, 8, 10
37, 182, 8, 88
37, 375, 8, 37
37, 342, 8, 74
37, 346, 8, 71
37, 221, 8, 78
37, 96, 9, 5
37, 194, 9, 67
37, 70, 9, 43
37, 232, 9, 90
37, 81, 9, 35
37, 210, 9, 62
37, 87, 9, 56
37, 0, 10, 27
37, 387, 10, 37
37, 76, 10, 23
37, 239, 10, 72
37, 379, 10, 1
37, 94, 10, 16
37, 1, 11, 79
37, 390, 11, 40
37, 166, 11, 6
37, 45, 11, 66
37, 335, 11, 40
37, 315, 11, 11
37, 343, 11, 91
37, 254, 11, 88
37, 91, 11, 18
37, 156, 11, 78
37, 157, 11, 84
37, 222, 11, 15
37, 3, 12, 21
37, 260, 12, 18
37, 389, 12, 2
37, 102, 12, 11
37, 6, 12, 24
37, 259, 12, 88
37, 330, 12, 68
37, 394, 12, 96
37, 17, 12, 69
37, 83, 12, 57
37, 276, 12, 75
37, 118, 12, 75
37, 254, 12, 88
37, 248, 12, 52
37, 186, 12, 81
37, 62, 12, 18
37, 95, 12, 83
37, 262, 13, 84
37, 39, 13, 28
