200, 400, 20
25, 96, 0, 50
25, 256, 0, 32
25, 355, 0, 53
25, 199, 0, 40
25, 139, 0, 56
25, 60, 0, 1
25, 78, 0, 85
25, 337, 0, 52
25, 115, 0, 93
25, 245, 0, 49
25, 30, 0, 66
25, 185, 0, 78
25, 252, 0, 35
25, 286, 0, 36
25, 63, 0, 32
25, 386, 1, 8
25, 217, 1, 73
25, 356, 1, 79
25, 172, 1, 25
25, 13, 1, 1
25, 19, 1, 11
25, 313, 1, 10
25, 194, 2, 31
25, 325, 2, 33
25, 38, 2, 58
25, 136, 2, 37
25, 394, 2, 37
25, 299, 2, 100
25, 79, 2, 32
25, 368, 2, 94
25, 273, 2, 10
25, 124, 2, 41
25, 240, 2, 68
25, 118, 2, 99
25, 216, 2, 75
25, 283, 2, 71
25, 220, 2, 44
25, 160, 3, 41
25, 2, 3, 44
25, 173, 3, 53
25, 56, 3, 27
25, 126, 3, 95
25, 162, 4, 51
25, 130, 4, 10
25, 199, 4, 40
25, 297, 4, 73
25, 330, 4, 65
25, 265, 4, 33
25, 266, 4, 68
25, 12, 4, 53
25, 298, 4, 79
25, 363, 4, 68
25, 111, 4, 45
25, 113, 4, 57
25, 14, 4, 66
25, 84, 4, 74
25, 183, 4, 41
25, 249, 4, 67
25, 379, 4, 24
25, 220, 4, 44
25, 288, 5, 54
25, 384, 5, 10
25, 1, 5, 31
25, 352, 5, 17
25, 262, 5, 96
25, 108, 5, 36
25, 205, 5, 26
25, 239, 5, 95
25, 273, 5, 10
25, 21, 5, 77
25, 311, 5, 17
25, 314, 5, 60
25, 223, 5, 31
25, 225, 6, 89
25, 226, 6, 74
25, 132, 6, 13
25, 261, 6, 66
25, 74, 6, 87
25, 299, 6, 100
25, 187, 6, 2
25, 52, 6, 76
25, 341, 6, 94
25, 118, 6, 99
25, 184, 6, 71
25, 282, 6, 31
25, 317, 6, 5
25, 221, 6, 87
25, 2, 7, 44
25, 227, 7, 32
25, 134, 7, 58
25, 278, 7, 34
25, 216, 7, 75
25, 346, 7, 46
25, 283, 7, 71
25, 188, 7, 23
25, 157, 7, 85
25, 289, 8, 71
25, 386, 8, 8
25, 67, 8, 8
25, 100, 8, 90
25, 257, 8, 60
25, 6, 8, 20
25, 264, 8, 90
25, 218, 8, 17
25, 296, 8, 15
25, 334, 8, 73
25, 336, 8, 72
25, 247, 8, 47
25, 89, 8, 73
25, 58, 8, 67
25, 187, 8, 2
25, 353, 9, 8
25, 132, 9, 13
25, 165, 9, 49
25, 234, 9, 20
25, 396, 9, 55
25, 314, 9, 60
25, 142, 9, 90
25, 219, 9, 70
25, 113, 9, 57
25, 275, 9, 54
25, 184, 9, 71
25, 250, 9, 21
25, 251, 9, 39
25, 126, 9, 95
25, 127, 9, 8
25, 231, 10, 8
25, 200, 10, 8
25, 110, 10, 48
25, 339, 10, 1
25, 373, 10, 99
25, 278, 10, 34
25, 312, 10, 100
25, 187, 10, 2
25, 61, 10, 25
25, 222, 10, 24
25, 95, 10, 94
25, 99, 11, 40
25, 200, 11, 8
25, 307, 11, 7
25, 21, 11, 77
25, 381, 11, 55
25, 319, 11, 93
25, 352, 12, 17
25, 355, 12, 53
25, 36, 12, 23
25, 281, 12, 98
25, 27, 12, 94
25, 96, 13, 50
25, 291, 13, 94
25, 227, 13, 32
25, 199, 13, 40
25, 331, 13, 57
25, 268, 13, 73
25, 141, 13, 58
25, 21, 13, 77
25, 218, 13, 17
25, 190, 13, 45
25, 319, 13, 93
25, 130, 14, 10
25, 323, 14, 15
25, 232, 14, 13
25, 105, 14, 71
25, 394, 14, 37
25, 110, 14, 48
25, 143, 14, 25
25, 113, 14, 57
25, 114, 14, 72
25, 52, 14, 76
25, 84, 14, 74
25, 56, 14, 27
25, 122, 14, 57
25, 61, 14, 25
25, 3, 15, 52
25, 69, 15, 28
25, 234, 15, 20
25, 44, 15, 6
25, 45, 15, 15
25, 269, 15, 41
25, 367, 15, 38
25, 46, 15, 50
25, 311, 15, 17
25, 284, 15, 79
25, 133, 16, 76
25, 263, 16, 84
25, 200, 16, 8
25, 298, 16, 79
25, 364, 16, 33
25, 302, 16, 48
25, 251, 16, 39
25, 373, 16, 99
25, 278, 16, 34
25, 279, 16, 13
25, 214, 16, 36
25, 25, 16, 1
25, 58, 16, 67
25, 187, 16, 2
25, 381, 16, 55
25, 183, 16, 41
25, 384, 17, 10
25, 160, 17, 41
25, 66, 17, 72
25, 162, 17, 51
25, 136, 17, 37
25, 329, 17, 23
25, 9, 17, 14
25, 107, 17, 25
25, 236, 17, 35
25, 237, 17, 96
25, 140, 17, 15
25, 279, 17, 13
25, 75, 17, 26
25, 243, 17, 46
25, 375, 17, 84
25, 250, 17, 21
25, 156, 17, 11
25, 343, 17, 65
25, 322, 18, 8
25, 66, 18, 72
25, 10, 18, 98
25, 138, 18, 94
25, 77, 18, 63
25, 28, 18, 48
25, 330, 19, 65
25, 235, 19, 85
25, 115, 19, 93
25, 375, 19, 84
25, 120, 19, 15
25, 92, 19, 63
25, 350, 19, 90
25, 261, 20, 66
25, 303, 20, 42
25, 276, 20, 26
25, 308, 20, 77
25, 85, 20, 30
25, 23, 20, 33
25, 22, 20, 98
25, 347, 20, 78
25, 352, 21, 17
25, 193, 21, 44
25, 258, 21, 7
25, 195, 21, 59
25, 101, 21, 91
25, 8, 21, 7
25, 47, 21, 73
25, 347, 21, 78
25, 372, 21, 32
25, 116, 21, 47
25, 87, 21, 2
25, 344, 21, 59
25, 187, 21, 2
25, 318, 21, 20
25, 160, 22, 41
25, 193, 22, 44
25, 386, 22, 8
25, 290, 22, 27
25, 4, 22, 78
25, 333, 22, 15
25, 367, 22, 38
25, 241, 22, 55
25, 210, 22, 33
25, 115, 22, 93
25, 339, 22, 1
25, 149, 22, 20
25, 274, 22, 33
25, 216, 22, 75
25, 89, 22, 73
25, 381, 22, 55
25, 387, 23, 41
25, 195, 23, 59
25, 38, 23, 58
25, 198, 23, 60
25, 266, 23, 68
25, 299, 23, 100
25, 78, 23, 85
25, 399, 23, 46
25, 272, 23, 8
25, 14, 23, 66
25, 53, 23, 36
25, 278, 23, 34
25, 216, 23, 75
25, 122, 23, 57
25, 317, 23, 5
25, 63, 23, 32
25, 352, 24, 17
25, 300, 24, 54
25, 141, 24, 58
25, 174, 24, 79
25, 367, 24, 38
25, 247, 24, 47
25, 62, 24, 75
25, 383, 24, 84
25, 258, 25, 7
25, 100, 25, 90
25, 105, 25, 71
25, 300, 25, 54
25, 76, 25, 36
25, 398, 25, 60
25, 80, 25, 33
25, 340, 25, 19
25, 214, 25, 36
25, 184, 25, 71
25, 57, 25, 61
25, 59, 25, 95
25, 321, 26, 32
25, 2, 26, 44
25, 136, 26, 37
25, 41, 26, 95
25, 138, 26, 94
25, 395, 26, 50
25, 270, 26, 52
25, 87, 26, 2
25, 349, 26, 42
25, 158, 26, 62
25, 32, 27, 9
25, 194, 27, 31
25, 389, 27, 38
25, 42, 27, 81
25, 207, 27, 41
25, 212, 27, 88
25, 123, 27, 4
25, 157, 27, 85
25, 62, 27, 75
25, 289, 28, 71
25, 130, 28, 10
25, 323, 28, 15
25, 392, 28, 15
25, 169, 28, 46
25, 202, 28, 9
25, 235, 28, 85
25, 144, 28, 86
25, 146, 28, 60
25, 307, 28, 7
25, 181, 28, 67
25, 118, 28, 99
25, 183, 28, 41
25, 345, 28, 50
25, 251, 28, 39
25, 348, 28, 41
25, 157, 28, 85
25, 223, 28, 31
25, 160, 29, 41
25, 35, 29, 88
25, 390, 29, 47
25, 297, 29, 73
25, 138, 29, 94
25, 363, 29, 68
25, 364, 29, 33
25, 331, 29, 57
25, 335, 29, 58
25, 150, 29, 71
25, 285, 29, 23
25, 193, 30, 44
25, 5, 30, 66
25, 358, 30, 48
25, 359, 30, 65
25, 392, 30, 15
25, 394, 30, 37
25, 108, 30, 36
25, 396, 30, 55
25, 270, 30, 52
25, 364, 30, 33
25, 206, 30, 76
25, 241, 30, 55
25, 339, 30, 1
25, 344, 30, 59
25, 58, 30, 67
25, 315, 30, 83
25, 30, 30, 66
25, 31, 30, 37
25, 386, 31, 8
25, 388, 31, 73
25, 122, 31, 57
25, 171, 31, 69
25, 399, 31, 46
25, 16, 31, 9
25, 156, 31, 11
25, 179, 31, 17
25, 275, 31, 54
25, 247, 31, 47
25, 184, 31, 71
25, 378, 31, 47
25, 92, 31, 63
25, 349, 31, 42
25, 63, 31, 32
25, 290, 32, 27
25, 165, 32, 49
25, 328, 32, 15
25, 10, 32, 98
25, 236, 32, 35
25, 111, 32, 45
25, 144, 32, 86
25, 146, 32, 60
25, 19, 32, 11
25, 371, 32, 29
25, 54, 32, 68
25, 215, 32, 36
25, 312, 32, 100
25, 316, 32, 35
25, 62, 32, 75
25, 99, 33, 40
25, 262, 33, 96
25, 39, 33, 66
