200, 400, 20
38, 32, 0, 95
38, 384, 0, 86
38, 98, 0, 44
38, 3, 0, 100
38, 324, 0, 8
38, 128, 0, 89
38, 358, 0, 1
38, 167, 0, 92
38, 296, 0, 57
38, 42, 0, 16
38, 107, 0, 14
38, 77, 0, 76
38, 46, 0, 17
38, 346, 0, 52
38, 285, 0, 44
38, 158, 0, 61
38, 256, 1, 23
38, 139, 1, 62
38, 332, 1, 49
38, 109, 1, 31
38, 335, 1, 85
38, 339, 1, 51
38, 255, 1, 73
38, 32, 2, 95
38, 353, 2, 4
38, 105, 2, 47
38, 202, 2, 77
38, 109, 2, 31
38, 336, 2, 36
38, 383, 2, 84
38, 384, 3, 86
38, 391, 3, 45
38, 265, 3, 13
38, 396, 3, 75
38, 268, 3, 61
38, 15, 3, 42
38, 16, 3, 26
38, 22, 3, 75
38, 155, 3, 24
38, 31, 3, 73
38, 169, 3, 26
38, 50, 3, 81
38, 186, 3, 80
38, 324, 3, 8
38, 70, 3, 91
38, 216, 3, 2
38, 348, 3, 49
38, 227, 3, 92
38, 254, 3, 48
38, 289, 4, 2
38, 392, 4, 51
38, 74, 4, 37
38, 337, 4, 1
38, 86, 4, 11
38, 376, 4, 12
38, 63, 4, 92
38, 224, 5, 63
38, 129, 5, 52
38, 185, 5, 84
38, 68, 5, 78
38, 229, 5, 6
38, 263, 5, 29
38, 266, 5, 90
38, 366, 5, 60
38, 149, 5, 6
38, 281, 5, 10
38, 251, 5, 82
38, 124, 5, 3
38, 157, 5, 71
38, 384, 6, 86
38, 35, 6, 66
38, 196, 6, 71
38, 102, 6, 8
38, 136, 6, 75
38, 77, 6, 76
38, 205, 6, 14
38, 270, 6, 39
38, 399, 6, 61
38, 301, 6, 63
38, 275, 6, 75
38, 125, 6, 23
38, 284, 6, 29
38, 381, 6, 94
38, 195, 7, 31
38, 143, 7, 96
38, 309, 7, 78
38, 184, 7, 91
38, 185, 7, 84
38, 122, 7, 18
38, 289, 8, 2
38, 324, 8, 8
38, 293, 8, 20
38, 294, 8, 65
38, 264, 8, 88
38, 332, 8, 49
38, 279, 8, 93
38, 238, 8, 13
38, 111, 8, 81
38, 273, 8, 27
38, 82, 8, 96
38, 371, 8, 22
38, 310, 8, 4
38, 343, 8, 33
38, 316, 8, 54
38, 159, 8, 24
38, 258, 9, 15
38, 130, 9, 15
38, 391, 9, 45
38, 328, 9, 81
38, 75, 9, 29
38, 140, 9, 3
38, 363, 9, 39
38, 364, 9, 98
38, 143, 9, 96
38, 303, 9, 96
38, 50, 9, 81
38, 85, 9, 39
38, 221, 9, 92
38, 218, 9, 82
38, 284, 9, 29
38, 29, 9, 20
38, 193, 10, 31
38, 34, 10, 81
38, 170, 10, 12
38, 267, 10, 95
38, 298, 10, 34
38, 369, 10, 30
38, 372, 10, 45
38, 183, 10, 10
38, 222, 10, 93
38, 161, 11, 46
38, 353, 11, 4
38, 325, 11, 85
38, 262, 11, 20
38, 359, 11, 41
38, 40, 11, 71
38, 37, 11, 6
38, 16, 11, 26
38, 82, 11, 96
38, 183, 11, 10
38, 376, 11, 12
38, 383, 11, 84
38, 129, 12, 52
38, 391, 12, 45
38, 268, 12, 61
38, 142, 12, 84
38, 20, 12, 27
38, 291, 12, 21
38, 167, 12, 92
38, 56, 12, 86
38, 312, 12, 99
38, 317, 12, 12
38, 193, 12, 31
38, 70, 12, 91
38, 328, 12, 81
38, 77, 12, 76
38, 342, 12, 20
38, 353, 12, 4
38, 236, 12, 40
38, 112, 12, 55
38, 252, 12, 33
38, 126, 12, 74
38, 32, 13, 95
38, 199, 13, 63
38, 169, 13, 26
38, 394, 13, 53
38, 330, 13, 53
38, 217, 13, 14
38, 382, 13, 61
38, 63, 13, 92
38, 260, 14, 31
38, 12, 14, 53
38, 238, 14, 13
38, 305, 14, 85
38, 374, 14, 74
38, 86, 14, 11
38, 257, 15, 92
38, 260, 15, 31
38, 139, 15, 62
38, 12, 15, 53
38, 20, 15, 27
38, 149, 15, 6
38, 22, 15, 75
38, 301, 15, 63
38, 302, 15, 41
38, 58, 15, 83
38, 66, 15, 83
38, 212, 15, 72
38, 341, 15, 42
38, 84, 15, 69
38, 216, 15, 2
38, 95, 15, 37
38, 352, 15, 66
38, 113, 15, 68
38, 115, 15, 36
38, 122, 15, 18
38, 66, 16, 83
38, 133, 16, 84
38, 367, 16, 13
38, 23, 16, 61
38, 281, 16, 10
38, 223, 16, 34
38, 193, 17, 31
38, 66, 17, 83
38, 227, 17, 92
38, 131, 17, 35
38, 100, 17, 39
38, 398, 17, 69
38, 305, 17, 85
38, 307, 17, 52
38, 311, 17, 11
38, 383, 17, 84
38, 66, 18, 83
38, 259, 18, 13
38, 130, 18, 15
38, 294, 18, 65
38, 74, 18, 37
38, 170, 18, 12
38, 332, 18, 49
38, 398, 18, 69
38, 78, 18, 91
38, 273, 18, 27
38, 82, 18, 96
38, 370, 18, 88
38, 20, 18, 27
38, 276, 18, 32
38, 83, 18, 26
38, 375, 18, 44
38, 279, 18, 93
38, 129, 19, 52
38, 166, 19, 74
38, 78, 19, 91
38, 311, 19, 11
38, 344, 19, 95
38, 69, 20, 20
38, 295, 20, 2
38, 143, 20, 96
38, 148, 20, 75
38, 88, 20, 53
38, 191, 20, 99
38, 192, 21, 44
38, 96, 21, 56
38, 130, 21, 15
38, 74, 21, 37
38, 16, 21, 26
38, 371, 21, 22
38, 54, 21, 66
38, 248, 21, 31
38, 318, 21, 50
