200, 400, 20
44, 1, 0, 74
44, 193, 0, 89
44, 169, 0, 72
44, 107, 0, 50
44, 43, 0, 54
44, 143, 0, 93
44, 176, 0, 89
44, 115, 0, 15
44, 22, 0, 97
44, 183, 0, 4
44, 124, 0, 89
44, 189, 0, 2
44, 130, 1, 13
44, 6, 1, 62
44, 7, 1, 48
44, 391, 1, 57
44, 15, 1, 99
44, 277, 1, 100
44, 37, 1, 41
44, 38, 1, 89
44, 168, 1, 69
44, 320, 1, 99
44, 69, 1, 23
44, 332, 1, 61
44, 334, 1, 37
44, 209, 1, 41
44, 212, 1, 68
44, 343, 1, 2
44, 350, 1, 31
44, 234, 1, 45
44, 254, 1, 66
44, 385, 2, 46
44, 263, 2, 3
44, 40, 2, 43
44, 295, 2, 70
44, 235, 2, 91
44, 172, 2, 12
44, 44, 2, 4
44, 397, 2, 86
44, 272, 2, 18
44, 215, 2, 70
44, 152, 2, 58
44, 288, 3, 47
44, 68, 3, 5
44, 359, 3, 78
44, 360, 3, 37
44, 297, 3, 87
44, 300, 3, 69
44, 80, 3, 42
44, 151, 3, 22
44, 344, 3, 72
44, 282, 3, 79
44, 255, 3, 13
44, 129, 4, 6
44, 386, 4, 37
44, 132, 4, 19
44, 261, 4, 20
44, 8, 4, 40
44, 141, 4, 72
44, 276, 4, 38
44, 35, 4, 9
44, 171, 4, 66
44, 172, 4, 12
44, 47, 4, 87
44, 310, 4, 2
44, 325, 4, 54
44, 203, 4, 78
44, 332, 4, 61
44, 84, 4, 98
44, 344, 4, 72
44, 96, 4, 79
44, 376, 4, 8
44, 128, 5, 40
44, 267, 5, 8
44, 12, 5, 27
44, 269, 5, 56
44, 271, 5, 88
44, 281, 5, 18
44, 284, 5, 17
44, 286, 5, 83
44, 162, 5, 48
44, 51, 5, 99
44, 183, 5, 4
44, 317, 5, 2
44, 329, 5, 88
44, 77, 5, 13
44, 338, 5, 15
44, 94, 5, 91
44, 362, 5, 32
44, 107, 5, 50
44, 236, 5, 33
44, 110, 5, 50
44, 128, 6, 40
44, 132, 6, 19
44, 329, 6, 88
44, 171, 6, 66
44, 302, 6, 40
44, 144, 6, 5
44, 379, 6, 94
44, 53, 6, 13
44, 278, 6, 97
44, 22, 6, 97
44, 248, 6, 74
44, 121, 6, 66
44, 283, 6, 54
44, 30, 6, 81
44, 232, 7, 85
44, 360, 7, 37
44, 265, 7, 3
44, 168, 7, 69
44, 332, 7, 61
44, 398, 7, 27
44, 142, 7, 100
44, 238, 7, 64
44, 272, 7, 18
44, 181, 7, 68
44, 151, 7, 22
44, 24, 7, 55
44, 345, 7, 51
44, 62, 7, 32
44, 3, 8, 1
44, 134, 8, 83
44, 268, 8, 5
44, 270, 8, 99
44, 16, 8, 7
44, 180, 8, 100
44, 245, 8, 89
44, 343, 8, 2
44, 121, 8, 66
44, 223, 8, 4
44, 263, 9, 3
44, 296, 9, 70
44, 10, 9, 18
44, 45, 9, 93
44, 399, 9, 35
44, 249, 9, 34
44, 222, 9, 83
44, 96, 10, 79
44, 129, 10, 6
44, 193, 10, 89
44, 227, 10, 79
44, 100, 10, 92
44, 295, 10, 70
44, 393, 10, 40
44, 332, 10, 61
44, 271, 10, 88
44, 239, 10, 51
44, 156, 10, 69
44, 17, 10, 47
44, 182, 10, 95
44, 188, 10, 53
44, 159, 10, 86
44, 68, 11, 5
44, 167, 11, 57
44, 392, 11, 56
44, 265, 11, 3
44, 140, 11, 40
44, 304, 11, 67
44, 212, 11, 68
44, 182, 11, 95
44, 346, 11, 4
44, 379, 11, 94
44, 188, 11, 53
44, 191, 11, 70
44, 261, 12, 20
44, 135, 12, 36
44, 16, 12, 7
44, 273, 12, 64
44, 146, 12, 27
44, 21, 12, 39
44, 22, 12, 97
44, 153, 12, 34
44, 284, 12, 17
44, 32, 12, 59
44, 33, 12, 63
44, 161, 12, 25
44, 52, 12, 82
44, 187, 12, 65
44, 191, 12, 70
44, 320, 12, 99
44, 351, 12, 4
44, 111, 12, 23
44, 251, 12, 79
44, 191, 13, 70
44, 194, 13, 29
