200, 400, 20
57, 64, 0, 42
57, 6, 0, 50
57, 103, 0, 87
57, 123, 0, 56
57, 51, 0, 85
57, 215, 0, 69
57, 88, 0, 6
57, 249, 0, 16
57, 27, 0, 29
57, 222, 0, 37
57, 32, 1, 41
57, 258, 1, 16
57, 36, 1, 21
57, 136, 1, 71
57, 361, 1, 98
57, 266, 1, 26
57, 201, 1, 91
57, 140, 1, 5
57, 139, 1, 23
57, 22, 1, 65
57, 120, 1, 95
57, 287, 1, 14
57, 257, 2, 16
57, 388, 2, 68
57, 357, 2, 59
57, 167, 2, 38
57, 200, 2, 65
57, 394, 2, 12
57, 47, 2, 28
57, 80, 2, 77
57, 220, 2, 98
57, 284, 2, 97
57, 342, 2, 97
57, 376, 2, 31
57, 186, 2, 73
57, 28, 2, 14
57, 286, 2, 1
57, 160, 3, 81
57, 386, 3, 36
57, 258, 3, 16
57, 392, 3, 20
57, 9, 3, 91
57, 44, 3, 26
57, 110, 3, 24
57, 177, 3, 82
57, 307, 3, 32
57, 180, 3, 72
57, 20, 3, 20
57, 342, 3, 97
57, 245, 3, 100
57, 248, 3, 72
57, 199, 4, 90
57, 263, 4, 24
57, 303, 4, 72
57, 56, 4, 10
57, 253, 4, 2
57, 31, 4, 66
57, 321, 5, 40
57, 261, 5, 96
57, 328, 5, 2
57, 330, 5, 19
57, 139, 5, 23
57, 176, 5, 68
57, 307, 5, 32
57, 348, 5, 11
57, 215, 5, 69
57, 60, 5, 36
57, 4, 6, 69
57, 388, 6, 68
57, 362, 6, 34
57, 344, 6, 15
57, 345, 6, 70
57, 34, 7, 4
57, 13, 7, 45
57, 302, 7, 39
57, 215, 7, 69
57, 127, 7, 63
57, 225, 8, 50
57, 323, 8, 7
57, 99, 8, 57
57, 165, 8, 8
57, 391, 8, 49
57, 392, 8, 20
57, 77, 8, 53
57, 333, 8, 32
57, 271, 8, 82
57, 83, 8, 56
57, 244, 8, 84
57, 181, 8, 45
57, 21, 8, 61
57, 251, 8, 95
57, 93, 8, 42
57, 255, 8, 75
57, 384, 9, 23
57, 321, 9, 40
57, 355, 9, 59
57, 133, 9, 65
57, 326, 9, 46
57, 231, 9, 37
57, 302, 9, 39
57, 240, 9, 36
57, 209, 9, 10
57, 149, 9, 54
57, 21, 9, 61
57, 181, 9, 45
57, 253, 9, 2
57, 375, 9, 37
57, 3, 10, 4
57, 197, 10, 74
57, 38, 10, 82
57, 203, 10, 62
57, 109, 10, 87
57, 333, 10, 32
57, 181, 10, 45
57, 277, 10, 10
57, 222, 10, 37
57, 32, 11, 41
57, 130, 11, 17
57, 170, 11, 4
57, 203, 11, 62
57, 364, 11, 92
57, 330, 11, 19
57, 362, 11, 34
57, 394, 11, 12
57, 304, 11, 81
57, 53, 11, 30
57, 87, 11, 65
57, 375, 11, 37
57, 56, 11, 10
57, 281, 11, 82
57, 282, 11, 51
57, 253, 11, 2
57, 127, 11, 63
57, 353, 12, 1
57, 355, 12, 59
57, 68, 12, 79
57, 133, 12, 65
57, 105, 12, 68
57, 137, 12, 79
57, 393, 12, 94
57, 333, 12, 32
57, 366, 12, 76
57, 48, 12, 34
57, 309, 12, 29
57, 22, 12, 65
57, 284, 12, 97
57, 252, 12, 4
57, 98, 13, 82
57, 164, 13, 56
57, 104, 13, 98
57, 393, 13, 94
57, 379, 13, 52
57, 181, 13, 45
57, 283, 13, 44
57, 298, 14, 21
57, 76, 14, 96
57, 79, 14, 85
57, 369, 14, 22
57, 63, 14, 99
57, 386, 15, 36
57, 202, 15, 59
57, 15, 15, 8
57, 335, 15, 47
57, 120, 15, 95
57, 188, 15, 17
57, 100, 16, 34
57, 164, 16, 56
57, 4, 16, 69
57, 390, 16, 69
57, 136, 16, 71
57, 137, 16, 79
57, 203, 16, 62
57, 139, 16, 23
57, 11, 16, 94
57, 206, 16, 74
57, 47, 16, 28
57, 173, 16, 28
57, 87, 16, 65
57, 312, 16, 73
57, 153, 16, 29
57, 343, 16, 58
57, 351, 16, 28
57, 224, 17, 92
57, 256, 17, 42
57, 104, 17, 98
57, 232, 17, 52
57, 105, 17, 68
57, 137, 17, 79
57, 237, 17, 1
57, 304, 17, 81
57, 273, 17, 49
57, 51, 17, 85
57, 340, 17, 8
57, 377, 17, 52
57, 58, 17, 95
57, 94, 17, 80
57, 388, 18, 68
57, 5, 18, 44
57, 326, 18, 46
57, 104, 18, 98
57, 362, 18, 34
57, 234, 18, 44
57, 270, 18, 18
57, 49, 18, 58
57, 146, 18, 29
57, 82, 18, 46
57, 54, 18, 69
57, 216, 18, 13
57, 27, 18, 29
57, 158, 18, 45
57, 383, 18, 96
57, 352, 19, 16
57, 288, 19, 64
57, 258, 19, 16
57, 356, 19, 74
57, 167, 19, 38
57, 107, 19, 3
57, 332, 19, 99
57, 139, 19, 23
57, 46, 19, 95
57, 364, 19, 92
57, 11, 19, 94
57, 23, 19, 54
57, 246, 19, 1
57, 311, 19, 44
57, 86, 19, 86
57, 122, 19, 6
57, 349, 19, 44
57, 257, 20, 16
57, 165, 20, 8
57, 358, 20, 77
57, 231, 20, 37
57, 105, 20, 68
