200, 400, 20
4, 96, 0, 9
4, 128, 0, 94
4, 323, 0, 37
4, 250, 0, 20
4, 205, 0, 46
4, 78, 0, 82
4, 272, 0, 9
4, 279, 0, 65
4, 346, 0, 30
4, 221, 0, 53
4, 384, 1, 52
4, 163, 1, 79
4, 38, 1, 15
4, 39, 1, 24
4, 232, 1, 4
4, 10, 1, 23
4, 235, 1, 18
4, 204, 1, 35
4, 44, 1, 42
4, 346, 1, 30
4, 139, 1, 62
4, 306, 1, 6
4, 212, 1, 75
4, 277, 1, 22
4, 120, 1, 2
4, 314, 1, 83
4, 95, 1, 23
4, 361, 2, 66
4, 107, 2, 84
4, 301, 2, 1
4, 205, 2, 46
4, 218, 2, 73
4, 283, 2, 80
4, 286, 2, 95
4, 129, 3, 65
4, 226, 3, 90
4, 169, 3, 18
4, 300, 3, 74
4, 368, 3, 90
4, 17, 3, 88
4, 112, 3, 56
4, 117, 3, 96
4, 214, 3, 48
4, 122, 3, 92
4, 219, 3, 85
4, 33, 4, 71
4, 290, 4, 43
4, 68, 4, 2
4, 230, 4, 78
4, 358, 4, 75
4, 137, 4, 9
4, 237, 4, 37
4, 81, 4, 76
4, 82, 4, 36
4, 212, 4, 75
4, 53, 4, 6
4, 85, 4, 27
4, 158, 4, 64
4, 385, 5, 87
4, 324, 5, 17
4, 41, 5, 27
4, 364, 5, 52
4, 108, 5, 16
4, 367, 5, 51
4, 368, 5, 90
4, 345, 5, 85
4, 352, 6, 36
4, 386, 6, 64
4, 356, 6, 7
4, 70, 6, 63
4, 105, 6, 89
4, 170, 6, 76
4, 267, 6, 68
4, 365, 6, 80
4, 174, 6, 26
4, 241, 6, 66
4, 82, 6, 36
4, 150, 6, 70
4, 342, 6, 87
4, 349, 6, 30
4, 352, 7, 36
4, 224, 7, 51
4, 289, 7, 15
4, 248, 7, 9
4, 260, 7, 70
4, 232, 7, 4
4, 169, 7, 18
4, 394, 7, 87
4, 267, 7, 68
4, 273, 7, 4
4, 146, 7, 70
4, 307, 7, 22
4, 180, 7, 80
4, 24, 7, 70
4, 217, 7, 25
4, 252, 7, 94
4, 191, 7, 46
4, 248, 8, 9
4, 227, 8, 77
4, 165, 8, 93
4, 347, 8, 95
4, 43, 8, 9
4, 123, 8, 35
4, 338, 8, 99
4, 211, 8, 83
4, 339, 8, 21
4, 53, 8, 6
4, 274, 8, 41
4, 215, 8, 3
4, 88, 8, 38
4, 249, 8, 33
4, 346, 8, 30
4, 210, 8, 89
4, 93, 8, 54
4, 350, 8, 73
4, 224, 9, 51
4, 97, 9, 32
4, 132, 9, 67
4, 202, 9, 33
4, 43, 9, 9
4, 363, 9, 91
4, 301, 9, 1
4, 398, 9, 49
4, 175, 9, 84
4, 81, 9, 76
4, 370, 9, 90
4, 145, 9, 67
4, 244, 9, 23
4, 213, 9, 60
4, 381, 9, 41
4, 358, 10, 75
4, 263, 10, 59
4, 328, 10, 93
4, 182, 10, 81
4, 55, 10, 25
