200, 400, 20
32, 321, 0, 28
32, 11, 0, 96
32, 204, 0, 83
32, 332, 0, 2
32, 123, 0, 55
32, 46, 0, 97
32, 80, 0, 62
32, 315, 0, 54
32, 274, 0, 58
32, 245, 0, 10
32, 85, 0, 52
32, 311, 0, 100
32, 251, 0, 95
32, 222, 0, 28
32, 322, 1, 14
32, 391, 1, 70
32, 232, 1, 79
32, 334, 1, 78
32, 399, 1, 53
32, 336, 1, 85
32, 208, 1, 46
32, 303, 1, 11
32, 47, 1, 73
32, 20, 1, 97
32, 252, 1, 53
32, 277, 1, 85
32, 307, 1, 90
32, 185, 1, 46
32, 123, 1, 55
32, 156, 1, 38
32, 393, 2, 55
32, 267, 2, 83
32, 396, 2, 92
32, 173, 2, 92
32, 55, 2, 31
32, 215, 2, 28
32, 249, 2, 46
32, 62, 2, 23
32, 160, 3, 33
32, 100, 3, 29
32, 356, 3, 91
32, 104, 3, 34
32, 297, 3, 22
32, 139, 3, 74
32, 12, 3, 97
32, 49, 3, 17
32, 83, 3, 14
32, 213, 3, 79
32, 312, 3, 13
32, 29, 3, 18
32, 350, 3, 68
32, 99, 4, 77
32, 38, 4, 10
32, 73, 4, 94
32, 138, 4, 77
32, 303, 4, 11
32, 146, 4, 85
32, 179, 4, 82
32, 92, 4, 21
32, 31, 4, 96
32, 387, 5, 18
32, 4, 5, 41
32, 263, 5, 58
32, 13, 5, 7
32, 14, 5, 2
32, 277, 5, 85
32, 153, 5, 56
32, 154, 5, 100
32, 175, 5, 33
32, 307, 5, 90
32, 181, 5, 37
32, 69, 5, 30
32, 210, 5, 92
32, 82, 5, 94
32, 233, 5, 6
32, 235, 5, 54
32, 110, 5, 44
32, 373, 5, 1
32, 118, 5, 75
32, 256, 6, 39
32, 227, 6, 42
32, 329, 6, 1
32, 138, 6, 77
32, 14, 6, 2
32, 334, 6, 78
32, 176, 6, 71
32, 48, 6, 4
32, 335, 6, 65
32, 118, 6, 75
32, 87, 6, 2
32, 280, 6, 17
32, 121, 6, 65
32, 95, 6, 30
32, 287, 6, 71
32, 199, 7, 50
32, 235, 7, 54
32, 364, 7, 22
32, 368, 7, 59
32, 375, 7, 64
32, 280, 7, 17
32, 154, 7, 100
32, 289, 8, 44
32, 161, 8, 61
32, 35, 8, 24
32, 165, 8, 97
32, 41, 8, 7
32, 203, 8, 1
32, 239, 8, 97
32, 304, 8, 41
32, 241, 8, 51
32, 370, 8, 72
32, 275, 8, 18
32, 308, 8, 44
32, 86, 8, 88
32, 152, 8, 77
32, 314, 8, 7
32, 381, 8, 24
32, 254, 8, 86
32, 224, 9, 39
32, 387, 9, 18
32, 166, 9, 34
32, 263, 9, 58
32, 392, 9, 77
32, 136, 9, 29
32, 203, 9, 1
32, 331, 9, 63
32, 14, 9, 2
32, 304, 9, 41
32, 336, 9, 85
32, 372, 9, 18
32, 152, 9, 77
32, 219, 9, 45
32, 93, 9, 16
32, 286, 9, 91
32, 385, 10, 84
32, 290, 10, 47
32, 6, 10, 21
32, 390, 10, 84
32, 392, 10, 77
32, 71, 10, 97
32, 332, 10, 2
32, 76, 10, 35
32, 271, 10, 91
32, 338, 10, 6
32, 274, 10, 58
32, 55, 10, 31
32, 23, 10, 13
32, 189, 10, 85
32, 260, 11, 28
32, 197, 11, 18
32, 38, 11, 10
32, 9, 11, 1
32, 201, 11, 81
32, 176, 11, 71
32, 181, 11, 37
32, 281, 11, 13
32, 0, 12, 1
32, 1, 12, 64
32, 34, 12, 31
32, 67, 12, 10
32, 230, 12, 47
32, 39, 12, 5
32, 297, 12, 22
32, 74, 12, 66
32, 11, 12, 96
32, 335, 12, 65
32, 308, 12, 44
32, 373, 12, 1
32, 311, 12, 100
32, 152, 12, 77
32, 281, 12, 13
32, 378, 12, 56
32, 27, 12, 59
32, 57, 12, 38
32, 8, 13, 52
32, 169, 13, 26
32, 266, 13, 16
32, 41, 13, 7
32, 268, 13, 24
32, 368, 13, 59
32, 82, 13, 94
32, 244, 13, 83
32, 187, 13, 55
32, 284, 13, 79
32, 93, 13, 16
32, 62, 13, 23
32, 134, 14, 70
32, 172, 14, 58
32, 141, 14, 2
32, 302, 14, 92
32, 304, 14, 41
32, 241, 14, 51
32, 273, 14, 5
32, 177, 14, 49
32, 276, 14, 93
32, 278, 14, 51
32, 62, 14, 23
32, 32, 15, 32
32, 65, 15, 37
32, 385, 15, 84
32, 109, 15, 17
32, 113, 15, 51
32, 275, 15, 18
32, 119, 15, 6
32, 214, 15, 39
32, 311, 15, 100
32, 187, 15, 55
32, 189, 15, 85
32, 395, 16, 58
32, 396, 16, 92
32, 13, 16, 7
32, 23, 16, 13
32, 281, 16, 13
32, 27, 16, 59
32, 33, 16, 39
32, 304, 16, 41
32, 185, 16, 46
32, 193, 16, 53
32, 82, 16, 94
32, 339, 16, 6
32, 340, 16, 92
32, 90, 16, 34
32, 92, 16, 21
32, 106, 16, 95
32, 239, 16, 97
32, 371, 16, 12
32, 246, 16, 100
32, 65, 17, 37
32, 66, 17, 37
32, 386, 17, 58
32, 38, 17, 10
32, 70, 17, 91
32, 105, 17, 94
32, 79, 17, 49
32, 305, 17, 54
32, 85, 17, 52
32, 342, 17, 50
32, 119, 17, 6
32, 216, 17, 42
32, 251, 17, 95
32, 284, 17, 79
32, 254, 17, 86
32, 31, 17, 96
32, 224, 18, 39
32, 289, 18, 44
32, 227, 18, 42
32, 292, 18, 98
