100, 10000, 1800
37, 249, 0, 0, 0.05831, 0
37, 297, 0, 0, 0.081, 0
37, 641, 0, 0, 0.02796, 0
37, 755, 0, 0, 0.02545, 0
37, 1016, 0, 0, 0.48229, 0
37, 1120, 0, 0, 0.01528, 0
37, 1398, 0, 0, 0.10825, 0
37, 1813, 0, 0, 0.10551, 1
37, 2015, 0, 0, 0.12061, 0
37, 2240, 0, 0, 0.20743, 0
37, 2392, 0, 0, 0.01428, 0
37, 2619, 0, 0, 0.04974, 0
37, 2763, 0, 0, 0.01958, 0
37, 2908, 0, 0, 0.01464, 0
37, 3446, 0, 0, 0.10005, 0
37, 3693, 0, 0, 0.02422, 0
37, 4105, 0, 0, 0.01333, 0
37, 4112, 0, 0, 0.25165, 0
37, 4129, 0, 0, 0.02009, 0
37, 4218, 0, 0, 0.03921, 0
37, 4532, 0, 0, 0.01346, 0
37, 4763, 0, 0, 0.10482, 0
37, 4924, 0, 0, 0.04068, 0
37, 5023, 0, 0, 0.00654, 0
37, 5373, 0, 0, 0.78297, 0
37, 5382, 0, 0, 0.16431, 0
37, 5519, 0, 0, 0.02291, 0
37, 5587, 0, 0, 0.0267, 0
37, 5647, 0, 0, 0.00761, 1
37, 5674, 0, 0, 0.01963, 0
37, 6626, 0, 0, 0.00972, 0
37, 6731, 0, 0, 0.0566, 0
37, 6933, 0, 0, 0.08235, 0
37, 6944, 0, 0, 0.02843, 0
37, 7065, 0, 0, 0.00638, 0
37, 7164, 0, 0, 0.09621, 0
37, 7186, 0, 0, 0.02107, 0
37, 7568, 0, 0, 0.0181, 0
37, 7625, 0, 0, 0.5803, 0
37, 8329, 0, 0, 0.00803, 0
37, 8566, 0, 0, 0.00627, 0
37, 8754, 0, 0, 0.02478, 0
37, 8832, 0, 0, 0.0591, 0
37, 9190, 0, 0, 0.01254, 0
37, 9276, 0, 0, 0.07562, 0
37, 9322, 0, 0, 0.38927, 0
37, 9569, 0, 0, 0.01677, 0
37, 9654, 0, 0, 0.03133, 0
37, 95, 0, 1, 0.53285, 0
37, 119, 0, 1, 0.06224, 0
37, 672, 0, 1, 0.04569, 0
37, 1029, 0, 1, 0.35308, 0
37, 1518, 0, 1, 0.65781, 0
37, 1610, 0, 1, 0.00284, 0
37, 1638, 0, 1, 0.03902, 0
37, 1702, 0, 1, 0.09138, 0
37, 1929, 0, 1, 0.23236, 0
37, 1972, 0, 1, 0.15611, 1
37, 2029, 0, 1, 0.01957, 0
37, 2099, 0, 1, 0.02913, 1
37, 2309, 0, 1, 0.02575, 0
37, 2321, 0, 1, 0.02782, 0
37, 2460, 0, 1, 0.06179, 0
37, 2598, 0, 1, 0.00198, 1
37, 2657, 0, 1, 0.02936, 0
37, 2855, 0, 1, 0.05386, 0
37, 2900, 0, 1, 0.07892, 0
37, 3089, 0, 1, 0.04775, 0
37, 3099, 0, 1, 0.05775, 1
37, 3201, 0, 1, 0.04543, 0
37, 3246, 0, 1, 0.06282, 0
37, 3299, 0, 1, 0.05539, 0
37, 3358, 0, 1, 0.00276, 0
37, 3477, 0, 1, 0.022, 0
37, 3600, 0, 1, 0.02631, 0
37, 3694, 0, 1, 0.0164, 0
37, 4000, 0, 1, 0.02262, 0
37, 4495, 0, 1, 0.12242, 0
37, 4611, 0, 1, 0.04157, 0
37, 4632, 0, 1, 0.64192, 0
37, 4718, 0, 1, 0.06184, 0
37, 4856, 0, 1, 0.03562, 0
37, 4910, 0, 1, 0.02118, 0
37, 5279, 0, 1, 0.00962, 0
37, 5691, 0, 1, 0.03286, 0
37, 5757, 0, 1, 0.50133, 0
37, 5868, 0, 1, 0.00503, 0
37, 6167, 0, 1, 0.02509, 0
37, 6275, 0, 1, 0.00726, 0
37, 6297, 0, 1, 0.01411, 0
37, 6349, 0, 1, 0.05217, 1
37, 6456, 0, 1, 0.13484, 0
37, 6580, 0, 1, 0.21701, 0
37, 6590, 0, 1, 0.01793, 0
37, 6637, 0, 1, 0.12138, 0
37, 6672, 0, 1, 0.4495, 1
37, 7326, 0, 1, 0.02938, 0
37, 7617, 0, 1, 0.13643, 0
37, 7773, 0, 1, 0.01653, 0
37, 7829, 0, 1, 0.01137, 0
37, 8111, 0, 1, 0.12343, 0
37, 8312, 0, 1, 0.00781, 0
37, 8361, 0, 1, 0.02132, 0
37, 8363, 0, 1, 0.10634, 0
37, 8403, 0, 1, 0.02726, 0
37, 8412, 0, 1, 0.04645, 0
37, 8512, 0, 1, 0.02734, 0
37, 8764, 0, 1, 0.00229, 0
37, 8784, 0, 1, 0.11246, 0
37, 8903, 0, 1, 0.12219, 0
37, 8959, 0, 1, 0.02675, 0
37, 8978, 0, 1, 0.063, 0
37, 9048, 0, 1, 0.00239, 0
37, 9179, 0, 1, 0.15639, 0
37, 9421, 0, 1, 0.02581, 0
37, 9485, 0, 1, 0.00528, 0
37, 9681, 0, 1, 0.0254, 0
37, 187, 0, 2, 0.02503, 0
37, 220, 0, 2, 0.15025, 0
37, 472, 0, 2, 0.03205, 0
37, 625, 0, 2, 0.00846, 0
37, 901, 0, 2, 0.0174, 0
37, 1213, 0, 2, 0.00446, 0
37, 1324, 0, 2, 0.03113, 0
37, 1346, 0, 2, 0.03449, 0
37, 1479, 0, 2, 0.0134, 0
37, 1562, 0, 2, 0.34358, 0
37, 1613, 0, 2, 0.00213, 0
37, 1844, 0, 2, 0.02601, 0
37, 1852, 0, 2, 0.04551, 0
37, 2344, 0, 2, 0.05887, 0
37, 2652, 0, 2, 0.01176, 0
37, 2717, 0, 2, 0.02239, 0
37, 2783, 0, 2, 0.07561, 0
37, 2796, 0, 2, 0.03011, 0
37, 2806, 0, 2, 0.22336, 0
37, 2919, 0, 2, 0.01889, 0
37, 3233, 0, 2, 0.23206, 0
37, 3325, 0, 2, 0.01329, 0
37, 3430, 0, 2, 0.28133, 0
37, 3449, 0, 2, 0.33367, 0
37, 3533, 0, 2, 0.0109, 1
37, 3567, 0, 2, 0.64689, 1
37, 3588, 0, 2, 0.02588, 0
37, 3851, 0, 2, 0.04539, 0
37, 3960, 0, 2, 0.00949, 0
37, 4022, 0, 2, 0.08103, 0
37, 4058, 0, 2, 0.15958, 0
37, 4085, 0, 2, 0.03215, 0
37, 4106, 0, 2, 0.33305, 0
37, 4112, 0, 2, 0.25165, 0
37, 4225, 0, 2, 0.04405, 0
37, 4286, 0, 2, 0.06065, 0
37, 4395, 0, 2, 0.05243, 0
37, 4473, 0, 2, 0.03302, 0
37, 4517, 0, 2, 0.05983, 0
37, 4567, 0, 2, 0.02678, 0
37, 4597, 0, 2, 0.00585, 0
37, 4756, 0, 2, 0.40637, 0
37, 4920, 0, 2, 0.03585, 0
37, 5021, 0, 2, 0.06247, 0
37, 5077, 0, 2, 0.75975, 0
37, 5121, 0, 2, 0.10866, 0
37, 5272, 0, 2, 0.02603, 0
